name,bus,gen,cap,cf,units
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.85,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.6,0.0,1
Leaning Juniper,c245ue,WT,1.85,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Leaning Juniper II,c245ue,WT,2.1,0.0,1
Leaning Juniper II,c245ue,WT,1.5,0.0,1
Lemoore 1,9qdbm8,PV,1.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Lime Wind,9rg8bx,WT,0.5,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon I,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon II,9wve62,WT,1.6,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Limon III,9wve62,WT,1.7,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Linden,c21g7y,WT,2.0,0.0,1
Lindsay Solar,9qdbm8,PV,4.0,0.0,1
Little Bear 3,9qd9xh,PV,20.0,0.0,1
Little Bear 4,9qd9xh,PV,50.0,0.0,1
Little Bear 5,9qd9xh,PV,50.0,0.0,1
"Little Bear Solar 1, LLC",9qd9xh,PV,40.0,0.0,1
Little Rock Pham Solar,9q5fm0,PV,3.0,0.0,1
"Lockhart Solar PV, LLC",9mupsy,PV,85.0,0.0,1
Logan 1 Community Solar Array,9xkgmv,PV,1.7,0.0,1
"Lone Valley Solar Park I, LLC",9mupsy,PV,10.0,0.0,1
"Lone Valley Solar Park II, LLC",9mupsy,PV,20.0,0.0,1
"Longboat Solar, LLC",9mupsy,PV,20.0,0.0,1
Los Alamos PV Site,9we1bp,PV,1.0,0.0,1
Los Lunas Solar Energy Center,9we1bp,PV,7.0,0.0,1
Lost Hills/Blackwell,9q713t,PV,32.0,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
Lower Snake River Phase I,c2kx95,WT,2.3,0.0,1
