name,node,bus,gen,cap,cf,units
WELLHEAD_POWER_DELANO_LLC,wecc240_psse_N_3803,9q713t,CT,48.5,0.004,1
E_F_OXNARD_ENERGY_FACILITY,wecc240_psse_N_2618,9q5dy2,CT,48.5,0.026,1
US_BORAX,wecc240_psse_N_2902,9q5zqv,CT,48.2,0.111,1
SALTON_SEA_POWER_GEN_CO_-_UNIT_4,wecc240_psse_N_2100,9mvgw4,ST,47.5,0.012,1
YUBA_CITY_ENERGY_CENTER,wecc240_psse_N_3405,9qct8r,CT,47.3,0.058,1
KING_CITY_PEAKING,wecc240_psse_N_3902,9q92vz,CT,47.3,0.023,1
CREED_ENERGY_CENTER,wecc240_psse_N_3904,9qc63x,CT,47.0,0.035,1
FEATHER_RIVER_ENERGY_CENTER,wecc240_psse_N_3405,9qct8r,CT,47.0,0.058,1
LAMBIE_ENERGY_CENTER,wecc240_psse_N_3204,9qc26h,CT,47.0,0.015,1
WOLFSKILL_ENERGY_CENTER,wecc240_psse_N_3904,9qc63x,CT,47.0,0.035,1
RIVERVIEW_ENERGY_CENTER,wecc240_psse_N_3204,9qc26h,CT,47.0,0.015,1
GOOSE_HAVEN_ENERGY_CENTER,wecc240_psse_N_3904,9qc63x,CT,47.0,0.035,1
NARROWS_2,wecc240_psse_N_3909,9qcxqg,HT,46.7,0.069,1
RED_BLUFF,wecc240_psse_N_3911,9r1jcf,IC,46.4,0.18,1
BEAR_MOUNTAIN_COGEN,wecc240_psse_N_3803,9q713t,CT,46.0,0.004,1
MCKITTRICK_COGEN_FACILITY,wecc240_psse_N_3803,9q713t,CT,46.0,0.004,1
LIVE_OAK_COGEN,wecc240_psse_N_3803,9q713t,CT,46.0,0.004,1
BADGER_CREEK_LIMITED,wecc240_psse_N_3803,9q713t,CT,46.0,0.004,1
CHALK_CLIFF_COGEN,wecc240_psse_N_3803,9q713t,CT,46.0,0.004,1
CE_LEATHERS,wecc240_psse_N_2100,9mvgw4,ST,45.5,0.011,1
DEL_RANCH_COMPANY,wecc240_psse_N_2100,9mvgw4,ST,45.5,0.011,1
ELMORE_COMPANY,wecc240_psse_N_2100,9mvgw4,ST,45.5,0.011,1
CENTURY_GENERATING_FACILITY,wecc240_psse_N_2402,9qh3ky,CT,44.8,0.066,1
DREWS_GENERATING_FACILITY,wecc240_psse_N_2402,9qh3ky,CT,44.8,0.066,1
CHULA_VISTA_I,wecc240_psse_N_2201,9muccv,CT,44.0,0.022,1
CHICAGO_PARK,wecc240_psse_N_3909,9qcxqg,HT,44.0,0.065,1
UCLA_SO_CAMPUS_COGEN_PROJECT,wecc240_psse_N_2602,9q5f6t,CC,43.0,0.036,1
BERRY_PLACERITA_COGEN,wecc240_psse_N_2405,9q5epx,CT,42.8,0.557,1
SAN_FRANCISQUITO_2,wecc240_psse_N_2410,9q5evq,HT,42.0,0.377,1
SALT_SPRINGS,wecc240_psse_N_8004,9qcf5u,HT,42.0,0.054,1
LAKE_HODGES_HYDROELECTRIC_FACILITY,wecc240_psse_N_2203,9mudw2,HT,42.0,0.03,1
FORBESTOWN,wecc240_psse_N_3919,9r1867,HT,41.9,0.06,1
NORTH_ISLAND_ENERGY_FACILITY,wecc240_psse_N_2203,9mudw2,CC,40.3,0.028,1
KERN_RIVER_3,wecc240_psse_N_2902,9q5zqv,HT,40.1,0.092,1
SPRINGS_GENERATING_STATION,wecc240_psse_N_2403,9qh8k2,CT,40.0,0.036,1
BUTT_VALLEY,wecc240_psse_N_3905,9r13pb,HT,40.0,0.043,1
VULCAN-BN_GEOTHERMAL_POWER_COMPANY,wecc240_psse_N_2100,9mvgw4,ST,39.6,0.01,1
SALINAS_RIVER_COGENERATION,wecc240_psse_N_3806,9q613c,CT,38.9,0.044,1
BERRY_COGEN,wecc240_psse_N_3803,9q713t,CT,38.7,0.003,1
UNION_VALLEY,wecc240_psse_N_3913,9qcggm,HT,38.6,0.034,1
TOTAL_ENERGY_FACILITIES,wecc240_psse_N_2407,9q5bwz,ST,38.4,0.006,1
CONTROL_GORGE,wecc240_psse_N_3402,9qe6tq,HT,37.5,0.02,1
UPPER_GORGE,wecc240_psse_N_3402,9qe6tq,HT,37.5,0.02,1
MIDDLE_GORGE,wecc240_psse_N_3402,9qe6tq,HT,37.5,0.02,1
HL_POWER,wecc240_psse_N_3701,9r4bc7,ST,36.2,0.08,1
KINGSBURG_COGEN,wecc240_psse_N_3403,9qdbm8,CC,36.2,0.019,1
COPCO_2,wecc240_psse_N_4204,9r88yx,HT,36.0,0.069,1
BREA_EXPANSION_PLANT,wecc240_psse_N_2501,9qh0rw,CT,35.7,0.138,1
SOUTHEAST_RESOURCE_RECOVERY,wecc240_psse_N_2407,9q5bwz,CT,35.6,0.005,1
UNIVERSITY_OF_CALIFORNIA_SAN_DIEGO,wecc240_psse_N_2203,9mudw2,CC,17.8,0.013,1
UNIVERSITY_OF_CALIFORNIA_SAN_DIEGO,wecc240_psse_N_2203,9mudw2,ES,17.8,0.013,1
CIVIC_CENTER,wecc240_psse_N_2613,9q5cts,CC,34.5,0.021,1
NEW-INDY_ONTARIO_MILL,wecc240_psse_N_2402,9qh3ky,CT,34.0,0.05,1
TESORO_WILMINGTON_CALCINER,wecc240_psse_N_2407,9q5bwz,CT,34.0,0.005,1
PILOT_KNOB,wecc240_psse_N_2100,9mvgw4,HT,33.0,0.008,1
HYPERION_TREATMENT_PLANT_CHP_PLANT,wecc240_psse_N_2613,9q5cts,ST,33.0,0.02,1
MOJAVE_SIPHON,wecc240_psse_N_2401,9qhe90,HT,32.7,0.106,1
EEL_RIVER_POWER,wecc240_psse_N_3601,9pr8ne,ST,32.5,0.161,1
AGNEWS_POWER_PLANT,wecc240_psse_N_3203,9q9m24,CC,32.0,0.04,1
WILMINGTON_HYDROGEN_PLANT,wecc240_psse_N_2407,9q5bwz,CT,31.9,0.005,1
OLS_ENERGY_CAMARILLO,wecc240_psse_N_2618,9q5dy2,CC,31.1,0.017,1
BURNEY_FOREST_PRODUCTS,wecc240_psse_N_3906,9r321k,ST,31.0,0.036,1
BALCH_1,wecc240_psse_N_3402,9qe6tq,HT,31.0,0.017,1
SOUTHEAST_KERN_RIVER_COGEN,wecc240_psse_N_3803,9q713t,CT,30.8,0.003,1
OLS_ENERGY_CHINO,wecc240_psse_N_2402,9qh3ky,CC,30.8,0.045,1
WHEELABRATOR_NORWALK_ENERGY,wecc240_psse_N_2407,9q5bwz,CC,30.7,0.004,1
FRIANT_HYDRO_FACILITY,wecc240_psse_N_3401,9qd9xh,HT,30.6,0.015,1
SPI_ANDERSON_2,wecc240_psse_N_3911,9r1jcf,ST,30.2,0.117,1
MAMMOTH_PACIFIC_II,wecc240_psse_N_3402,9qe6tq,ST,30.0,0.016,1
ESCONDIDO_ENERGY_STORAGE,wecc240_psse_N_2203,9mudw2,ES,30.0,0.021,1
MUCK_VALLEY_HYDROELECTRIC,wecc240_psse_N_3906,9r321k,HT,29.9,0.035,1
DIAMOND_VALLEY_LAKE,wecc240_psse_N_2403,9qh8k2,HT,29.7,0.027,1
GEO_EAST_MESA_III,wecc240_psse_N_2100,9mvgw4,ST,29.6,0.007,1
OXNARD_PAPER_MILL,wecc240_psse_N_2618,9q5dy2,CT,29.0,0.016,1
WADHAM_ENERGY_LP,wecc240_psse_N_3910,9qcjcp,ST,28.6,1.0,1
PE_BERKELEY,wecc240_psse_N_3205,9q9peh,CC,28.5,0.08,1
C_P_KELCO_SAN_DIEGO_PLANT,wecc240_psse_N_2203,9mudw2,CT,28.0,0.02,1
RIO_BRAVO_FRESNO,wecc240_psse_N_3403,9qdbm8,ST,28.0,0.014,1
WOODLAND_BIOMASS_POWER_LTD,wecc240_psse_N_3405,9qct8r,ST,28.0,0.035,1
RIO_BRAVO_ROCKLIN,wecc240_psse_N_3920,9qcts0,ST,27.9,0.132,1
WESTERN_POWER_STEAM_INC,wecc240_psse_N_3803,9q713t,CC,13.8,0.001,1
WESTERN_POWER_STEAM_INC,wecc240_psse_N_3803,9q713t,CT,13.8,0.001,1
SIERRA_PACIFIC_QUINCY_FACILITY,wecc240_psse_N_3909,9qcxqg,ST,27.5,0.041,1
PHILLIPS_66_CARBON_PLANT,wecc240_psse_N_3205,9q9peh,ST,27.3,0.076,1
DUTCH_FLAT_2,wecc240_psse_N_3909,9qcxqg,HT,27.3,0.04,1
JEFFERSON_SMURFIT_SANTA_CLARA_MILL,wecc240_psse_N_3304,9q9hq4,CC,27.0,0.794,1
ORMESA_I,wecc240_psse_N_2100,9mvgw4,ST,26.4,0.006,1
KERN_RIVER_1,wecc240_psse_N_3803,9q713t,HT,26.4,0.002,1
COPCO_1,wecc240_psse_N_4204,9r88yx,HT,26.0,0.05,1
NTC_MCRD_ENERGY_FACILITY,wecc240_psse_N_2203,9mudw2,CC,25.6,0.018,1
ROBBS_PEAK,wecc240_psse_N_3913,9qcggm,HT,25.5,0.022,1
ONEILL,wecc240_psse_N_3901,9q9fy1,HT,25.2,0.021,1
PACIFIC-ULTRAPOWER_CHINESE_STATION,wecc240_psse_N_3907,9qcbq0,ST,25.0,0.015,1
AIDLIN_GEOTHERMAL_POWER_PLANT,wecc240_psse_N_3501,9qben2,ST,25.0,0.014,1
TULLOCH,wecc240_psse_N_3907,9qcbq0,HT,24.2,0.014,1
COVANTA_STANISLAUS_ENERGY,wecc240_psse_N_3901,9q9fy1,CT,24.0,0.02,1
ORMESA_II,wecc240_psse_N_2100,9mvgw4,ST,24.0,0.006,1
ETIWANDA,wecc240_psse_N_2402,9qh3ky,HT,23.9,0.035,1
BOWERMAN_POWER_LFG_LLC,wecc240_psse_N_2501,9qh0rw,CT,23.8,0.092,1
PARDEE,wecc240_psse_N_8004,9qcf5u,HT,23.6,0.03,1
SUNSHINE_GAS_PRODUCERS,wecc240_psse_N_2405,9q5epx,CT,23.0,0.299,1
DUTCH_FLAT,wecc240_psse_N_3909,9qcxqg,HT,22.0,0.032,1
GRIZZLY,wecc240_psse_N_3905,9r13pb,HT,22.0,0.024,1
TERMINUS_HYDROELECTRIC_PROJECT,wecc240_psse_N_3402,9qe6tq,HT,20.1,0.011,1
MIRA_LOMA_ENERGY_STORAGE_FACILITY,wecc240_psse_N_2402,9qh3ky,ES,20.0,0.029,1
SIERRA_PACIFIC_BURNEY_FACILITY,wecc240_psse_N_3906,9r321k,ST,20.0,0.023,1
SALTON_SEA_POWER_GEN_CO_-_UNIT_2,wecc240_psse_N_2301,9mvffm,ST,20.0,0.033,1
EL_DORADO,wecc240_psse_N_3913,9qcggm,HT,20.0,0.018,1
GRS_COYOTE_CANYON,wecc240_psse_N_2610,9mupsy,CT,20.0,0.015,1
DROP_4,wecc240_psse_N_2100,9mvgw4,HT,19.6,0.005,1
ALAMO,wecc240_psse_N_2608,9q5sgb,HT,19.6,0.008,1
SIERRA_PACIFIC_LINCOLN_FACILITY,wecc240_psse_N_3920,9qcts0,ST,19.2,0.091,1
UCI_FACILITIES_MANAGEMENT_CENTRAL_PLANT,wecc240_psse_N_2610,9mupsy,CC,19.0,0.014,1
IRON_GATE,wecc240_psse_N_4204,9r88yx,HT,19.0,0.036,1
DE_SABLA,wecc240_psse_N_3905,9r13pb,HT,18.4,0.02,1
BERRY_COGEN_TANNE_HILLS_18,wecc240_psse_N_3803,9q713t,CT,17.6,0.002,1
MCAGCC_COGEN_PLANT_1,wecc240_psse_N_2400,9qj152,CT,16.4,0.003,1
WISE,wecc240_psse_N_3913,9qcggm,HT,16.4,0.014,1
SAND_BAR_POWER_PLANT,wecc240_psse_N_3907,9qcbq0,HT,16.2,0.009,1
PLANT_NO_2_ORANGE_COUNTY,wecc240_psse_N_2610,9mupsy,ST,16.0,0.012,1
FRENCH_MEADOWS,wecc240_psse_N_3701,9r4bc7,HT,15.3,0.034,1
SAN_DIEGO_STATE_UNIVERSITY,wecc240_psse_N_2203,9mudw2,CC,15.1,0.011,1
KINGS_BEACH,wecc240_psse_N_3701,9r4bc7,ST,15.0,0.033,1
PLES_I,wecc240_psse_N_3402,9qe6tq,ST,15.0,0.008,1
FORKS_OF_BUTTE_HYDRO_PROJECT,wecc240_psse_N_3905,9r13pb,HT,14.5,0.016,1
MILLERCOORS_IRWINDALE_BREWERY,wecc240_psse_N_2408,9qh18k,CT,7.0,0.012,1
MILLERCOORS_IRWINDALE_BREWERY,wecc240_psse_N_2408,9qh18k,ST,7.0,0.012,1
CALABASAS_GAS_TO_ENERGY_FACILITY,wecc240_psse_N_2618,9q5dy2,CT,13.8,0.007,1
HALSEY,wecc240_psse_N_3913,9qcggm,HT,13.6,0.012,1
COALINGA_25D_COGEN,wecc240_psse_N_3802,9q6tde,CT,13.6,0.122,1
WEST_POINT_PH,wecc240_psse_N_8004,9qcf5u,HT,13.6,0.018,1
PARNASSUS_CENTRAL_UTILITY_PLANT,wecc240_psse_N_3105,9q8yyc,CC,13.4,0.749,1
NIMBUS,wecc240_psse_N_3913,9qcggm,HT,13.4,0.012,1
HOUWELING_NURSERIES,wecc240_psse_N_2618,9q5dy2,IC,13.2,0.007,1
RUSH_CREEK,wecc240_psse_N_3402,9qe6tq,HT,13.1,0.007,1
CALIFORNIA_INSTITUTE_OF_TECHNOLOGY,wecc240_psse_N_2406,9q5fq8,CC,13.0,0.047,1
ROSEBURG_FOREST_PRODUCTS_BIOMASS,wecc240_psse_N_3906,9r321k,ST,13.0,0.015,1
A_G_WISHON,wecc240_psse_N_3401,9qd9xh,HT,12.8,0.006,1
NEWCASTLE,wecc240_psse_N_3913,9qcggm,HT,12.7,0.011,1
PEBBLY_BEACH,wecc240_psse_N_2610,9mupsy,ES,6.3,0.005,1
PEBBLY_BEACH,wecc240_psse_N_2610,9mupsy,ST,6.3,0.005,1
EL_NIDO_FACILITY,wecc240_psse_N_3404,9qd2ds,ST,12.5,0.018,1
AMPERSAND_CHOWCHILLA_BIOMASS_LLC,wecc240_psse_N_3401,9qd9xh,ST,12.5,0.006,1
CYMRIC_36W_COGEN,wecc240_psse_N_3803,9q713t,CT,12.4,0.001,1
TAFT_26C_COGEN,wecc240_psse_N_3803,9q713t,CT,12.4,0.001,1
SLY_CREEK,wecc240_psse_N_3909,9qcxqg,HT,12.1,0.018,1
COLEMAN_PH,wecc240_psse_N_3911,9r1jcf,HT,12.1,0.047,1
LOMA_LINDA_UNIVERSITY_COGEN,wecc240_psse_N_2403,9qh8k2,CC,4.0,0.004,1
LOMA_LINDA_UNIVERSITY_COGEN,wecc240_psse_N_2403,9qh8k2,CT,4.0,0.004,1
LOMA_LINDA_UNIVERSITY_COGEN,wecc240_psse_N_2403,9qh8k2,ST,4.0,0.004,1
ROLLINS,wecc240_psse_N_3909,9qcxqg,HT,12.1,0.018,1
MCKITTRICK_COGEN,wecc240_psse_N_3803,9q713t,CT,12.0,0.001,1
ISABELLA_HYDRO_PROJECT,wecc240_psse_N_2902,9q5zqv,HT,11.8,0.027,1
H_GONZALES,wecc240_psse_N_2605,9q5cw0,CT,11.8,0.083,1
MM_WEST_COVINA,wecc240_psse_N_2408,9qh18k,CT,11.7,0.02,1
MONTICELLO_DAM,wecc240_psse_N_3904,9qc63x,HT,11.5,0.009,1
CE_TURBO_LLC,wecc240_psse_N_2100,9mvgw4,ST,11.5,0.003,1
AMERESCO_OX_MOUNTAIN,wecc240_psse_N_3103,9q9jb9,CT,11.4,1.0,1
POOLE,wecc240_psse_N_3402,9qe6tq,HT,11.3,0.006,1
SJ_SC_WPCP,wecc240_psse_N_3203,9q9m24,IC,5.5,0.007,1
SJ_SC_WPCP,wecc240_psse_N_3203,9q9m24,ST,5.5,0.007,1
FOOTHILL,wecc240_psse_N_2405,9q5epx,HT,11.0,0.143,1
CAMANCHE,wecc240_psse_N_8004,9qcf5u,HT,10.8,0.014,1
LOST_HILLS_COGENERATION_PLANT,wecc240_psse_N_3803,9q713t,CT,10.5,0.001,1
OTAY,wecc240_psse_N_2201,9muccv,CT,10.5,0.005,1
NARROWS_PH,wecc240_psse_N_3909,9qcxqg,HT,10.2,0.015,1
HAT_CREEK_1,wecc240_psse_N_3906,9r321k,HT,10.0,0.012,1
KELLY_RIDGE,wecc240_psse_N_3919,9r1867,HT,10.0,0.014,1
DROP_2_CA,wecc240_psse_N_2100,9mvgw4,HT,10.0,0.002,1
BEARDSLEY,wecc240_psse_N_3907,9qcbq0,HT,10.0,0.006,1
JONES_FORK,wecc240_psse_N_3913,9qcggm,HT,10.0,0.009,1
HAYPRESS,wecc240_psse_N_3701,9r4bc7,HT,10.0,0.022,1
CHILDRENS_HOSPITAL,wecc240_psse_N_2203,9mudw2,CT,3.3,0.002,1
CHILDRENS_HOSPITAL,wecc240_psse_N_2203,9mudw2,IC,3.3,0.002,1
CHILDRENS_HOSPITAL,wecc240_psse_N_2203,9mudw2,ST,3.3,0.002,1
HAT_CREEK_2,wecc240_psse_N_3906,9r321k,HT,10.0,0.012,1
MAMMOTH_PACIFIC_I,wecc240_psse_N_3402,9qe6tq,ST,10.0,0.005,1
SALTON_SEA_POWER_GEN_CO_UNIT_1,wecc240_psse_N_2301,9mvffm,ST,10.0,0.016,1
COMANCHE,wecc240_psse_N_7001,9wve62,ST,1635.3,0.106,1
CRAIG,wecc240_psse_N_7002,9x5w98,ST,1427.6,0.463,1
FORT_ST_VRAIN,wecc240_psse_N_6302,9xkgmv,CC,574.2,0.056,1
FORT_ST_VRAIN,wecc240_psse_N_6302,9xkgmv,CT,574.2,0.056,1
CHEROKEE,wecc240_psse_N_7001,9wve62,CC,503.2,0.033,1
CHEROKEE,wecc240_psse_N_7001,9wve62,ST,503.2,0.033,1
RAWHIDE,wecc240_psse_N_6302,9xkgmv,CT,400.2,0.039,1
RAWHIDE,wecc240_psse_N_6302,9xkgmv,ST,400.2,0.039,1
ROCKY_MOUNTAIN_ENERGY_CENTER,wecc240_psse_N_7001,9wve62,CC,685.1,0.044,1
FRONT_RANGE_POWER_PLANT,wecc240_psse_N_7001,9wve62,CC,554.3,0.036,1
PAWNEE,wecc240_psse_N_7001,9wve62,ST,552.3,0.036,1
HAYDEN,wecc240_psse_N_7002,9x5w98,ST,465.4,0.151,1
PUEBLO_AIRPORT_GENERATING_STATION,wecc240_psse_N_7001,9wve62,CC,220.0,0.014,1
PUEBLO_AIRPORT_GENERATING_STATION,wecc240_psse_N_7001,9wve62,CT,220.0,0.014,1
SPINDLE_HILL_ENERGY_CENTER,wecc240_psse_N_6302,9xkgmv,CT,420.0,0.041,1
BLUE_SPRUCE_ENERGY_CENTER,wecc240_psse_N_7001,9wve62,CT,397.8,0.026,1
JM_SHAFER_GENERATING_STATION,wecc240_psse_N_6302,9xkgmv,CC,396.9,0.039,1
MANCHIEF_ELECTRIC_GENERATING_STATION,wecc240_psse_N_7001,9wve62,CT,300.0,0.019,1
CABIN_CREEK,wecc240_psse_N_7001,9wve62,HT,300.0,0.019,1
BRUSH_GENERATION_FACILITY,wecc240_psse_N_7001,9wve62,CC,148.6,0.01,1
BRUSH_GENERATION_FACILITY,wecc240_psse_N_7001,9wve62,CT,148.6,0.01,1
RAY_D_NIXON,wecc240_psse_N_7001,9wve62,CT,141.3,0.009,1
RAY_D_NIXON,wecc240_psse_N_7001,9wve62,ST,141.3,0.009,1
FOUNTAIN_VALLEY_POWER_FACILITY,wecc240_psse_N_7001,9wve62,CT,228.0,0.015,1
MARTIN_DRAKE,wecc240_psse_N_7001,9wve62,CT,103.7,0.007,1
MARTIN_DRAKE,wecc240_psse_N_7001,9wve62,ST,103.7,0.007,1
MOUNT_ELBERT,wecc240_psse_N_7001,9wve62,HT,200.0,0.013,1
ARAPAHOE_COMBUSTION_TURBINE_PROJECT,wecc240_psse_N_7001,9wve62,CC,194.0,0.013,1
MORROW_POINT,wecc240_psse_N_1004,9we1bp,HT,173.2,0.061,1
LIMON_GENERATING_STATION,wecc240_psse_N_7001,9wve62,CT,154.2,0.01,1
FRANK_KNUTSON,wecc240_psse_N_7001,9wve62,CT,154.2,0.01,1
VALMONT_COMBUSTION_TURBINE_PROJECT,wecc240_psse_N_6302,9xkgmv,CT,142.2,0.014,1
PLAINS_END_II_LLC,wecc240_psse_N_7001,9wve62,IC,117.6,0.008,1
PLAINS_END,wecc240_psse_N_7001,9wve62,IC,114.0,0.007,1
FORT_LUPTON,wecc240_psse_N_6302,9xkgmv,CT,100.8,0.01,1
FLATIRON,wecc240_psse_N_6302,9xkgmv,HT,94.5,0.009,1
BLUE_MESA,wecc240_psse_N_1004,9we1bp,HT,86.4,0.031,1
RIFLE_GENERATING_STATION,wecc240_psse_N_7002,9x5w98,CC,84.0,0.027,1
GEORGE_BIRDSALL,wecc240_psse_N_7001,9wve62,ST,61.1,0.004,1
VALMONT,wecc240_psse_N_6302,9xkgmv,CT,29.6,0.003,1
VALMONT,wecc240_psse_N_6302,9xkgmv,ST,29.6,0.003,1
ALAMOSA,wecc240_psse_N_7001,9wve62,CT,53.2,0.003,1
ESTES,wecc240_psse_N_6302,9xkgmv,HT,45.0,0.004,1
POLE_HILL,wecc240_psse_N_6302,9xkgmv,HT,38.2,0.004,1
COLORADO_ENERGY_NATIONS_COMPANY,wecc240_psse_N_7001,9wve62,ST,35.0,0.002,1
UNIVERSITY_OF_COLORADO,wecc240_psse_N_6302,9xkgmv,CC,33.0,0.003,1
CRYSTAL,wecc240_psse_N_1004,9we1bp,HT,28.0,0.01,1
FRUITA,wecc240_psse_N_6503,9x47er,CT,26.6,0.038,1
TESLA,wecc240_psse_N_7001,9wve62,HT,26.6,0.002,1
GREEN_MOUNTAIN,wecc240_psse_N_7002,9x5w98,HT,26.0,0.008,1
METRO_WASTEWATER_RECLAMATION_DISTRICT,wecc240_psse_N_7001,9wve62,ST,15.0,0.001,1
SHOSHONE,wecc240_psse_N_7002,9x5w98,HT,14.4,0.005,1
EAGLE_VALLEY_CLEAN_ENERGY_LLC_BIOMASS,wecc240_psse_N_7002,9x5w98,ST,12.6,0.004,1
TOWAOC,wecc240_psse_N_1004,9we1bp,HT,11.4,0.004,1
AIRPORT_INDUSTRIAL,wecc240_psse_N_7001,9wve62,ST,10.0,0.001,1
ROCKY_FORD,wecc240_psse_N_7001,9wve62,ST,10.0,0.001,1
BROWNLEE,wecc240_psse_N_4003,9rg8bx,HT,675.0,0.354,1
DWORSHAK,wecc240_psse_N_4103,c2kx95,HT,465.0,0.083,1
LANGLEY_GULCH_POWER_PLANT,wecc240_psse_N_4003,9rg8bx,CC,318.5,0.167,1
RATHDRUM_POWER_LLC,wecc240_psse_N_4103,c2kx95,CC,301.5,0.054,1
EVANDER_ANDREWS_POWER_COMPLEX,wecc240_psse_N_6101,9rwgcr,CT,270.9,0.152,1
CABINET_GORGE,wecc240_psse_N_4103,c2kx95,HT,265.2,0.047,1
PALISADES,wecc240_psse_N_6305,9x3mfn,HT,176.4,0.112,1
BENNETT_MOUNTAIN,wecc240_psse_N_6101,9rwgcr,CT,172.8,0.097,1
RATHDRUM,wecc240_psse_N_4103,c2kx95,CT,166.4,0.03,1
CLEARWATER_PAPER_IPP_LEWISTON,wecc240_psse_N_4103,c2kx95,ST,113.8,0.02,1
LUCKY_PEAK_POWER_PLANT_PROJECT,wecc240_psse_N_6101,9rwgcr,HT,101.2,0.057,1
AMERICAN_FALLS,wecc240_psse_N_6103,9rx7st,HT,92.4,0.101,1
C_J_STRIKE,wecc240_psse_N_6101,9rwgcr,HT,82.8,0.046,1
BLISS,wecc240_psse_N_6101,9rwgcr,HT,75.0,0.042,1
LOWER_SALMON,wecc240_psse_N_6101,9rwgcr,HT,60.0,0.034,1
MILNER_HYDRO,wecc240_psse_N_6101,9rwgcr,HT,59.5,0.033,1
TWIN_FALLS,wecc240_psse_N_6101,9rwgcr,HT,52.7,0.03,1
ALBENI_FALLS,wecc240_psse_N_4103,c2kx95,HT,42.0,0.008,1
ANDERSON_RANCH,wecc240_psse_N_6101,9rwgcr,HT,40.0,0.022,1
SMITH_FALLS_HYDRO_PROJECT,wecc240_psse_N_5003,c2u6xt,HT,38.1,0.031,1
GRACE,wecc240_psse_N_6501,9x27ep,HT,33.0,0.267,1
ONEIDA,wecc240_psse_N_6501,9x27ep,HT,30.0,0.243,1
MINIDOKA,wecc240_psse_N_6103,9rx7st,HT,27.7,0.03,1
SWAN_FALLS,wecc240_psse_N_6403,9rkf69,HT,25.0,0.198,1
GEM_STATE,wecc240_psse_N_6103,9rx7st,HT,23.4,0.025,1
RAFT_RIVER_GEOTHERMAL_POWER_PLANT,wecc240_psse_N_6103,9rx7st,ST,18.0,0.02,1
UPPER_SALMON_A,wecc240_psse_N_6101,9rwgcr,HT,18.0,0.01,1
UPPER_SALMON_B,wecc240_psse_N_6101,9rwgcr,HT,16.5,0.009,1
SIMPLOT_LEASING_DON_PLANT,wecc240_psse_N_6103,9rx7st,CT,15.9,0.017,1
ARROWROCK_HYDROELECTRIC_PROJECT,wecc240_psse_N_6101,9rwgcr,HT,15.0,0.008,1
SODA,wecc240_psse_N_6501,9x27ep,HT,14.5,0.117,1
POST_FALLS,wecc240_psse_N_4103,c2kx95,HT,14.5,0.003,1
LOWER_MALAD,wecc240_psse_N_6101,9rwgcr,HT,13.5,0.008,1
CASCADE,wecc240_psse_N_6101,9rwgcr,HT,12.4,0.007,1
SHOSHONE_FALLS,wecc240_psse_N_6101,9rwgcr,HT,11.5,0.006,1
AMALGAMATED_SUGAR_TWIN_FALLS,wecc240_psse_N_6101,9rwgcr,ST,10.2,0.006,1
BLACK_CANYON,wecc240_psse_N_4003,9rg8bx,HT,10.2,0.005,1
COLSTRIP,wecc240_psse_N_6201,c8h5zm,ST,2363.4,0.396,1
NOXON_RAPIDS,wecc240_psse_N_4103,c2kx95,HT,569.5,0.102,1
LIBBY,wecc240_psse_N_4103,c2kx95,HT,525.0,0.094,1
HUNGRY_HORSE,wecc240_psse_N_6202,c2r8x7,HT,428.0,0.437,1
YELLOWTAIL,wecc240_psse_N_6201,c8h5zm,HT,268.8,0.045,1
KERR,wecc240_psse_N_6202,c2r8x7,HT,207.6,0.212,1
DAVE_GATES_GENERATING_STATION,wecc240_psse_N_6202,c2r8x7,CT,203.1,0.207,1
FORT_PECK,wecc240_psse_N_6201,c8h5zm,HT,179.7,0.03,1
HARDIN_GENERATOR_PROJECT,wecc240_psse_N_6201,c8h5zm,ST,115.7,0.019,1
THOMPSON_FALLS,wecc240_psse_N_4103,c2kx95,HT,98.1,0.018,1
CULBERTSON_GENERATION_STATION,wecc240_psse_N_6201,c8h5zm,CT,91.0,0.015,1
GLENDIVE_GT,wecc240_psse_N_6201,c8h5zm,CT,83.7,0.014,1
LEWIS_CLARK,wecc240_psse_N_6201,c8h5zm,IC,34.3,0.006,1
LEWIS_CLARK,wecc240_psse_N_6201,c8h5zm,ST,34.3,0.006,1
YELLOWSTONE_ENERGY_LP,wecc240_psse_N_6201,c8h5zm,ST,68.0,0.011,1
MORONY,wecc240_psse_N_6205,c82vu4,HT,63.0,0.054,1
COCHRANE,wecc240_psse_N_6205,c82vu4,HT,60.4,0.052,1
RAINBOW,wecc240_psse_N_6205,c82vu4,HT,59.0,0.05,1
BASIN_CREEK_PLANT,wecc240_psse_N_6202,c2r8x7,IC,54.9,0.056,1
RYAN,wecc240_psse_N_6205,c82vu4,HT,52.8,0.045,1
CANYON_FERRY,wecc240_psse_N_6205,c82vu4,HT,49.8,0.043,1
COLSTRIP_ENERGY_LP,wecc240_psse_N_6201,c8h5zm,ST,46.1,0.008,1
HOLTER,wecc240_psse_N_6205,c82vu4,HT,38.4,0.033,1
OREG_2_INC,wecc240_psse_N_6201,c8h5zm,CT,30.0,0.005,1
OREG_1_INC,wecc240_psse_N_6201,c8h5zm,CT,30.0,0.005,1
BLACK_EAGLE,wecc240_psse_N_6205,c82vu4,HT,24.0,0.021,1
