state,county,building_type,floorarea[sf]
WY,Niobrara,full_service_restaurant,2300
WY,Niobrara,hotel,51200
WY,Niobrara,no_match,4000
WY,Niobrara,office,11200
WY,Niobrara,quick_service_restaurant,1400
WY,Niobrara,retail,18900
WY,Niobrara,school,700
WY,Niobrara,strip_mall,7200
WY,Niobrara,warehouse,9800
WY,Park,apartment,525900
WY,Park,full_service_restaurant,44600
WY,Park,hotel,563400
WY,Park,no_match,155900
WY,Park,office,391800
WY,Park,outpatient,1900
WY,Park,quick_service_restaurant,22100
WY,Park,retail,918200
WY,Park,school,42200
WY,Park,strip_mall,122200
WY,Park,warehouse,265400
WY,Platte,apartment,65900
WY,Platte,full_service_restaurant,36700
WY,Platte,hotel,253100
WY,Platte,no_match,298500
WY,Platte,office,59400
WY,Platte,quick_service_restaurant,7100
WY,Platte,retail,257900
WY,Platte,strip_mall,32400
WY,Platte,supermarket,34000
WY,Platte,warehouse,121200
WY,Sheridan,apartment,856300
WY,Sheridan,full_service_restaurant,43000
WY,Sheridan,hotel,611100
WY,Sheridan,no_match,136700
WY,Sheridan,office,288900
WY,Sheridan,outpatient,1600
WY,Sheridan,quick_service_restaurant,8300
WY,Sheridan,retail,1326200
WY,Sheridan,school,36000
WY,Sheridan,strip_mall,58500
WY,Sheridan,supermarket,76500
WY,Sheridan,warehouse,449400
WY,Sublette,apartment,58400
WY,Sublette,full_service_restaurant,25100
WY,Sublette,hotel,215300
WY,Sublette,no_match,106200
WY,Sublette,office,59300
WY,Sublette,retail,92600
WY,Sublette,strip_mall,23600
WY,Sublette,supermarket,32200
WY,Sublette,warehouse,39200
WY,Sweetwater,apartment,1684700
WY,Sweetwater,full_service_restaurant,69100
WY,Sweetwater,hotel,438600
WY,Sweetwater,no_match,896100
WY,Sweetwater,office,323900
WY,Sweetwater,outpatient,161500
WY,Sweetwater,quick_service_restaurant,31600
WY,Sweetwater,retail,2066400
WY,Sweetwater,school,6400
WY,Sweetwater,strip_mall,105400
WY,Sweetwater,warehouse,1055500
WY,Teton,apartment,345300
WY,Teton,full_service_restaurant,43100
WY,Teton,hotel,1284900
WY,Teton,no_match,402000
WY,Teton,office,408300
WY,Teton,outpatient,21100
WY,Teton,quick_service_restaurant,4000
WY,Teton,retail,523400
WY,Teton,school,82500
WY,Teton,strip_mall,144900
WY,Teton,supermarket,47200
WY,Teton,warehouse,180700
WY,Uinta,apartment,493900
WY,Uinta,full_service_restaurant,29100
WY,Uinta,hospital,71200
WY,Uinta,hotel,294600
WY,Uinta,no_match,316200
WY,Uinta,office,178500
WY,Uinta,outpatient,9200
WY,Uinta,quick_service_restaurant,13300
WY,Uinta,retail,655400
WY,Uinta,strip_mall,38100
WY,Uinta,supermarket,47100
WY,Uinta,warehouse,320400
WY,Washakie,apartment,157700
WY,Washakie,full_service_restaurant,23200
WY,Washakie,hotel,9400
WY,Washakie,no_match,212000
WY,Washakie,office,40300
WY,Washakie,quick_service_restaurant,8200
WY,Washakie,retail,169500
WY,Washakie,strip_mall,75300
WY,Washakie,warehouse,63900
WY,Weston,apartment,53100
WY,Weston,full_service_restaurant,16400
WY,Weston,hotel,115100
WY,Weston,no_match,28500
WY,Weston,office,29900
WY,Weston,retail,131500
WY,Weston,strip_mall,2400
WY,Weston,warehouse,11900
