name,longitude_gen,latitude_gen,elevation[m]
Nine Canyon,-119.082588,46.092995,512.6239014
Nine Canyon,-119.107086,46.100796,585.814209
Nine Canyon,-119.084488,46.093594,514.439209
Nine Canyon II,-119.147285,46.105793,531.984375
Nine Canyon II,-119.143684,46.104996,559.9771729
Nine Canyon II,-119.154388,46.109592,499.1162415
Nine Canyon II,-119.155884,46.110195,502.3822021
Nine Canyon II,-119.15049,46.107193,509.4732361
Nine Canyon II,-119.152985,46.109093,501.9724121
Nine Canyon II,-119.151588,46.108093,504.0716248
Nine Canyon II,-119.149185,46.106094,518.8362427
Nine Canyon II,-119.145386,46.105595,545.7342529
Nine Canyon II,-119.142288,46.104492,571.0425415
Nine Canyon II,-119.140884,46.103992,588.868042
Nine Canyon II,-119.158089,46.110394,495.4535522
Nine Canyon III,-119.129135,46.118526,367.4454956
Nine Canyon III,-119.075989,46.091293,475.4932556
Nine Canyon III,-119.159988,46.112793,463.4035645
Nine Canyon III,-119.132683,46.119194,362.9337158
Nine Canyon III,-119.136086,46.119995,363.1342468
Nine Canyon III,-119.068687,46.087894,475.3023376
Nine Canyon III,-119.13089,46.093193,618.6755371
Nine Canyon III,-119.136185,46.095394,605.6392822
Nine Canyon III,-119.138687,46.100693,602.4070435
Nine Canyon III,-119.071785,46.089294,478.0863647
Nine Canyon III,-119.162987,46.114494,429.6401978
Nine Canyon III,-119.123184,46.094093,627.2675171
Nine Canyon III,-119.144287,46.120995,361.8263855
Nine Canyon III,-119.140205,46.120499,360.5463257
Niyol Wind,-103.034294,40.552757,1364.879028
Niyol Wind,-103.039963,40.549576,1368.546997
Niyol Wind,-102.950119,40.595165,1345.413208
Niyol Wind,-102.974579,40.649471,1344.701294
Niyol Wind,-103.027283,40.605221,1365.056763
Niyol Wind,-102.897659,40.639404,1320.245117
Niyol Wind,-102.956215,40.633221,1344.9375
Niyol Wind,-103.012802,40.603931,1364.712891
Niyol Wind,-102.919952,40.596428,1332.755981
Niyol Wind,-102.950386,40.663448,1330.55896
Niyol Wind,-102.895088,40.705162,1316.78772
Niyol Wind,-103.037636,40.570686,1367.634277
Niyol Wind,-102.958778,40.660133,1334.146729
Niyol Wind,-103.080612,40.519279,1396.007446
Niyol Wind,-102.922874,40.686829,1325.710938
Niyol Wind,-102.996422,40.593838,1360.154419
Niyol Wind,-102.926498,40.633026,1336.690552
Niyol Wind,-102.936554,40.606453,1337.189941
Niyol Wind,-103.022308,40.575054,1359.540405
Niyol Wind,-102.90062,40.713463,1292.621704
Niyol Wind,-103.040955,40.563034,1361.858154
Niyol Wind,-103.032166,40.601711,1370.549438
Niyol Wind,-102.929604,40.685322,1321.49353
Niyol Wind,-102.911125,40.689724,1322.479004
Niyol Wind,-102.986839,40.639732,1347.402344
Niyol Wind,-102.945053,40.667892,1324.33667
Niyol Wind,-102.926247,40.596092,1339.282227
Niyol Wind,-103.068771,40.523464,1385.106689
Niyol Wind,-103.043465,40.523312,1392.417603
Niyol Wind,-102.999237,40.608227,1355.596558
Niyol Wind,-102.969597,40.654884,1337.881958
Niyol Wind,-103.018692,40.60231,1367.504517
Niyol Wind,-102.917648,40.688999,1325.810303
Niyol Wind,-102.978188,40.640682,1344.882446
Niyol Wind,-102.986549,40.625408,1345.872192
Niyol Wind,-102.939423,40.67379,1322.184814
Niyol Wind,-103.034737,40.592999,1372.501587
Niyol Wind,-103.058792,40.531921,1386.396973
Niyol Wind,-102.89753,40.689899,1317.155884
Niyol Wind,-103.06356,40.527599,1389.352661
Niyol Wind,-102.970291,40.623592,1350.82019
Niyol Wind,-102.974586,40.589096,1355.225098
Niyol Wind,-102.978897,40.625301,1346.780151
Niyol Wind,-102.871727,40.700485,1310.568115
Niyol Wind,-102.875496,40.707973,1298.389038
Niyol Wind,-102.914803,40.699253,1309.680176
Niyol Wind,-103.036995,40.523418,1390.028809
Niyol Wind,-102.993675,40.614361,1350.352173
Niyol Wind,-103.02121,40.53632,1370.064453
Niyol Wind,-103.024895,40.529427,1374.80603
Niyol Wind,-103.025558,40.582073,1366.665649
Niyol Wind,-102.906517,40.71405,1296.116943
Niyol Wind,-102.931267,40.593479,1338.230713
Niyol Wind,-102.959023,40.593971,1349.557617
Niyol Wind,-102.96524,40.659985,1333.39624
Niyol Wind,-102.863998,40.701691,1308.370972
Niyol Wind,-102.966263,40.61552,1346.360962
Niyol Wind,-102.923134,40.608196,1333.611938
Niyol Wind,-102.958847,40.615192,1346.220215
Niyol Wind,-103.003151,40.58617,1367.456055
Niyol Wind,-102.93676,40.68124,1320.396729
Niyol Wind,-103.074104,40.519554,1393.164551
Niyol Wind,-102.85807,40.706089,1305.248535
Niyol Wind,-103.006088,40.607197,1361.677124
Niyol Wind,-103.030319,40.523529,1382.279175
Niyol Wind,-102.909073,40.637035,1328.280518
Niyol Wind,-102.940773,40.600849,1339.869873
Niyol Wind,-102.996956,40.623947,1348.112915
Niyol Wind,-102.984192,40.588406,1358.436157
Niyol Wind,-103.004486,40.622879,1353.075928
Niyol Wind,-102.90432,40.689507,1322.342896
Niyol Wind,-102.903473,40.638935,1324.42334
Niyol Wind,-102.974632,40.617496,1352.292236
Niyol Wind,-103.012436,40.586353,1364.002686
North Hurlburt,-120.083984,45.748894,206.8262482
North Hurlburt,-120.064789,45.730194,211.8083038
North Hurlburt,-120.065285,45.727993,217.495575
North Hurlburt,-120.063484,45.723995,218.1337891
North Hurlburt,-120.043587,45.737392,190.3903503
North Hurlburt,-120.074486,45.739292,204.9781647
North Hurlburt,-120.042587,45.735394,189.0310059
North Hurlburt,-120.062988,45.732094,207.5125885
North Hurlburt,-120.058784,45.774395,166.549942
North Hurlburt,-120.068184,45.737293,202.8510895
North Hurlburt,-120.089188,45.754795,202.3171539
North Hurlburt,-120.057487,45.769695,173.3577118
North Hurlburt,-120.086487,45.750893,207.611557
North Hurlburt,-120.062782,45.722195,219.9547119
North Hurlburt,-120.057693,45.772125,169.6079102
North Hurlburt,-120.079887,45.744793,204.2961884
North Hurlburt,-120.077789,45.742794,205.5218964
North Hurlburt,-120.063286,45.733994,203.8395844
North Hurlburt,-120.082184,45.746895,206.0050812
North Hurlburt,-120.09079,45.756596,202.6299286
North Hurlburt,-120.064285,45.725994,218.277359
North Hurlburt,-120.075684,45.740795,205.3533936
North Hurlburt,-120.046989,45.775993,164.5427094
North Hurlburt,-120.088188,45.752792,205.6630859
North Sky River,-118.179489,35.294296,1203.279907
North Sky River,-118.15699,35.369495,1447.755859
North Sky River,-118.223785,35.298794,1349.468628
North Sky River,-118.221985,35.301296,1342.234131
North Sky River,-118.178085,35.366295,1439.371948
North Sky River,-118.204285,35.354794,1259.307617
North Sky River,-118.169289,35.347195,1307.224243
North Sky River,-118.170189,35.299095,1198.833374
North Sky River,-118.184586,35.330196,1175.208862
North Sky River,-118.222488,35.325195,1243.828491
North Sky River,-118.205986,35.299595,1325.713989
North Sky River,-118.211891,35.291294,1426.022949
North Sky River,-118.209686,35.340096,1226.112549
North Sky River,-118.227486,35.318497,1283.648804
North Sky River,-118.164787,35.346096,1345.756348
North Sky River,-118.19239,35.309593,1290.903809
North Sky River,-118.183891,35.317894,1174.949951
North Sky River,-118.202789,35.302696,1374.929688
North Sky River,-118.20079,35.326393,1147.495239
North Sky River,-118.159187,35.359596,1408.779907
North Sky River,-118.178085,35.323994,1123.215454
North Sky River,-118.177284,35.353294,1334.859253
North Sky River,-118.212288,35.321095,1229.999634
North Sky River,-118.195786,35.334694,1234.010132
North Sky River,-118.179588,35.361897,1384.50415
North Sky River,-118.170387,35.376095,1428.479614
North Sky River,-118.173386,35.359295,1405.830811
North Sky River,-118.207191,35.294094,1411.961426
North Sky River,-118.186539,35.347855,1319.12793
North Sky River,-118.21479,35.292896,1366.942505
North Sky River,-118.199692,35.349693,1295.667603
North Sky River,-118.210388,35.338097,1232.364868
North Sky River,-118.161591,35.343697,1417.72876
North Sky River,-118.181145,35.350655,1331.759033
North Sky River,-118.186989,35.356895,1423.772583
North Sky River,-118.20919,35.342194,1221.567017
North Sky River,-118.165688,35.350697,1369.453979
North Sky River,-118.196388,35.336494,1261.63623
North Sky River,-118.176086,35.355194,1343.292358
North Sky River,-118.206589,35.296993,1385.961914
North Sky River,-118.188942,35.345657,1300.163574
North Sky River,-118.17849,35.363693,1404.447754
North Sky River,-118.170586,35.294296,1141.032471
North Sky River,-118.184189,35.360695,1396.087524
North Sky River,-118.175987,35.369194,1442.963623
North Sky River,-118.210091,35.295494,1350.076172
North Sky River,-118.211685,35.324394,1228.029297
North Sky River,-118.174889,35.337597,1248.901611
North Sky River,-118.186691,35.314194,1146.970215
North Sky River,-118.224991,35.303795,1317.255615
North Sky River,-118.193085,35.344196,1396.598999
North Sky River,-118.199287,35.300995,1384.271973
North Sky River,-118.171684,35.364494,1423.870972
North Sky River,-118.167885,35.328693,1217.950928
North Sky River,-118.164986,35.348797,1384.342407
North Sky River,-118.167091,35.322895,1207.133423
North Sky River,-118.211784,35.361496,1282.145996
North Sky River,-118.231186,35.316093,1291.765381
North Sky River,-118.157639,35.342457,1350.508423
North Sky River,-118.164688,35.300797,1182.750732
North Sky River,-118.179787,35.371296,1436.053101
North Sky River,-118.19899,35.329094,1184.786621
North Sky River,-118.193192,35.306496,1334.034546
North Sky River,-118.226288,35.306396,1273.429565
North Sky River,-118.176491,35.297497,1216.780151
North Sky River,-118.167786,35.343697,1311.338501
North Sky River,-118.172386,35.320995,1152.538208
North Sky River,-118.188286,35.353695,1417.16272
North Sky River,-118.179192,35.301895,1254.932373
North Sky River,-118.167686,35.324795,1225.958496
North Sky River,-118.15934,35.347458,1428.185181
North Sky River,-118.160889,35.362095,1403.31958
North Sky River,-118.206085,35.291595,1407.060303
North Sky River,-118.179688,35.343594,1273.155151
North Sky River,-118.180984,35.368095,1424.698242
North Sky River,-118.165085,35.352695,1373.899902
North Sky River,-118.181992,35.345997,1317.27771
North Sky River,-118.186989,35.367294,1429.822388
North Sky River,-118.16729,35.355194,1430.989746
North Sky River,-118.186691,35.328495,1164.023926
North Sky River,-118.19239,35.347095,1385.111694
North Sky River,-118.181686,35.358696,1365.73291
North Sky River,-118.179787,35.338997,1245.438477
North Sky River,-118.169685,35.357594,1457.717896
North Sky River,-118.166687,35.326694,1238.540283
North Sky River,-118.20649,35.351093,1269.566284
North Sky River,-118.172188,35.374393,1453.380127
North Sky River,-118.203285,35.359596,1268.816162
North Sky River,-118.181885,35.372993,1442.417969
North Sky River,-118.190788,35.333897,1214.882568
North Sky River,-118.166985,35.366295,1515.148926
North Sky River,-118.184586,35.369896,1413.576538
North Sky River,-118.177887,35.335094,1229.804932
North Sky River,-118.155289,35.366295,1403.896362
North Sky River,-118.174088,35.371796,1465.87793
North Sky River,-118.173286,35.326996,1201.167236
North Sky River,-118.169891,35.292496,1128.42749
North Sky River,-118.22979,35.300995,1326.731445
North Sky River,-118.175987,35.299294,1215.033813
North Sky River,-118.161888,35.365093,1402.93103
Northeast Colorado Wind,-102.926292,40.987194,1309.002319
Northeast Colorado Wind,-102.917587,40.998592,1303.414551
Northeast Colorado Wind,-102.910492,40.991692,1302.263428
Northeast Colorado Wind,-102.801292,40.991592,1285.150513
Northeast Colorado Wind,-102.849487,40.973694,1292.411499
Northeast Colorado Wind,-102.911293,40.960194,1306.810669
Northeast Colorado Wind,-102.927589,40.995293,1311.451904
Northeast Colorado Wind,-102.841988,40.973492,1295.662842
Northeast Colorado Wind,-102.781593,40.999794,1281.149048
Northeast Colorado Wind,-102.917587,40.990494,1303.251099
Northeast Colorado Wind,-102.921989,40.987293,1305.466187
Northeast Colorado Wind,-102.82959,40.988995,1290.472046
Northeast Colorado Wind,-102.820091,40.989895,1286.1604
Northeast Colorado Wind,-102.899292,40.970394,1305.121704
Northeast Colorado Wind,-102.897087,40.988094,1296.962036
Northeast Colorado Wind,-102.925491,40.946095,1310.776611
Northeast Colorado Wind,-102.907387,40.958092,1304.513916
Northeast Colorado Wind,-102.891586,40.987694,1295.315308
Northeast Colorado Wind,-102.84359,40.985794,1286.985107
Northeast Colorado Wind,-102.812592,40.989292,1287.529053
Northeast Colorado Wind,-102.862587,40.975494,1293.131836
Northeast Colorado Wind,-102.823593,40.989391,1287.227051
Northeast Colorado Wind,-102.928192,40.966293,1310.230347
Northeast Colorado Wind,-102.912392,40.971592,1305.784424
Northeast Colorado Wind,-102.862289,40.987892,1288.22998
Northeast Colorado Wind,-102.839592,40.976494,1293.030151
Northeast Colorado Wind,-102.931488,40.963795,1310.863892
Northeast Colorado Wind,-102.935791,40.963993,1309.782471
Northeast Colorado Wind,-102.804787,40.992092,1286.290527
Northeast Colorado Wind,-102.899292,40.959991,1309.402588
Northeast Colorado Wind,-102.873993,40.976791,1296.440186
Northeast Colorado Wind,-102.794693,40.982094,1279.765625
Northeast Colorado Wind,-102.919594,40.970291,1312.464844
Northeast Colorado Wind,-102.819893,40.976093,1286.435059
Northeast Colorado Wind,-102.78569,40.999794,1279.277222
Northeast Colorado Wind,-102.839088,40.986195,1289.903442
Northeast Colorado Wind,-102.878189,40.988293,1291.92688
Northeast Colorado Wind,-102.895988,40.961292,1307.155273
Northeast Colorado Wind,-102.89119,40.961494,1306.162354
Northeast Colorado Wind,-102.816193,40.989292,1289.025513
Northeast Colorado Wind,-102.845589,40.973194,1296.348022
Northeast Colorado Wind,-102.833687,40.987095,1290.408813
Northeast Colorado Wind,-102.778191,41.000793,1276.535034
Northeast Colorado Wind,-102.796494,40.997395,1284.831909
Northeast Colorado Wind,-102.922188,40.968391,1309.752563
Northeast Colorado Wind,-102.857391,40.972492,1288.99353
Northeast Colorado Wind,-102.885292,40.973694,1300.272461
Northeast Colorado Wind,-102.907494,40.971191,1302.774048
Northeast Colorado Wind,-102.836487,40.978893,1292.689941
Northeast Colorado Wind,-102.930389,40.989792,1317.606201
Northeast Colorado Wind,-102.80439,40.980793,1280.895752
Northeast Colorado Wind,-102.906487,40.991592,1302.794434
Northeast Colorado Wind,-102.853592,40.974491,1288.883179
Northeast Colorado Wind,-102.868088,40.988194,1289.076904
Northeast Colorado Wind,-102.789589,40.999393,1281.229248
Northeast Colorado Wind,-102.895889,40.971092,1298.197266
Northeast Colorado Wind,-102.915993,40.970993,1310.093018
Northeast Colorado Wind,-102.91729,40.981194,1304.598389
Northeast Colorado Wind,-102.872887,40.987793,1290.508789
Northeast Colorado Wind,-102.930489,40.976791,1308.305542
Northeast Colorado Wind,-102.800888,40.980293,1279.362061
Northeast Colorado Wind,-102.929588,40.983292,1314.694214
Northeast Colorado Wind,-102.809486,40.990494,1285.824829
Northeast Colorado Wind,-102.880089,40.975792,1297.777344
Northeast Colorado Wind,-102.920792,40.962994,1307.475098
Northeast Colorado Wind,-102.922592,40.999893,1312.042358
Northeast Colorado Wind,-102.797188,40.979492,1279.566284
Northeast Colorado Wind,-102.830292,40.973793,1291.110596
Northeast Colorado Wind,-102.882889,40.958492,1289.893311
Northeast Colorado Wind,-102.868393,40.976093,1294.976807
Northeast Colorado Wind,-102.825188,40.976894,1290.005249
Northeast Colorado Wind,-102.886391,40.959293,1294.610474
Northeast Colorado Wind,-102.902191,40.957592,1305.98938
Northeast Colorado Wind,-102.79319,40.998493,1283.137329
Northeast Colorado Wind,-102.933289,40.974491,1314.213135
Northeast Colorado Wind,-102.883492,40.987194,1293.188965
Northeast Colorado Wind,-102.913788,40.981194,1303.391479
Northeast Colorado Wind,-102.921288,40.946194,1314.215332
Northeast Colorado Wind,-102.915993,40.961094,1310.790894
Northeast Colorado Wind,-102.925087,40.997795,1313.885742
Northeast Colorado Wind,-102.891792,40.974594,1295.89917
Oak Creek Energy Systems,-118.354416,35.035809,1286.754761
Oak Creek Energy Systems,-118.353775,35.03339,1273.32251
Oak Creek Energy Systems,-118.36689,35.042095,1402.600708
Oak Creek Energy Systems,-118.378136,35.037628,1504.268311
Oak Creek Energy Systems,-118.366486,35.042625,1390.305054
Oak Creek Energy Systems,-118.377586,35.037933,1501.907104
Oak Creek Energy Systems,-118.353386,35.034424,1274.057861
Oak Creek Energy Systems,-118.352989,35.036034,1276.805054
Oak Creek Energy Systems,-118.377876,35.037804,1503.596313
Oak Creek Energy Systems,-118.347679,35.03426,1279.907715
Oak Creek Energy Systems,-118.349876,35.028629,1295.876587
Oak Creek Wind Power Phase 2,-118.353485,35.038296,1276.136475
Oak Creek Wind Power Phase 2,-118.371391,35.039597,1416.539795
Oak Creek Wind Power Phase 2,-118.371773,35.039196,1413.009644
Oak Creek Wind Power Phase 2,-118.35704,35.027447,1277.733521
Oak Creek Wind Power Phase 2,-118.370552,35.040379,1427.014282
Oak Creek Wind Power Phase 2,-118.370987,35.039993,1427.986816
Oak Creek Wind Power Phase 2,-118.347588,35.029594,1297.525757
Oak Creek Wind Power Phase 2,-118.346886,35.034496,1279.763184
Oak Creek Wind Power Phase 2,-118.34639,35.034794,1280.030151
Oak Creek Wind Power Phase 2,-118.378563,35.036404,1507.426758
Oak Creek Wind Power Phase 2,-118.353889,35.037895,1275.241089
Oak Creek Wind Power Phase 2,-118.378029,35.037373,1503.889404
Oak Creek Wind Power Phase 2,-118.347404,35.034237,1281.576172
Oak Creek Wind Power Phase 2,-118.376457,35.038113,1490.537354
Oak Creek Wind Power Phase 2,-118.378296,35.036873,1509.780762
Oak Creek Wind Power Phase 2,-118.354187,35.035793,1283.716553
