,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county
8981,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.919952,40.596428,40.64034,-103.185977
8982,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.950386,40.663448,40.64034,-103.185977
8983,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.895088,40.705162,40.64034,-103.185977
8984,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.037636,40.570686,40.64034,-103.185977
8985,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.958778,40.660133,40.64034,-103.185977
8986,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.080612,40.519279,40.64034,-103.185977
8987,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.922874,40.686829,40.64034,-103.185977
8988,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.996422,40.593838,40.64034,-103.185977
8989,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.926498,40.633026,40.64034,-103.185977
8990,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-102.936554,40.606453,40.64034,-103.185977
8991,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.022308,40.575054,40.64034,-103.185977
8992,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.90062,40.713463,40.64034,-103.185977
8993,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.040955,40.563034,40.64034,-103.185977
8994,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.032166,40.601711,40.64034,-103.185977
8995,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.929604,40.685322,40.64034,-103.185977
8996,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.911125,40.689724,40.64034,-103.185977
8997,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.986839,40.639732,40.64034,-103.185977
8998,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.945053,40.667892,40.64034,-103.185977
8999,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.926247,40.596092,40.64034,-103.185977
9000,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.068771,40.523464,40.64034,-103.185977
9001,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.043465,40.523312,40.64034,-103.185977
9002,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.999237,40.608227,40.64034,-103.185977
9003,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.969597,40.654884,40.64034,-103.185977
9004,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.018692,40.60231,40.64034,-103.185977
9005,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.917648,40.688999,40.64034,-103.185977
9006,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.978188,40.640682,40.64034,-103.185977
9007,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.986549,40.625408,40.64034,-103.185977
9008,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.939423,40.67379,40.64034,-103.185977
9009,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.034737,40.592999,40.64034,-103.185977
9010,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.058792,40.531921,40.64034,-103.185977
9011,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.89753,40.689899,40.64034,-103.185977
9012,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.06356,40.527599,40.64034,-103.185977
9013,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-102.970291,40.623592,40.64034,-103.185977
9014,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.974586,40.589096,40.64034,-103.185977
9015,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.978897,40.625301,40.64034,-103.185977
9016,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.871727,40.700485,40.64034,-103.185977
9017,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.875496,40.707973,40.64034,-103.185977
9018,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.914803,40.699253,40.64034,-103.185977
9019,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.036995,40.523418,40.64034,-103.185977
9020,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.993675,40.614361,40.64034,-103.185977
9021,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-103.02121,40.53632,40.64034,-103.185977
9022,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.024895,40.529427,40.64034,-103.185977
9023,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.025558,40.582073,40.64034,-103.185977
9024,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.906517,40.71405,40.64034,-103.185977
9025,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.931267,40.593479,40.64034,-103.185977
9026,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.959023,40.593971,40.64034,-103.185977
9027,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.96524,40.659985,40.64034,-103.185977
9028,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.863998,40.701691,40.64034,-103.185977
9029,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.966263,40.61552,40.64034,-103.185977
9030,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.923134,40.608196,40.64034,-103.185977
9031,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-102.958847,40.615192,40.64034,-103.185977
9032,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.003151,40.58617,40.64034,-103.185977
9033,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.93676,40.68124,40.64034,-103.185977
9034,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.074104,40.519554,40.64034,-103.185977
9035,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.85807,40.706089,40.64034,-103.185977
9036,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.006088,40.607197,40.64034,-103.185977
9037,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-103.030319,40.523529,40.64034,-103.185977
9038,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.909073,40.637035,40.64034,-103.185977
9039,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.940773,40.600849,40.64034,-103.185977
9040,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-102.996956,40.623947,40.64034,-103.185977
9041,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.984192,40.588406,40.64034,-103.185977
9042,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.004486,40.622879,40.64034,-103.185977
9043,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.90432,40.689507,40.64034,-103.185977
9044,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-102.903473,40.638935,40.64034,-103.185977
9045,CO,Logan,Niyol Wind,2021.0,GE2.5-116,2.5,80.0,116.0,-102.974632,40.617496,40.64034,-103.185977
9046,CO,Logan,Niyol Wind,2021.0,GE2.82-127,2.82,90.0,127.0,-103.012436,40.586353,40.64034,-103.185977
9047,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.083984,45.748894,45.449592,-120.197022
9048,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.064789,45.730194,45.449592,-120.197022
9049,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.065285,45.727993,45.449592,-120.197022
9050,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.063484,45.723995,45.449592,-120.197022
9051,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.043587,45.737392,45.449592,-120.197022
9052,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.074486,45.739292,45.449592,-120.197022
9053,OR,Gilliam,North Hurlburt,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.042587,45.735394,45.449592,-120.197022
9054,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.062988,45.732094,45.449592,-120.197022
9055,OR,Gilliam,North Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.058784,45.774395,45.449592,-120.197022
9056,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.068184,45.737293,45.449592,-120.197022
9057,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.089188,45.754795,45.449592,-120.197022
9058,OR,Gilliam,North Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.057487,45.769695,45.449592,-120.197022
9059,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.086487,45.750893,45.449592,-120.197022
9060,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.062782,45.722195,45.449592,-120.197022
9061,OR,Gilliam,North Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.057693,45.772125,45.449592,-120.197022
9062,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.079887,45.744793,45.449592,-120.197022
9063,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.077789,45.742794,45.449592,-120.197022
9064,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.063286,45.733994,45.449592,-120.197022
9065,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.082184,45.746895,45.449592,-120.197022
9066,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.09079,45.756596,45.449592,-120.197022
9067,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.064285,45.725994,45.449592,-120.197022
9068,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.075684,45.740795,45.449592,-120.197022
9069,OR,Gilliam,North Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.046989,45.775993,45.449592,-120.197022
9070,OR,Gilliam,North Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.088188,45.752792,45.449592,-120.197022
9071,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179489,35.294296,35.369809,-118.941786
9072,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.15699,35.369495,35.369809,-118.941786
9073,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.223785,35.298794,35.369809,-118.941786
9074,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.221985,35.301296,35.369809,-118.941786
9075,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.178085,35.366295,35.369809,-118.941786
9076,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.204285,35.354794,35.369809,-118.941786
9077,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.169289,35.347195,35.369809,-118.941786
9078,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.170189,35.299095,35.369809,-118.941786
9079,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.184586,35.330196,35.369809,-118.941786
9080,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.222488,35.325195,35.369809,-118.941786
9081,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.205986,35.299595,35.369809,-118.941786
9082,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.211891,35.291294,35.369809,-118.941786
9083,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.209686,35.340096,35.369809,-118.941786
9084,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.227486,35.318497,35.369809,-118.941786
9085,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.164787,35.346096,35.369809,-118.941786
9086,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.19239,35.309593,35.369809,-118.941786
9087,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.183891,35.317894,35.369809,-118.941786
9088,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.202789,35.302696,35.369809,-118.941786
9089,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.20079,35.326393,35.369809,-118.941786
9090,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.159187,35.359596,35.369809,-118.941786
9091,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.178085,35.323994,35.369809,-118.941786
9092,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.177284,35.353294,35.369809,-118.941786
9093,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.212288,35.321095,35.369809,-118.941786
9094,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.195786,35.334694,35.369809,-118.941786
9095,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179588,35.361897,35.369809,-118.941786
9096,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.170387,35.376095,35.369809,-118.941786
9097,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.173386,35.359295,35.369809,-118.941786
9098,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.207191,35.294094,35.369809,-118.941786
9099,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.186539,35.347855,35.369809,-118.941786
9100,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.21479,35.292896,35.369809,-118.941786
9101,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.199692,35.349693,35.369809,-118.941786
9102,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.210388,35.338097,35.369809,-118.941786
9103,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.161591,35.343697,35.369809,-118.941786
9104,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.181145,35.350655,35.369809,-118.941786
9105,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.186989,35.356895,35.369809,-118.941786
9106,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.20919,35.342194,35.369809,-118.941786
9107,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.165688,35.350697,35.369809,-118.941786
9108,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.196388,35.336494,35.369809,-118.941786
9109,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.176086,35.355194,35.369809,-118.941786
9110,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.206589,35.296993,35.369809,-118.941786
9111,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.188942,35.345657,35.369809,-118.941786
9112,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.17849,35.363693,35.369809,-118.941786
9113,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.170586,35.294296,35.369809,-118.941786
9114,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.184189,35.360695,35.369809,-118.941786
9115,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.175987,35.369194,35.369809,-118.941786
9116,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.210091,35.295494,35.369809,-118.941786
9117,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.211685,35.324394,35.369809,-118.941786
9118,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.174889,35.337597,35.369809,-118.941786
9119,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.186691,35.314194,35.369809,-118.941786
9120,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.224991,35.303795,35.369809,-118.941786
9121,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.193085,35.344196,35.369809,-118.941786
9122,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.199287,35.300995,35.369809,-118.941786
9123,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.171684,35.364494,35.369809,-118.941786
9124,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.167885,35.328693,35.369809,-118.941786
9125,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.164986,35.348797,35.369809,-118.941786
9126,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.167091,35.322895,35.369809,-118.941786
9127,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.211784,35.361496,35.369809,-118.941786
9128,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.231186,35.316093,35.369809,-118.941786
9129,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.157639,35.342457,35.369809,-118.941786
9130,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.164688,35.300797,35.369809,-118.941786
9131,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179787,35.371296,35.369809,-118.941786
9132,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.19899,35.329094,35.369809,-118.941786
9133,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.193192,35.306496,35.369809,-118.941786
9134,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.226288,35.306396,35.369809,-118.941786
9135,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.176491,35.297497,35.369809,-118.941786
9136,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.167786,35.343697,35.369809,-118.941786
9137,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.172386,35.320995,35.369809,-118.941786
9138,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.188286,35.353695,35.369809,-118.941786
9139,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179192,35.301895,35.369809,-118.941786
9140,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.167686,35.324795,35.369809,-118.941786
9141,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.15934,35.347458,35.369809,-118.941786
9142,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.160889,35.362095,35.369809,-118.941786
9143,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.206085,35.291595,35.369809,-118.941786
9144,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179688,35.343594,35.369809,-118.941786
9145,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.180984,35.368095,35.369809,-118.941786
9146,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.165085,35.352695,35.369809,-118.941786
9147,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.181992,35.345997,35.369809,-118.941786
9148,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.186989,35.367294,35.369809,-118.941786
9149,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.16729,35.355194,35.369809,-118.941786
9150,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.186691,35.328495,35.369809,-118.941786
9151,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.19239,35.347095,35.369809,-118.941786
9152,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.181686,35.358696,35.369809,-118.941786
9153,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.179787,35.338997,35.369809,-118.941786
9154,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.169685,35.357594,35.369809,-118.941786
9155,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.166687,35.326694,35.369809,-118.941786
9156,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.20649,35.351093,35.369809,-118.941786
9157,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.172188,35.374393,35.369809,-118.941786
9158,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.203285,35.359596,35.369809,-118.941786
9159,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.181885,35.372993,35.369809,-118.941786
9160,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.190788,35.333897,35.369809,-118.941786
9161,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.166985,35.366295,35.369809,-118.941786
9162,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.184586,35.369896,35.369809,-118.941786
9163,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.177887,35.335094,35.369809,-118.941786
9164,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.155289,35.366295,35.369809,-118.941786
9165,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.174088,35.371796,35.369809,-118.941786
9166,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.173286,35.326996,35.369809,-118.941786
9167,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.169891,35.292496,35.369809,-118.941786
9168,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.22979,35.300995,35.369809,-118.941786
9169,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.175987,35.299294,35.369809,-118.941786
9170,CA,Kern,North Sky River,2012.0,GE1.62-100,1.62,80.0,100.0,-118.161888,35.365093,35.369809,-118.941786
9171,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.926292,40.987194,40.64034,-103.185977
9172,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.917587,40.998592,40.64034,-103.185977
9173,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.910492,40.991692,40.64034,-103.185977
9174,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.801292,40.991592,40.64034,-103.185977
9175,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.849487,40.973694,40.64034,-103.185977
9176,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.911293,40.960194,40.64034,-103.185977
9177,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.927589,40.995293,40.64034,-103.185977
9178,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.841988,40.973492,40.64034,-103.185977
9179,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.781593,40.999794,40.64034,-103.185977
9180,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.917587,40.990494,40.64034,-103.185977
9181,CO,Logan,Northeast Colorado Wind,2009.0,GE1.6-91,1.6,80.0,91.0,-102.921989,40.987293,40.64034,-103.185977
9182,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.82959,40.988995,40.64034,-103.185977
9183,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.820091,40.989895,40.64034,-103.185977
9184,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.899292,40.970394,40.64034,-103.185977
9185,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.897087,40.988094,40.64034,-103.185977
9186,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.925491,40.946095,40.64034,-103.185977
9187,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.907387,40.958092,40.64034,-103.185977
9188,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.891586,40.987694,40.64034,-103.185977
9189,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.84359,40.985794,40.64034,-103.185977
9190,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.812592,40.989292,40.64034,-103.185977
9191,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.862587,40.975494,40.64034,-103.185977
9192,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.823593,40.989391,40.64034,-103.185977
9193,CO,Logan,Northeast Colorado Wind,2009.0,SWT-2.3-108,2.3,80.0,108.0,-102.928192,40.966293,40.64034,-103.185977
