file_name,eia_id,total_eia_production_mwh,total_pvwatts_production_mwh,difference_mwh_eia_pvwatts
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Techren_Solar_IV,_LLC_35.892361_-114.936029.csv",61932,144650.0,185671.70001266844,-41021.70001266844
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Techren_Solar_V_35.901334_-114.926483.csv,62440,277123.0,371322.91909091227,-94199.91909091227
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Townsite_Solar_Project_Hybrid_35.938777_-114.886585.csv,60654,499509.0,791444.1309103038,-291935.1309103038
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qw0kp_Bloomington_Solar_I_37.043952_-113.627719.csv,62805,16929.0,20491.109786119177,-3562.1097861191774
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qw0kp_NVSS-II_36.275343_-115.972339.csv,62636,101358.03,151943.96162754536,-50585.93162754536
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qw0kp_Sunshine_Valley_Solar_36.515032_-116.515336.csv,59826,647754.0,1011903.0509098301,-364149.05090983014
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r106e_Enerparc_CA2,_LLC_39.69908_-122.175386.csv",59978,17245.030000000002,16726.34972709335,518.6802729066512
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r13pb_Butte_College_Main_Campus_Solar_39.651561_-121.650012.csv,57970,29708.039999999997,33005.5779154348,-3297.537915434801
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r13pb_Gridley_Main_39.373372_-121.684357.csv,58370,8331.05,11183.587303424527,-2852.5373034245276
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r13pb_Gridley_Main_Two_39.373289_-121.681455.csv,58371,20078.019999999997,27958.9189132429,-7880.8989132429015
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r1jcf_Shasta_Solar_Farm_41.031259_-121.425306.csv,58814,35715.03,33991.3809029987,1723.6490970012965
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r1jcf_Sierra_Pacific_Industries_(2042-RD)_40.122194_-122.189406.csv,63416,48384.01000000001,48181.95775051281,202.05224948719842
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Bly_Solar_Center_42.37664_-121.020118.csv,62272,80410.03,88082.9442576255,-7672.914257625496
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Chiloquin_Solar,_LLC_42.611487_-121.862597.csv",61631,99876.02,95645.67915444168,4230.340845558327
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Klamath_Falls_Solar_2_(CSG)_42.182954_-121.763455.csv,61553,32626.019999999997,32574.11362868309,51.90637131690528
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_NorWest_Energy_4,_LLC_42.207084_-121.351576.csv",62268,43469.009999999995,50540.56471431093,-7071.554714310936
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Old_Mill_Solar_42.408186_-121.043107.csv,59374,53043.06,54823.08423099706,-1780.0242309970636
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Oregon_University_System_OIT_Klamath_Falls_42.260185_-121.785776.csv,58961,12734.99,18250.977149180384,-5515.987149180384
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_OR_Solar_3,_LLC_42.022228_-121.425629.csv",61201,121936.04,111926.96166387292,10009.078336127073
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_OR_Solar_5,_LLC_42.031034_-121.611061.csv",61423,96986.99999999999,89661.27159104188,7325.728408958108
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_OR_Solar_8,_LLC_42.239049_-121.58562.csv",61424,126763.04999999999,111972.20529351506,14790.844706484932
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r3wzq_Woodline_Solar_42.236037_-121.577258.csv,61559,87219.02,89890.59584376946,-2671.5758437694603
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_Fish_Springs_40.080627_-119.963667.csv,64148,223573.0,458091.90851469134,-234518.90851469134
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_HL_Solar_40.372677_-120.264829.csv,62655,34376.020000000004,70304.82360841388,-35928.80360841387
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_PSREC_SIAD_Solar_40.150274_-120.124711.csv,63493,19224.99,27919.88508568195,-8694.89508568195
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_Turquoise_Liberty_Solar_39.580532_-119.517431.csv,62980,64233.01,95137.1553403816,-30904.145340381605
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_Turquoise_Nevada,_LLC_39.587008_-119.527319.csv",63906,222230.0,350406.0430246057,-128176.04302460572
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r4bc7_Western_102_Power_Plant_39.560389_-119.509091.csv,56500,11184.0,10104.013624885034,1079.986375114966
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_EGP_Stillwater_Solar_PV_II,_LLC_39.537086_-118.563667.csv",61809,107653.05999999997,207286.97749472116,-99633.91749472119
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_Ft._Churchill_PV_39.121494_-119.140914.csv,59472,164884.03000000006,214784.70167757027,-49900.67167757021
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_Luning_Energy_38.545208_-118.193732.csv,61084,653190.0,597697.4818677454,55492.5181322546
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_Patua_Acquisition_Project,_LLC_39.582548_-119.068946.csv",58319,133672.05000000002,125548.94718111333,8123.102818886691
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_Stillwater_Facility_39.542771_-118.560936.csv,50765,196820.01,214661.97099009363,-17841.96099009362
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r50xy_Tungsten_Mountain_39.666486_-117.681253.csv,60785,59832.0,71772.20669608456,-11940.206696084555
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r88yx_Eagle_Point_Solar_42.400782_-122.830308.csv,61560,86565.07,99858.38751759504,-13293.317517595031
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r88yx_OR_Solar_2,_LLC_42.521494_-122.828455.csv",61200,43692.01999999999,61085.38927241046,-17393.36927241047
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Airport_Solar_42.166668_-120.409479.csv,62560,321640.0,420136.5338023121,-98496.5338023121
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Alkali_Solar,_LLC_43.31856_-121.002206.csv",63795,65984.04000000001,65884.86067318192,99.1793268180918
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_BC_Solar_42.172667_-120.362524.csv,60616,91497.05,88071.29933629528,3425.750663704719
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Black_Cap_Solar_Plant_42.175092_-120.362663.csv,58150,18120.99,22017.524770187436,-3896.5347701874343
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Fort_Rock_IV_43.397002_-120.948912.csv,63926,59171.009999999995,65804.71552713479,-6633.705527134793
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Fort_Rock_I_43.316651_-121.00914.csv,63636,70684.98000000001,65226.70930818541,5458.2706918146
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Garrett_Solar_42.147793_-120.420207.csv,63301,73819.05000000002,89033.2835274218,-15214.233527421777
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_OR_Solar_6,_LLC_42.211172_-120.371519.csv",61430,122205.03000000001,109975.07102625871,12229.958973741304
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Outback_Solar_at_Christmas_Valley_43.235275_-120.486327.csv,58131,48879.01000000001,48126.6990058974,752.3109941026123
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9r9uxw_Rock_Garden_Solar,_LLC_43.394159_-120.954844.csv",63779,63372.01,65805.89492080032,-2433.8849208003157
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Baldock_Solar_Highway_45.269653_-122.771784.csv,57882,9512.030000000002,12472.936920697422,-2960.90692069742
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Ballston_Solar,_LLC_45.076462_-123.394093.csv",62170,14902.039999999999,16700.801908805995,-1798.7619088059964
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Bellevue_Solar_Project_45.112295_-123.234291.csv,57372,4877.04,10098.513623478979,-5221.473623478979
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Bighorn_Solar_44.967035_-122.957862.csv,63467,6587.0,11603.651853892981,-5016.651853892981
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Boring_Solar,_LLC_45.430769_-122.28454.csv",62169,14862.04,12209.211199165393,2652.828800834608
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Brightwood_Solar,_LLC_45.383402_-122.079111.csv",64830,11326.01,27461.159017139846,-16135.149017139845
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Bristol_Solar_45.144867_-122.786688.csv,64009,8613.02,8923.533163536824,-310.5131635368234
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Brush_Creek_Solar_44.985426_-122.812712.csv,63464,8680.04,11466.729416063115,-2786.6894160631145
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Butler_Solar,_LLC_45.101472_-123.41943.csv",63694,16332.01,14342.414154852433,1989.5958451475672
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Carnes_Creek_Solar_(CSG)_45.076112_-122.933266.csv,65745,83.0,4236.419039875971,-4153.419039875971
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Case_Creek_Solar_45.172331_-122.912379.csv,63207,11956.06,13171.305329261904,-1215.2453292619048
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Colton_Solar_45.170298_-122.472865.csv,61831,16153.049999999997,15389.17424114668,763.8757588533172
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Cosper_Creek_Solar_(CSG)_45.058885_-123.497377.csv,65746,94.0,4343.543812317391,-4249.543812317391
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Dayton_Cutoff_Solar_45.169611_-123.13626.csv,61827,18069.07,16281.408394166925,1787.6616058330746
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Day_Hill_Solar,_LLC_45.268845_-122.329109.csv",63957,7771.010000000001,9757.535909098835,-1986.5259090988338
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Drift_Creek_Solar_44.970522_-122.802471.csv,63466,9211.029999999999,10010.177017735346,-799.1470177353476
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Dunn_Road_Solar_45.431494_-122.286481.csv,63642,6342.990000000001,5807.2629600010705,535.7270399989302
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Duus_Solar,_LLC_45.318494_-122.331678.csv",63330,54717.030000000006,48690.84024129017,6026.189758709836
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Firwood_Solar,_LLC_45.379532_-122.229859.csv",63331,55598.00000000001,48563.956053929236,7034.043946070771
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Fruitland_Creek_Solar_(CSG)_44.929836_-122.937619.csv,65747,57.0,3033.0424258211897,-2976.0424258211897
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Grand_Ronde_Solar_45.053049_-123.609457.csv,61835,21141.019999999997,16245.304373961977,4895.71562603802
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Greenpark_Solar_44.876176_-122.935312.csv,64033,4048.01,5965.839266695372,-1917.829266695372
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Interstate_Solar_45.129636_-122.899589.csv,61832,19764.0,16793.855109594897,2970.144890405103
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Kaiser_Creek_Solar_(CSG)_45.143578_-122.607851.csv,65748,63.0,3296.0744927209257,-3233.0744927209257
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Kale_Patch_Solar_45.083174_-122.90282.csv,63208,12046.020000000002,13212.200921490003,-1166.1809214900004
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Labish_Solar,_LLC_44.985089_-122.941138.csv",62171,15563.02,16495.82049601898,-932.8004960189792
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Milford_Solar_OR_45.559908_-123.071525.csv,64008,9212.02,8950.56983106184,261.45016893815955
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Mill_Creek_Solar_(OR)_45.168553_-123.135107.csv,61338,19643.980000000003,16281.474219121312,3362.5057808786914
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Minke_Solar_45.171211_-122.624282.csv,63465,6145.03,11219.07165635219,-5074.041656352189
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Mt._Hope_Solar_45.126464_-122.608112.csv,63663,8463.02,8477.115159820612,-14.095159820612025
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_O'Neill_Creek_Solar_45.471659_-123.13974.csv,63235,11863.02,13197.23289583353,-1334.2128958335288
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Oregon_University_System_Rabbit_Field_44.566239_-123.295743.csv,59790,6690.0199999999995,9188.317541669634,-2498.2975416696345
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Palmer_Creek_Solar,_LLC_45.184296_-123.103751.csv",63956,8118.01,10684.120973971741,-2566.1109739717413
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Pika_Solar_45.088004_-122.772281.csv,63462,7137.0199999999995,11481.998645856096,-4344.978645856097
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Rafael_Solar_44.859872_-123.008155.csv,63206,12055.01,13215.74733978175,-1160.73733978175
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Red_Prairie_Solar_45.086377_-123.422801.csv,65228,4651.01,6732.133183770508,-2081.123183770508
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_River_Valley_Solar_45.128043_-122.828527.csv,63665,1470.0,9865.920439426487,-8395.920439426487
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sandy_River_Solar_(CSG)_45.43149_-122.295791.csv,65750,103.0,2976.6950504558386,-2873.6950504558386
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sheep_Solar_44.827488_-122.948339.csv,61830,19147.05,16936.07617182259,2210.973828177408
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Silverton_Solar_45.014302_-122.807152.csv,61829,18928.05,16587.340254515835,2340.709745484164
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Clackamas_1,_LLC_45.420938_-122.333268.csv",63961,10225.02,19452.085228836255,-9227.065228836254
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Clackamas_4,_LLC_45.105651_-122.662012.csv",63962,7567.0,10330.057678950432,-2763.057678950432
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Clackamas_7,_LLC_45.181767_-122.591971.csv",63963,6716.029999999999,10198.579784397047,-3482.549784397048
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Marion_1,_LLC_45.137896_-122.914407.csv",63964,7563.030000000001,10565.514027251438,-3002.4840272514375
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Marion_3,_LLC_44.984203_-122.960193.csv",63958,6951.02,10665.572198941745,-3714.552198941745
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Marion_5,_LLC_45.113431_-122.793289.csv",63959,7367.0199999999995,10436.888965523132,-3069.868965523133
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_SSD_Marion_6,_LLC_45.255099_-122.803325.csv",63960,7790.049999999999,10370.115503768438,-2580.065503768439
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Steel_Bridge_Solar,_LLC_45.067675_-123.470971.csv",60057,16141.01,17600.930211249008,-1459.9202112490075
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_St_Louis_Solar_45.120234_-122.936268.csv,63456,11436.01,11623.029322426548,-187.01932242654766
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_17_45.349163_-122.429474.csv,63908,11257.029999999997,13356.009715425344,-2098.9797154253465
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_22_44.974004_-122.776207.csv,64022,8291.01,8964.363504530684,-673.3535045306835
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_25_45.268993_-122.82176.csv,64034,6839.060000000001,9879.601712695727,-3040.5417126957254
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_28_45.103864_-123.515506.csv,64007,10129.98,13870.85889890608,-3740.8788989060813
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_29_45.458507_-122.289444.csv,64048,7347.029999999999,11015.889370412111,-3668.859370412112
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_33_45.079018_-123.40303.csv,64006,9505.98,9180.325357210624,325.65464278937543
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Sulus_Solar_35_45.141533_-122.649541.csv,63969,11356.01,13352.122463317446,-1996.1124633174459
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Thomas_Creek_Solar_45.131375_-122.619444.csv,63443,11559.99,14924.850450334008,-3364.8604503340084
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Tickle_Creek_Solar_45.3733_-122.264946.csv,63442,9068.01,12339.148134178118,-3271.138134178118
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Valley_Creek_Solar_45.03301_-123.09691.csv,61828,19562.04,16615.81007177665,2946.2299282233507
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Williams_Acres_Solar_45.137367_-122.800157.csv,63664,7856.03,8659.557174602716,-803.5271746027165
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rb6wg_Yamhill_Solar,_LLC_45.10838_-123.278175.csv",57652,4580.05,7824.508396148786,-3244.458396148786
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_Adams_Solar_Center_44.673117_-121.125151.csv,61496,100952.03,102807.29252327776,-1855.2625232777646
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_Bear_Creek_Solar_Center_44.06044_-121.238169.csv,61281,99015.01000000001,107196.13243196423,-8181.122431964221
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_Elbe_Solar_Center_44.61898_-121.206217.csv,61497,99859.02,104583.37822996746,-4724.35822996746
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_NorWest_Energy_2,_LLC_44.068482_-121.228347.csv",60548,107298.01999999999,105240.04501597476,2057.9749840252334
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_OSLH,_LLC_44.059598_-121.229434.csv",60976,110867.03,106124.91044358972,4742.119556410282
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_Solar_Star_Oregon_II_44.185237_-120.916008.csv,61048,610320.0,587170.0134424927,23149.986557507305
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rcvn1_Tumbleweed_Solar,_LLC_44.19398_-121.23007.csv",61580,100246.03000000001,91788.40678714498,8457.623212855033
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Baker_City_Solar_44.7018_-117.763861.csv,61854,95847.02,92070.72000556994,3776.299994430068
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Brush_Solar_Center_44.466797_-118.205391.csv,61844,18836.04,17092.528721772745,1743.5112782272554
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Grove_Solar_Center,_LLC_43.936046_-117.384902.csv",60330,66589.01000000001,61572.67027649748,5016.339723502526
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Hyline_Solar_Center,_LLC_44.150366_-117.000996.csv",60331,95259.01999999999,92128.77212396155,3130.24787603844
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Morgan_Solar_Center_43.950218_-117.072991.csv,61855,19099.97,18598.337933184648,501.632066815353
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Murphy_Flat_Solar_43.211407_-116.441859.csv,60009,219939.01999999996,210961.3774791824,8977.64252081755
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Ontario_Solar_Center_44.113233_-117.026613.csv,61860,19536.02,18546.22828039819,989.7917196018097
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Open_Range_Solar_Center,_LLC_43.796958_-117.06293.csv",60332,113350.01,101883.12057310886,11466.889426891139
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Railroad_Solar_Center,_LLC_43.999105_-117.100477.csv",60333,50801.990000000005,46032.08580152366,4769.904198476346
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Riley_43.554283_-119.684458.csv,63925,58965.00000000001,65508.90853495677,-6543.908534956761
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Starvation_43.503691_-119.149256.csv,63344,70857.01999999999,86450.66434967819,-15593.644349678201
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Suntex_Solar,_LLC_43.552737_-119.689962.csv",63778,62615.020000000004,65509.67926424217,-2894.6592642421674
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Thunderegg_Solar_Center,_LLC_43.932783_-116.988348.csv",60334,111362.0,102510.79685358587,8851.203146414133
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Vale_Air_Solar_Center,_LLC_43.961698_-117.259276.csv",60335,110450.03,102416.72272432213,8033.307275677871
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_Vale_Solar_Center_44.158147_-117.443681.csv,61856,14415.009999999998,16227.473012427907,-1812.4630124279083
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rg8bx_West_Hines_Solar_I,_LLC_43.499962_-119.146275.csv",63796,63130.000000000015,65427.17007558465,-2297.1700755846323
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rkf69_Battle_Mountain_Solar_Project_40.720895_-117.063807.csv,61098,463312.0,457387.14810990106,5924.851890098944
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rpbwn_Pavant_Solar,_LLC_39.151744_-112.343248.csv",59702,552180.01,564715.7591903153,-12535.749190315255
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rpbwn_Pavant_Solar_II,_LLC_39.158924_-112.353087.csv",60449,595665.0400000002,568197.2240034251,27467.815996575053
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rpbwn_Pavant_Solar_III_39.157077_-112.373955.csv,60886,243088.04000000004,227281.95161512625,15806.088384873787
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Clif_Bar_Bakery_of_Twin_Falls_42.5382_-114.410983.csv,62151,9948.02,15021.85007458654,-5073.83007458654
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Grand_View_Solar_Two_43.015967_-116.015811.csv,60068,914933.0,848935.0237851711,65997.9762148289
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_ID_Solar_43.440923_-116.32853.csv,60445,473835.04,425187.90294899023,48647.13705100975
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9rwgcr_Jackpot_Solar,_LLC_42.200942_-114.630973.csv",65778,4557.0,252188.05177946502,-247631.05177946502
