,state,county,latitude_gen,longitude_gen,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW],latitude_county,longitude_county,geohash
705,CA,Riverside,33.719624,-117.011009,12914,West Valley High School Solar,2012,PV,single-axis,90.0,,,1.0,33.799274,-117.076969,9qh8k2
706,CA,Los Angeles,34.18552,-118.582375,32581,Pierce College,2013,PV,single-axis,180.0,2.0,,1.9,34.067886,-118.24599,9q5dy2
707,CA,Los Angeles,34.244072,-118.477745,67448,VA Sepulveda Ambulatory Care Center,2014,PV,single-axis,180.0,10.0,,4.4,34.067886,-118.24599,9q5epc
708,CA,Los Angeles,34.075493,-118.360794,24788,CBS Television City,2013,PV,single-axis,270.0,5.0,,1.6,34.067886,-118.24599,9q5fj1
709,CA,Contra Costa,38.000908,-121.748695,44726,Oakley Solar Project,2013,PV,single-axis,180.0,5.0,,1.5,37.93501,-122.024961,9qc26h
710,CA,San Bernardino,34.050041,-117.591774,41146,Oltmans SCE at Jurupa,2013,PV,fixed-tilt,180.0,10.0,,1.5,34.190969,-117.359766,9qh3ky
711,CA,Riverside,34.01387,-117.537086,79239,Mira Loma,2011,PV,fixed-tilt,180.0,9.0,,3.0,33.799274,-117.076969,9qh3ky
712,CA,Sonoma,38.762543,-122.972725,12212,ASTI,2009,PV,fixed-tilt,210.0,0.0,,1.2,38.412281,-122.720368,9qben2
713,CA,Napa,38.512592,-122.477386,14614,Beringer,2009,PV,fixed-tilt,120.0,0.0,,1.4,38.325108,-122.319983,9qben2
714,CA,Los Angeles,33.910866,-118.048897,31458,Santa Fe Springs Rooftop Solar BLDG M,2015,PV,fixed-tilt,180.0,10.0,,1.8,34.067886,-118.24599,9q5bwz
715,CA,Los Angeles,33.910694,-118.044373,36895,Santa Fe Springs Rooftop Solar BLDG H,2015,PV,fixed-tilt,180.0,10.0,,1.5,34.067886,-118.24599,9q5bwz
716,CA,San Bernardino,34.434574,-117.378113,31308,Hesperia,2014,PV,fixed-tilt,180.0,20.0,,1.5,34.190969,-117.359766,9qhe90
717,CA,Orange,33.800076,-117.920906,31502,Anaheim Solar Energy Plant,2014,PV,single-axis,180.0,5.0,,2.1,33.732683,-117.858773,9mupsy
718,CA,Santa Clara,37.33289,-122.009293,121134,Apple Campus 2 PV,2017,PV,single-axis,210.0,5.0,,14.4,37.315518,-121.91109,9q9hq4
719,CA,San Bernardino,34.039413,-117.605515,30924,Terra Francesco,2015,PV,fixed-tilt,180.0,11.0,,1.5,34.190969,-117.359766,9qh3ky
720,CA,Los Angeles,34.0737,-118.195099,47428,"Forever 21 Retail, Inc.",2015,PV,fixed-tilt,190.0,30.0,,1.3,34.067886,-118.24599,9q5cts
721,CA,Marin,38.134327,-122.575569,12155,"Cottonwood Solar, LLC Cottonwood Carport",2016,PV,single-axis,180.0,5.0,,1.0,37.986474,-122.546657,9qbbed
722,CA,Los Angeles,33.792492,-118.252625,19507,Colon PV,2015,PV,fixed-tilt,190.0,30.0,,1.3,34.067886,-118.24599,9q5bwz
723,CA,San Bernardino,34.097672,-117.544502,17625,SunE Rochester,2016,PV,fixed-tilt,180.0,11.0,,1.0,34.190969,-117.359766,9qh3ky
724,CA,Los Angeles,33.913956,-118.048706,21674,Building F,2016,PV,fixed-tilt,180.0,10.0,,1.3,34.067886,-118.24599,9q5bwz
725,CA,Los Angeles,33.912449,-118.048721,20615,Building G,2016,PV,fixed-tilt,180.0,10.0,,1.2,34.067886,-118.24599,9q5bwz
726,CA,Los Angeles,33.912537,-118.041878,14896,Buidling L,2016,PV,fixed-tilt,180.0,10.0,,1.0,34.067886,-118.24599,9q5bwz
727,CA,Los Angeles,33.890976,-118.036934,36304,Freeway Springs,2016,PV,fixed-tilt,180.0,10.0,,2.0,34.067886,-118.24599,9q5bwz
728,CA,Contra Costa,37.919113,-122.342995,31407,CA Dept of Public Health at Richmond,2017,PV,single-axis,179.0,12.0,,2.2,37.93501,-122.024961,9q9peh
729,CA,Kings,36.103794,-119.567276,3703,Corcoran,2014,PV,single-axis,180.0,30.0,,1.1,36.252657,-119.726922,9q6tde
730,CA,Sacramento,38.600868,-121.397972,15980,US GSA - Sacramento,2018,PV,fixed-tilt,180.0,7.0,,1.1,38.568337,-121.381235,9qcem3
731,CA,Sacramento,38.56496,-121.342827,39328,Dept of General Services -FTB,2017,PV,fixed-tilt,180.0,12.0,,2.7,38.568337,-121.381235,9qcem3
732,CA,Los Angeles,33.766045,-118.28537,38327,Westmont 300B,2016,PV,fixed-tilt,190.0,30.0,,3.0,34.067886,-118.24599,9q5bwz
733,CA,Orange,33.87907,-117.888657,25565,CSUF Nutwood Solar,2016,PV,single-axis,180.0,10.0,,1.9,33.732683,-117.858773,9qh0rw
734,CA,San Diego,32.731392,-117.207687,36742,Lindberg FIeld Solar,2015,PV,fixed-tilt,182.0,10.0,,2.9,32.884418,-117.112348,9mudw2
735,CA,San Diego,32.738819,-117.18425,19015,Lindberg Field Solar 2,2017,PV,fixed-tilt,207.0,8.0,,1.9,32.884418,-117.112348,9mudw2
736,CA,Los Angeles,33.766052,-118.288895,30101,Westmont 300A,2017,PV,fixed-tilt,180.0,10.0,,2.9,34.067886,-118.24599,9q5bwz
737,CA,Los Angeles,33.976734,-118.258621,120925,USPS PV,2017,PV,fixed-tilt,225.0,10.0,,7.4,34.067886,-118.24599,9q5cw0
738,CA,Los Angeles,33.727936,-118.280045,13139,Port of LA Solar FiT Project,2015,PV,fixed-tilt,168.0,10.0,,1.1,34.067886,-118.24599,9q5bwz
739,CA,Los Angeles,33.764172,-118.288162,20491,Westmont 400A,2017,PV,fixed-tilt,180.0,10.0,,2.3,34.067886,-118.24599,9q5bwz
740,CA,Los Angeles,33.764179,-118.285706,24993,Westmont 400B,2017,PV,fixed-tilt,180.0,10.0,,2.2,34.067886,-118.24599,9q5bwz
741,CA,Los Angeles,33.762886,-118.286575,18326,Westmont 301,2017,PV,fixed-tilt,190.0,30.0,,1.8,34.067886,-118.24599,9q5bwz
742,CA,Los Angeles,33.762169,-118.288361,30887,Westmont 401,2017,PV,fixed-tilt,190.0,30.0,,2.9,34.067886,-118.24599,9q5bwz
743,CA,San Diego,32.937153,-117.234268,8412,Kilroy Solar,2018,PV,fixed-tilt,177.0,3.0,,1.1,32.884418,-117.112348,9mudw2
744,CA,Sacramento,38.691845,-121.158493,18444,Folsom SP and CSP Sacramento,2019,PV,fixed-tilt,110.0,12.0,,1.3,38.568337,-121.381235,9qcggm
745,CA,San Diego,32.58675,-117.008881,11801,SeaWorld Aquatica,2018,PV,fixed-tilt,181.0,7.0,,1.1,32.884418,-117.112348,9muccv
746,CA,Santa Clara,36.975792,-121.56958,10914,Gavilan Community College Solar Project,2018,PV,fixed-tilt,240.0,10.0,batteries,1.4,37.315518,-121.91109,9q92vz
747,CA,Riverside,33.969292,-117.332359,35699,UC Riverside Lots 30 & 32,2017,PV,single-axis,180.0,10.0,,4.0,33.799274,-117.076969,9qh8k2
748,CA,Santa Clara,37.431709,-122.182053,28195,Stanford Campus Solar,2017,PV,fixed-tilt,215.0,5.0,,3.4,37.315518,-121.91109,9q9hgh
749,CA,Los Angeles,33.787338,-118.117737,39010,CSU Long Beach Lots 7 & 14,2017,PV,fixed-tilt,180.0,10.0,,4.5,34.067886,-118.24599,9q5bwz
750,CA,Sonoma,38.458675,-122.720276,15188,Santa Rosa Junior College Petaluma Solar,2018,PV,fixed-tilt,262.0,10.0,,1.2,38.412281,-122.720368,9qben2
751,CA,El Dorado,38.649422,-121.073349,22920,Blue Shld Of Cal- El Dorado Hlls Mtr B,2019,PV,single-axis,180.0,10.0,,1.5,38.741021,-120.761446,9qcggm
752,CA,San Bernardino,34.145432,-117.570877,39087,Chaffey College Rancho Cucamonga Campus,2017,PV,single-axis,180.0,7.0,,4.0,34.190969,-117.359766,9qh3ky
753,CA,Kern,35.418674,-119.149117,11247,Frontier HS Solar Project,2018,PV,single-axis,0.0,0.0,,1.4,35.369809,-118.941786,9q713t
754,CA,Los Angeles,34.277584,-118.429237,4106,"CFW Solar X, LLC - Vaughn",2018,PV,single-axis,180.0,10.0,,1.6,34.067886,-118.24599,9q5g0q
755,CA,Alameda,37.711937,-122.150444,20253,Preferred Freezer San Leandro,2017,PV,single-axis,228.0,5.0,,2.0,37.706599,-122.098766,9q9pk4
756,CA,San Diego,32.753605,-117.035011,12733,"PFMG Solar Grossmont Helix, LLC",2018,PV,single-axis,236.0,5.0,,1.2,32.884418,-117.112348,9muccv
757,CA,Solano,38.132267,-122.231514,74211,SFDK Solar,2019,PV,fixed-tilt,9.0,5.0,,6.3,38.236295,-122.067272,9qc0p1
758,CA,Santa Clara,37.411774,-122.148804,16021,"Solar Star Palo Alto I, LLC",2019,PV,fixed-tilt,85.0,10.0,,1.3,37.315518,-121.91109,9q9hgh
759,CA,San Mateo,37.620506,-122.428871,28585,Shelter Creek Condominiums Solar,2020,PV,single-axis,150.0,15.0,,1.9,37.563575,-122.339869,9q8yqr
760,CA,San Diego,32.813816,-117.005409,13747,Grossmont College,2023,PV,fixed-tilt,270.0,7.0,,2.6,32.884418,-117.112348,9mudw2
761,CA,San Diego,32.819405,-117.006989,13355,Grossmont HS Solar Project,2018,PV,fixed-tilt,219.0,10.0,,1.4,32.884418,-117.112348,9mudw2
762,CA,Fresno,36.88517,-119.731979,14431,SCCCD - Clovis Community College,2018,PV,fixed-tilt,269.0,7.0,,1.2,36.743848,-119.765291,9qd9xh
763,CA,Fresno,36.76545,-119.797356,20631,SCCCD - Fresno Community College,2018,PV,single-axis,180.0,7.0,,2.2,36.743848,-119.765291,9qd9xh
764,CA,Fresno,36.608727,-119.458527,28852,Reedley Community College Solar,2018,PV,single-axis,180.0,7.0,,2.6,36.743848,-119.765291,9qdbm8
765,CA,Orange,33.877949,-117.995766,9742,Alticor Inc - Solar Project,2017,PV,single-axis,180.0,10.0,,1.2,33.732683,-117.858773,9q5bwz
766,CA,Kern,35.594147,-119.403999,32017,DGS Wasco State Prison,2020,PV,fixed-tilt,180.0,7.0,,2.3,35.369809,-118.941786,9q713t
767,CA,Madera,37.102028,-120.152214,55678,DGS Central California Womens Facility,2020,PV,fixed-tilt,225.0,7.0,,2.0,37.037074,-120.009796,9qd9xh
768,CA,Fresno,36.818798,-119.809906,11786,Fresno Bullard High School Hybrid,2020,PV,fixed-tilt,180.0,7.0,batteries,1.2,36.743848,-119.765291,9qd9xh
769,CA,Fresno,36.818829,-119.771309,12081,Fresno Hoover High School Hybrid,2020,PV,fixed-tilt,270.0,7.0,batteries,1.2,36.743848,-119.765291,9qd9xh
770,CA,Fresno,36.734291,-119.717804,16410,Fresno Sunnyside High School Hybrid,2020,PV,fixed-tilt,270.0,7.0,batteries,1.6,36.743848,-119.765291,9qdbm8
771,CA,Los Angeles,34.022827,-117.850845,10813,Walnut Unified School District Walnut HS Hybrid,2020,PV,single-axis,260.0,5.0,batteries,1.8,34.067886,-118.24599,9qh0rw
772,CA,Los Angeles,34.04911,-118.173073,15843,Lafayette 2 - Internal Services Dept,2020,PV,single-axis,225.0,5.0,,1.9,34.067886,-118.24599,9q5cw0
773,CA,Los Angeles,33.922531,-118.240036,11266,Lafayette 2 - MLK Jr. Hospital (MLK),2020,PV,fixed-tilt,180.0,10.0,,1.7,34.067886,-118.24599,9q5bwz
774,CA,Alameda,37.669945,-121.873604,8967,Pleasanton - Amador Valley High School,2019,PV,fixed-tilt,,0.0,,1.1,37.706599,-122.098766,9q9m24
775,CA,Los Angeles,34.012989,-118.241943,12632,Dedeaux,2019,PV,single-axis,180.0,15.0,,0.9,34.067886,-118.24599,9q5cts
776,CA,Orange,33.922112,-117.939339,13004,Kroger La Habra,2020,PV,single-axis,180.0,10.0,,1.2,33.732683,-117.858773,9qh0rw
777,CA,Solano,38.388165,-121.936531,22688,Vacaville Hospital,2019,PV,fixed-tilt,269.0,5.0,,1.5,38.236295,-122.067272,9qc63x
778,CA,San Bernardino,34.090248,-117.356247,10344,Rialto - High School,2017,PV,single-axis,180.0,7.0,,0.9,34.190969,-117.359766,9qh3ky
779,CA,San Diego,32.59243,-116.923912,40024,San Diego - EMDF at San Diego,2021,PV,fixed-tilt,201.0,7.0,,2.9,32.884418,-117.112348,9muccv
780,CA,San Diego,33.190506,-117.255348,16140,San Diego - NCRC at Vista,2021,PV,fixed-tilt,178.0,7.0,,1.8,32.884418,-117.112348,9mumuf
781,CA,San Bernardino,34.038712,-117.360535,32168,"ESCA-LL-COLTON, LLC",2021,PV,fixed-tilt,216.0,10.0,,2.6,34.190969,-117.359766,9qh3ky
782,CA,Santa Clara,37.334194,-121.882492,16413,CSU San Jose State University,2021,PV,fixed-tilt,149.0,10.0,,1.7,37.315518,-121.91109,9q9hq4
783,CA,Los Angeles,34.015583,-118.193611,42200,Big Bear,2020,PV,fixed-tilt,180.0,7.0,,5.5,34.067886,-118.24599,9q5cw0
784,CA,Sacramento,38.549419,-121.447716,30417,Department of Justice,2020,PV,single-axis,180.0,7.0,,2.4,38.568337,-121.381235,9qcem3
785,CA,Riverside,33.972755,-117.334633,33279,Broadway 2 - UC Riverside,2014,PV,single-axis,0.0,0.0,,3.0,33.799274,-117.076969,9qh3ky
786,CA,San Joaquin,37.725021,-121.529602,54511,Prologis L.P,2018,PV,fixed-tilt,180.0,10.0,,3.0,37.924541,-121.302289,9q9w99
787,CA,Merced,36.983742,-120.630753,2713,Dos Palos,2021,PV,fixed-tilt,0.0,25.0,,1.0,37.274812,-120.628944,9q9fy1
788,CA,Riverside,33.928669,-117.002251,49376,Amazon PSP1,2021,PV,fixed-tilt,0.0,0.0,,3.8,33.799274,-117.076969,9qh8k2
789,CA,San Bernardino,34.105076,-117.233795,52446,IGS KSBD,2022,PV,single-axis,0.0,10.0,,4.3,34.190969,-117.359766,9qhe90
790,CA,San Joaquin,37.984684,-121.312935,44164,University of the Pacific,2022,PV,single-axis,162.0,7.0,batteries,4.5,37.924541,-121.302289,9qcbq0
791,CA,Kern,35.367172,-119.131134,10997,Liberty HS Solar Project,2018,PV,single-axis,0.0,0.0,,1.5,35.369809,-118.941786,9q713t
792,CA,Yolo,38.682594,-121.72084,24895,Target Woodland Solar Project,2018,PV,single-axis,181.0,10.0,,2.3,38.598163,-121.718874,9qcem3
793,CA,San Joaquin,37.909523,-121.195145,18281,Donaghy-Stockton,2021,PV,fixed-tilt,180.0,10.0,,1.1,37.924541,-121.302289,9qcbq0
794,CA,Ventura,34.301754,-118.832901,26090,CA - Ventura Co CCD - Moorpark College,2023,PV,fixed-tilt,128.0,7.0,,2.6,34.242809,-119.025486,9q5dy2
795,CA,Santa Clara,37.262661,-122.012779,35240,West Valley Mission CCD Solar Project,2022,PV,single-axis,180.0,10.0,batteries,2.7,37.315518,-121.91109,9q9hq4
796,CA,Orange,33.672852,-117.912521,28747,Orange Coast College PH2 Solar Project,2022,PV,fixed-tilt,10.0,10.0,batteries,3.1,33.732683,-117.858773,9mupsy
797,CA,San Bernardino,34.039516,-117.385109,34553,IGS SBD1,2023,PV,fixed-tilt,180.0,10.0,,2.6,34.190969,-117.359766,9qh3ky
798,CA,San Bernardino,34.073494,-117.280815,31860,IGS SBD2,2023,PV,fixed-tilt,354.0,10.0,,2.5,34.190969,-117.359766,9qh3ky
799,CA,San Diego,32.83617,-117.129868,31296,County of San Diego COC Hybrid,2020,PV,fixed-tilt,182.0,10.0,batteries,1.7,32.884418,-117.112348,9mudw2
800,CA,Fresno,36.504601,-120.091835,24842,Van der Hoek Solar Array/ Dairy,2017,PV,single-axis,40.0,40.0,,2.4,36.743848,-119.765291,9qd2ds
801,CA,Los Angeles,33.749683,-118.275993,7557,Catalina Express,2020,PV,single-axis,180.0,5.0,,1.0,34.067886,-118.24599,9q5bwz
802,CA,Los Angeles,33.718967,-118.275208,7253,Marina South,2020,PV,single-axis,180.0,5.0,,1.0,34.067886,-118.24599,9q5bwz
803,CA,San Bernardino,35.014107,-117.555969,1735162,Resurgence Solar,2023,PV,single-axis,180.0,,batteries,90.0,34.190969,-117.359766,9qhkxd
804,CA,San Bernardino,35.022346,-117.56604,1222145,Resurgence Solar II,2023,PV,single-axis,180.0,,batteries,48.0,34.190969,-117.359766,9qhkxd
805,CA,Sacramento,38.682541,-121.574417,48760,Chambers 4 - Sacramento SMF1,2018,PV,single-axis,180.0,10.0,,2.7,38.568337,-121.381235,9qcem3
806,CA,Riverside,33.992435,-117.553314,40836,Chambers 4 - Eastvale DCA2,2018,PV,single-axis,180.0,10.0,,1.5,33.799274,-117.076969,9qh3ky
807,CA,San Bernardino,34.078068,-117.274681,33934,Chambers 4 - San Bernardino SNA7,2018,PV,single-axis,180.0,10.0,,2.0,34.190969,-117.359766,9qh3ky
808,CA,Kings,36.26749,-119.631439,43683,Danell Bros Inc,2021,PV,single-axis,180.0,0.0,,2.6,36.252657,-119.726922,9qdbm8
809,CA,Placer,38.858898,-121.346092,37598,Lincoln WWTF Hybrid,2021,PV,fixed-tilt,0.0,0.0,batteries,3.0,38.839708,-121.198379,9qcggm
810,CA,Sonoma,38.261345,-122.736626,37636,"Bodega Avenue Solar, LLC",2021,PV,fixed-tilt,180.0,52.0,,2.0,38.412281,-122.720368,9qbcde
811,CA,Sacramento,38.576897,-121.29464,13862,Rancho Cordova Medical Offices,2021,PV,fixed-tilt,180.0,20.0,,1.1,38.568337,-121.381235,9qcem3
812,CA,San Diego,33.213123,-117.30426,18313,Gilead Oceanside Solar Project,2021,PV,single-axis,123.0,10.0,batteries,1.5,32.884418,-117.112348,9mumuf
813,CA,Ventura,34.167313,-119.15667,16734,CA-Ventura Co CCD-Oxnard College Canopy,2022,PV,single-axis,270.0,7.0,,1.5,34.242809,-119.025486,9q5dy2
814,CA,San Mateo,37.568691,-122.277939,6858,Gilead Foster City Solar Project,2021,PV,single-axis,90.0,8.0,batteries,1.1,37.563575,-122.339869,9q9jk9
815,CA,Kern,35.500565,-119.111,123305,"Laredo Detention Facility - Solar 2, 3",2021,PV,single-axis,180.0,10.0,,5.2,35.369809,-118.941786,9q713t
816,CA,Los Angeles,34.239788,-118.585556,16893,Prairie,2021,PV,single-axis,180.0,10.0,,1.8,34.067886,-118.24599,9q5dy2
817,CA,Kern,35.405571,-118.973175,37755,Bakersfield College Solar 01,2010,PV,single-axis,1.0,1.0,,1.1,35.369809,-118.941786,9q713t
818,CA,Orange,33.883007,-117.886246,15358,CSUF Trigeneration,2012,PV,fixed-tilt,180.0,10.0,,4.3,33.732683,-117.858773,9qh0rw
819,CA,Orange,33.881119,-117.891617,11289,CSUF State College,2016,PV,single-axis,180.0,10.0,,1.0,33.732683,-117.858773,9qh0rw
820,CA,Sacramento,38.646992,-121.165741,69327,Intel Folsom Phase 3,2016,PV,fixed-tilt,272.0,5.0,,5.2,38.568337,-121.381235,9qcggm
821,CA,Sacramento,38.64529,-121.168739,11305,Intel Folsom Phase 2,2012,PV,fixed-tilt,272.0,5.0,,1.0,38.568337,-121.381235,9qcggm
822,CA,San Diego,32.91013,-117.123413,17536,SDCCD - Miramar,2011,PV,fixed-tilt,180.0,8.0,,1.0,32.884418,-117.112348,9mudw2
823,CA,Riverside,33.897125,-117.278603,58235,Park Meridian #1,2015,PV,fixed-tilt,180.0,11.0,,1.5,33.799274,-117.076969,9qh8k2
824,CA,San Bernardino,34.100254,-117.55249,30928,Rancho Cucamonga Dist #1,2015,PV,fixed-tilt,180.0,5.0,,1.8,34.190969,-117.359766,9qh3ky
825,CA,Los Angeles,34.236275,-118.565414,13077,Nordhoff Place,2014,PV,fixed-tilt,190.0,30.0,,0.9,34.067886,-118.24599,9q5dy2
826,CA,Sacramento,38.643364,-121.505569,14393,Strata Roof 1,2013,PV,fixed-tilt,180.0,10.0,,1.0,38.568337,-121.381235,9qcem3
827,CA,Stanislaus,37.469852,-121.166527,44246,Amazon - Patterson PV,2017,PV,fixed-tilt,180.0,10.0,,2.5,37.618447,-120.955882,9q9wtp
828,CA,Los Angeles,33.849991,-118.307465,16215,Francisco St. Solar,2018,PV,single-axis,180.0,10.0,,1.2,34.067886,-118.24599,9q5bwz
829,CA,San Joaquin,37.734913,-121.511032,14953,Medline Ind. Phase 2 Tracy,2018,PV,fixed-tilt,180.0,10.0,,1.0,37.924541,-121.302289,9q9w99
830,CA,San Joaquin,37.894833,-121.264778,14418,Niagara Bottling Stockton,2018,PV,fixed-tilt,222.0,5.0,,1.0,37.924541,-121.302289,9q9wtp
831,CA,San Joaquin,37.914116,-121.198616,38578,Amazon - Stockton - Roof (SCK1) - (CA),2023,PV,single-axis,180.0,12.0,,2.6,37.924541,-121.302289,9qcbq0
832,CA,Yolo,38.543449,-121.774818,22732,West Village Solar - Array 1Community Solar,2022,PV,fixed-tilt,180.0,5.0,,1.2,38.598163,-121.718874,9qc63x
833,CA,Yolo,38.539776,-121.777657,23048,West Village Solar - Array 2 Community Solar,2022,PV,fixed-tilt,180.0,5.0,,1.3,38.598163,-121.718874,9qc63x
834,CA,Los Angeles,33.845943,-118.301819,41592,"20333 Normandie PV, LLC",2021,PV,single-axis,180.0,15.0,,2.6,34.067886,-118.24599,9q5bwz
835,CA,Riverside,34.008141,-117.388451,35353,"SSI West Riverside Landfill, LLC",2020,PV,single-axis,180.0,17.0,,2.5,33.799274,-117.076969,9qh3ky
836,CA,San Bernardino,34.079762,-117.203827,33680,Chambers 4 - Redland LGB4,2019,PV,single-axis,180.0,10.0,,1.9,34.190969,-117.359766,9qh8k2
837,CA,San Bernardino,34.129318,-117.40554,40055,Chambers 4 - Rialto LGB8,2018,PV,single-axis,180.0,10.0,,2.2,34.190969,-117.359766,9qh3ky
838,CA,Santa Clara,37.405567,-122.018776,27073,Google Moffett Park Solar Project,2021,PV,single-axis,165.0,3.0,batteries,1.6,37.315518,-121.91109,9q9hq4
839,CA,Los Angeles,34.095821,-117.782631,15811,Gilead Sciences La Verne Rooftop Solar,2021,PV,single-axis,180.0,34.0,batteries,1.7,34.067886,-118.24599,9qh3ky
840,CA,San Bernardino,34.269226,-116.818367,15125,BBARWA,2021,PV,fixed-tilt,135.0,19.0,,1.9,34.190969,-117.359766,9qj152
841,CA,San Bernardino,34.126694,-117.415611,50320,Niagara Bottling - Rialto,2021,PV,single-axis,180.0,10.0,,4.2,34.190969,-117.359766,9qh3ky
842,CA,Fresno,36.656609,-119.587479,10768,POM Juice Solar,2021,PV,fixed-tilt,35.0,0.0,,1.5,36.743848,-119.765291,9qdbm8
843,CA,Fresno,36.658768,-119.586334,23257,POM Plant 2,2021,PV,fixed-tilt,26.0,26.0,,1.6,36.743848,-119.765291,9qdbm8
844,CA,Fresno,36.658302,-119.584602,38654,POM Beverage Solar,2021,PV,fixed-tilt,35.0,0.0,,1.8,36.743848,-119.765291,9qdbm8
845,CA,Fresno,36.656933,-119.585739,45833,POM Plant 1,2021,PV,fixed-tilt,26.0,,,2.4,36.743848,-119.765291,9qdbm8
846,CA,Kings,36.17585,-119.560783,90799,"Canal Energy S23, LLC",2021,PV,single-axis,180.0,52.0,,4.1,36.252657,-119.726922,9qdbm8
847,CA,Ventura,34.403454,-118.904587,44763,Ventura Solar,2021,PV,single-axis,180.0,,,2.9,34.242809,-119.025486,9q5evq
848,CA,Los Angeles,34.243671,-118.585106,17979,"20701 Plummer PV, LLC",2022,PV,fixed-tilt,180.0,15.0,,1.5,34.067886,-118.24599,9q5dy2
849,CA,Riverside,33.66851,-117.383049,12202,Lake Elsinore Canopies - Lakeside HS,2022,PV,single-axis,180.0,5.0,,1.0,33.799274,-117.076969,9qh8k2
850,CA,Madera,36.83762,-120.314598,90750,Wonderful Firebaugh,2022,PV,dual-axis,35.0,26.0,,5.4,37.037074,-120.009796,9qd2ds
851,CA,Kern,35.776356,-119.884354,60535,Wonderful Kings,2022,PV,dual-axis,38.0,26.0,,3.5,35.369809,-118.941786,9q6tde
852,CA,Los Angeles,33.722401,-118.273758,14866,Alta Sea,2023,PV,fixed-tilt,252.0,13.0,,1.8,34.067886,-118.24599,9q5bwz
853,CA,Kern,34.985989,-118.904053,36593,"Blue Skies Solar, LLC",2021,PV,single-axis,0.0,52.0,,1.0,35.369809,-118.941786,9q5sgb
854,CA,Fresno,36.816257,-119.681107,13319,Clovis High School,2018,PV,single-axis,270.0,7.0,,1.0,36.743848,-119.765291,9qd9xh
855,CA,Fresno,36.798954,-119.637794,15853,Clovis East High School,2018,PV,single-axis,270.0,7.0,,1.0,36.743848,-119.765291,9qdbm8
856,CA,Fresno,36.890087,-119.738083,18634,Clovis North High School,2017,PV,single-axis,270.0,7.0,,1.0,36.743848,-119.765291,9qd9xh
857,CA,Contra Costa,37.770061,-121.966774,100190,Bishop Ranch - BR 1-Y,2022,PV,single-axis,153.0,8.0,batteries,1.1,37.93501,-122.024961,9q9pk4
858,CA,San Diego,32.869011,-117.24324,33785,Univ of California San Diego Solar,2008,PV,single-axis,180.0,20.0,,1.0,32.884418,-117.112348,9mudw2
859,CA,Sacramento,38.362709,-121.385361,145997,"RE Kammerer 3, LLC",2012,PV,single-axis,90.0,,,5.0,38.568337,-121.381235,9qcem3
860,CA,Sacramento,38.360947,-121.384293,99866,"RE Kammerer 2, LLC",2012,PV,single-axis,90.0,,,5.0,38.568337,-121.381235,9qcem3
861,CA,Los Angeles,34.226341,-118.498848,21513,"8500 Balboa PV, LLC",2022,PV,single-axis,180.0,15.0,,3.2,34.067886,-118.24599,9q5dy2
862,CA,Los Angeles,34.213833,-118.493912,26921,Aerolease,2018,PV,fixed-tilt,180.0,10.0,,1.3,34.067886,-118.24599,9q5dy2
863,CA,San Bernardino,34.857754,-116.747269,3885626,Daggett 2,2023,PV,single-axis,90.0,,batteries,182.0,34.190969,-117.359766,9qhkxd
864,CA,San Bernardino,34.870911,-116.774918,6624768,Daggett 3,2023,PV,single-axis,90.0,,batteries,300.0,34.190969,-117.359766,9qhkxd
865,CA,Alameda,37.478867,-121.931572,19098,Fremont - Kato Rd,2016,PV,single-axis,245.0,4.0,,1.4,37.706599,-122.098766,9q9m24
866,CA,Riverside,33.879818,-117.299034,62369,Chambers 4 - Riverside LGB6,2018,PV,single-axis,180.0,10.0,,2.4,33.799274,-117.076969,9qh8k2
867,CA,San Bernardino,35.031879,-117.337921,1812763,SEGS IX,1990,PV,fixed-tilt,180.0,,,92.0,34.190969,-117.359766,9qhkxd
868,CA,Sacramento,38.364422,-121.385345,145884,"RE Kammerer 1, LLC",2012,PV,single-axis,90.0,,,5.0,38.568337,-121.381235,9qcem3
869,CA,San Diego,32.631828,-117.077293,12293,County of San Diego SBRC,2018,PV,single-axis,0.0,10.0,,1.3,32.884418,-117.112348,9muccv
870,CA,Kings,36.169018,-119.8992,9106113,Solar Blue,2023,PV,fixed-tilt,180.0,0.0,batteries,250.0,36.252657,-119.726922,9q6tde
871,CA,Fresno,36.157837,-120.11573,3586333,"Fifth Standard Solar PV, LLC (Hybrid)",2020,PV,single-axis,0.0,0.0,batteries,150.0,36.743848,-119.765291,9q6tde
872,CA,Kern,35.629776,-119.391029,36537,Wonderful Nursery,2021,PV,single-axis,26.0,26.0,,2.3,35.369809,-118.941786,9q713t
873,CA,Merced,37.053532,-120.63208,22981,Henry Miller RD,2018,PV,single-axis,180.0,30.0,,1.5,37.274812,-120.628944,9q9fy1
874,CO,Alamosa,37.686424,-105.887032,605150,Greater Sandhill I,2010,PV,single-axis,0.0,0.0,,19.0,37.481888,-105.877629,9wve62
875,CO,Alamosa,37.598537,-105.951965,704702,Cogentrix of Alamosa,2012,PV,dual-axis,180.0,,,30.0,37.481888,-105.877629,9wve62
876,CO,El Paso,38.956966,-104.806534,117031,AFA Solar Farm,2011,PV,single-axis,0.0,0.0,,5.2,38.877314,-104.75212,9wve62
