Substation ID,Substation Name,Alias,Status,Owner,Map Owner,Map Part,Engineering ID,12kV T 32kV,110kV To 161kV,Highest_kV,Postal City,County,Zip Code,State,Comments,33kV To 92kV,220kV To 287kV,345kV To 500kV
"SS1203","Talbert"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92704","CA"," ","YES","",""
"SS1204","Team"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Westminster","Orange","92683","CA"," ","YES","",""
"SS1205","Trask"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Garden Grove","Orange","92844","CA"," ","YES","",""
"SS1206","Vera"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Garden Grove","Orange","92843","CA"," ","YES","",""
"SS1207","Villa Park"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Orange","Orange","92865","CA"," ","YES","YES",""
"SS1208","Washington"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92701","CA"," ","YES","",""
"SS1209","Wave"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92648","CA"," ","YES","",""
"SS1210","Yorba Linda"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Yorba Linda","Orange","92886","CA"," ","YES","",""
"SS1211","Capistrano"," ","Operational","SDG&E","SDG&E","L"," ","","YES","110kV to 161kV","San Juan Capistrano","Orange","92675","CA"," ","","",""
"SS1212","Cristianitos"," ","Operational","SDG&E","SDG&E","L"," ","","YES","110kV to 161kV","San Juan Capistrano","San Diego","92675","CA"," ","","",""
"SS1213","Laguna Niguel"," ","Operational","SDG&E","SDG&E","L"," ","","YES","110kV to 161kV","Laguna Niguel","Orange","92677","CA"," ","","",""
"SS1214","San Mateo"," ","Operational","SDG&E","SDG&E","L"," ","","YES","110kV to 161kV","San Clemente","Orange","92672","CA"," ","YES","",""
"SS1215","Trabuco"," ","Operational","SDG&E","SDG&E","L"," ","","YES","110kV to 161kV","Laguna Niguel","Orange","92677","CA"," ","","",""
"SS1218","Brockway"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Kings Beach","Placer","96143","CA"," ","YES","",""
"SS1219","Northstar"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Placer","96161","CA"," ","YES","",""
"SS1220","Squaw Valley"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Tahoe City","Placer","96145","CA"," ","YES","",""
"SS1221","Tahoe City"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Tahoe City","Placer","96145","CA"," ","YES","",""
"SS1222","Burney Lumber Co."," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Nevada","96161","CA"," ","YES","",""
"SS1223","Truckee Donner"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Nevada","96161","CA"," ","YES","",""
"SS1224","Martis Valley","SPANT MILL","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Nevada","96161","CA"," ","YES","",""
"SS1226","Atlantic"," ","Operational","PG&E","PG&E","M"," ","","","220kV to 287kV","Roseville","Placer","95678","CA"," ","YES","YES",""
"SS1227","Auburn"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Auburn","Placer","95603","CA"," ","YES","",""
"SS1228","Bell"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Auburn","Placer","95602","CA"," ","","",""
