Unnamed: 0,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash,elevation[m],gentype,cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design,min_measured_date,max_measured_date
12220,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.381493,41.924992,41.659869,-107.078124,9xkgmv,2077.444092,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12221,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372787,41.940292,41.659869,-107.078124,9xkgmv,2096.619873,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12222,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372688,41.933292,41.659869,-107.078124,9xkgmv,2083.247314,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12223,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366592,41.920593,41.659869,-107.078124,9xkgmv,2076.193604,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12224,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372787,41.941692,41.659869,-107.078124,9xkgmv,2099.889893,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12225,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.365585,41.950794,41.659869,-107.078124,9xkgmv,2071.54248,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12226,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366188,41.924892,41.659869,-107.078124,9xkgmv,2064.952148,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12227,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.425591,41.962013,41.659869,-107.078124,9xkgmv,2084.136963,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12228,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411987,41.951393,41.659869,-107.078124,9xkgmv,2113.029541,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12229,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.36599,41.928093,41.659869,-107.078124,9xkgmv,2062.226318,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12230,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.377586,41.917091,41.659869,-107.078124,9xkgmv,2073.272705,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12231,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366692,41.917694,41.659869,-107.078124,9xkgmv,2076.245605,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12232,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366287,41.956993,41.659869,-107.078124,9xkgmv,2069.052979,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12233,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411888,41.952991,41.659869,-107.078124,9xkgmv,2112.52124,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12234,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372787,41.936092,41.659869,-107.078124,9xkgmv,2082.95166,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12235,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383369,41.949146,41.659869,-107.078124,9xkgmv,2128.155762,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12236,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411591,41.948292,41.659869,-107.078124,9xkgmv,2126.320313,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12237,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.416,41.962364,41.659869,-107.078124,9xkgmv,2081.755615,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12238,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411987,41.957592,41.659869,-107.078124,9xkgmv,2106.887451,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12239,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.381889,41.926392,41.659869,-107.078124,9xkgmv,2080.413574,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12240,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372688,41.931892,41.659869,-107.078124,9xkgmv,2081.242188,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12241,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.419853,41.968437,41.659869,-107.078124,9xkgmv,2083.254639,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12242,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.420792,41.971294,41.659869,-107.078124,9xkgmv,2098.43042,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12243,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366592,41.921993,41.659869,-107.078124,9xkgmv,2075.846436,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12244,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.37899,41.919693,41.659869,-107.078124,9xkgmv,2078.975586,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12245,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.425285,41.960594,41.659869,-107.078124,9xkgmv,2098.361572,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12246,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372688,41.930492,41.659869,-107.078124,9xkgmv,2075.153564,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12247,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.38279,41.957691,41.659869,-107.078124,9xkgmv,2087.510254,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12248,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.365585,41.945694,41.659869,-107.078124,9xkgmv,2079.172119,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12249,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.422791,41.975594,41.659869,-107.078124,9xkgmv,2116.060791,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12250,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.365585,41.949394,41.659869,-107.078124,9xkgmv,2071.175049,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12251,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366089,41.926693,41.659869,-107.078124,9xkgmv,2063.773193,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12252,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.377792,41.918491,41.659869,-107.078124,9xkgmv,2075.48584,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12253,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.420387,41.969791,41.659869,-107.078124,9xkgmv,2094.503174,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12254,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.380486,41.922295,41.659869,-107.078124,9xkgmv,2081.061279,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12255,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366287,41.958294,41.659869,-107.078124,9xkgmv,2069.708008,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12256,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.419289,41.967094,41.659869,-107.078124,9xkgmv,2080.697021,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12257,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372688,41.934692,41.659869,-107.078124,9xkgmv,2083.411377,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12258,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.43399,41.969692,41.659869,-107.078124,9xkgmv,2086.166748,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12259,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372688,41.929092,41.659869,-107.078124,9xkgmv,2072.02832,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12260,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.365692,41.947193,41.659869,-107.078124,9xkgmv,2073.384277,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12261,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372787,41.937492,41.659869,-107.078124,9xkgmv,2085.254395,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12262,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.380989,41.923695,41.659869,-107.078124,9xkgmv,2076.003418,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12263,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.412888,41.956093,41.659869,-107.078124,9xkgmv,2109.549072,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12264,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.41259,41.943092,41.659869,-107.078124,9xkgmv,2141.089355,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12265,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.412491,41.959293,41.659869,-107.078124,9xkgmv,2093.378418,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12266,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.435486,41.966293,41.659869,-107.078124,9xkgmv,2089.662354,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12267,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366089,41.923393,41.659869,-107.078124,9xkgmv,2075.252686,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12268,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.380089,41.920994,41.659869,-107.078124,9xkgmv,2083.367676,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12269,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.426491,41.957592,41.659869,-107.078124,9xkgmv,2104.948242,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12270,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.438393,41.957493,41.659869,-107.078124,9xkgmv,2101.579102,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12271,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366287,41.954594,41.659869,-107.078124,9xkgmv,2066.325195,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12272,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.37291,41.943047,41.659869,-107.078124,9xkgmv,2095.620361,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12273,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.435486,41.962193,41.659869,-107.078124,9xkgmv,2081.090088,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12274,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.436592,41.958893,41.659869,-107.078124,9xkgmv,2095.088623,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12275,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.412392,41.954494,41.659869,-107.078124,9xkgmv,2112.757324,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12276,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.38369,41.944893,41.659869,-107.078124,9xkgmv,2123.306396,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12277,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.421692,41.974293,41.659869,-107.078124,9xkgmv,2115.608154,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12278,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383186,41.954792,41.659869,-107.078124,9xkgmv,2104.37915,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12279,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366692,41.916294,41.659869,-107.078124,9xkgmv,2075.760254,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12280,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411491,41.946693,41.659869,-107.078124,9xkgmv,2132.785889,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12281,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.372787,41.938892,41.659869,-107.078124,9xkgmv,2090.888428,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12282,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383186,41.956192,41.659869,-107.078124,9xkgmv,2094.785645,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12283,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.421288,41.972794,41.659869,-107.078124,9xkgmv,2105.736084,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12284,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383286,41.951992,41.659869,-107.078124,9xkgmv,2115.121582,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12285,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.366287,41.959793,41.659869,-107.078124,9xkgmv,2070.970703,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12286,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383286,41.950592,41.659869,-107.078124,9xkgmv,2115.32666,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12287,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.43589,41.960594,41.659869,-107.078124,9xkgmv,2096.723145,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12288,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.43399,41.968094,41.659869,-107.078124,9xkgmv,2080.124023,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12289,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383392,41.943493,41.659869,-107.078124,9xkgmv,2117.604736,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12290,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383186,41.953392,41.659869,-107.078124,9xkgmv,2111.068604,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12291,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.411789,41.945091,41.659869,-107.078124,9xkgmv,2136.568604,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12292,WY,Carbon,Seven Mile Hill I & II,2008.0,GE1.5-77,1.5,80.0,77.0,-106.383392,41.947693,41.659869,-107.078124,9xkgmv,2136.846436,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12293,UT,Tooele,Shakopee Mdewakanton Sioux,2009.0,FD-77-1500,1.5,80.0,77.0,-112.377289,40.500694,40.568237,-112.363002,9x0mgn,1477.574707,FD-77-1500,2.5,10.0,25.0,16.0,3 Stage Planetary,1/1/2018,12/30/2022
12294,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.109184,45.759895,45.449592,-120.197022,c245ue,204.3262939,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12295,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.105156,45.752033,45.449592,-120.197022,c245ue,213.4488983,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12296,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.101784,45.743996,45.449592,-120.197022,c245ue,222.0696259,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12297,OR,Gilliam,Shepherds Flat,2012.0,GE2.5-100,2.5,85.0,100.0,-120.119789,45.753693,45.449592,-120.197022,c245ue,220.3188324,GE2.5-100,3.0,11.5,25.0,14.1,3 Stage Planetary,1/1/2018,12/30/2022
12298,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.106186,45.753994,45.449592,-120.197022,c245ue,211.4160461,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12299,OR,Gilliam,Shepherds Flat,2011.0,GE1.5-77,1.5,80.0,77.0,-120.093384,45.699993,45.449592,-120.197022,c245ue,218.5665283,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12300,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.051987,45.757095,45.449592,-120.197022,c245ue,185.0973206,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12301,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.09919,45.737694,45.449592,-120.197022,c245ue,222.945282,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12302,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.096588,45.732193,45.449592,-120.197022,c245ue,251.9878998,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12303,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.103088,45.748093,45.449592,-120.197022,c245ue,216.4638062,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12304,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.085983,45.726192,45.449592,-120.197022,c245ue,241.0591888,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12305,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.048782,45.718193,45.449592,-120.197022,c245ue,217.9979401,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12306,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.055183,45.741493,45.449592,-120.197022,c245ue,194.5444794,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12307,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.053085,45.737495,45.449592,-120.197022,c245ue,194.6103363,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12308,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.056084,45.764996,45.449592,-120.197022,c245ue,181.1633453,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12309,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.113884,45.744793,45.449592,-120.197022,c245ue,229.744278,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12310,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.100288,45.739693,45.449592,-120.197022,c245ue,225.5881195,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12311,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.034782,45.754593,45.449592,-120.197022,c245ue,181.0600586,SG 5.0-145,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12312,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.098183,45.735695,45.449592,-120.197022,c245ue,220.6749725,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12313,OR,Gilliam,Shepherds Flat,2011.0,GE1.5-77,1.5,80.0,77.0,-120.044884,45.772095,45.449592,-120.197022,c245ue,168.2814178,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12314,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.058884,45.744392,45.449592,-120.197022,c245ue,195.9402924,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12315,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.110985,45.761993,45.449592,-120.197022,c245ue,203.5199432,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12316,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.042183,45.740093,45.449592,-120.197022,c245ue,188.2341003,SG 5.0-145,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12317,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.068489,45.756393,45.449592,-120.197022,c245ue,191.5427094,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12318,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.112984,45.742596,45.449592,-120.197022,c245ue,231.8464355,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12319,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.053009,45.75906,45.449592,-120.197022,c245ue,185.1465912,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12320,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.053886,45.761192,45.449592,-120.197022,c245ue,188.658371,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12321,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.090088,45.729996,45.449592,-120.197022,c245ue,259.2023621,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12322,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.052589,45.735596,45.449592,-120.197022,c245ue,194.9947968,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12323,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.066383,45.752495,45.449592,-120.197022,c245ue,195.1940918,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12324,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.042686,45.741993,45.449592,-120.197022,c245ue,187.8139801,SG 5.0-145,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
12325,OR,Gilliam,Shepherds Flat,2012.0,GE1.5-77,1.5,80.0,77.0,-120.114983,45.746593,45.449592,-120.197022,c245ue,227.1788177,GE2.75-127,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
