Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh)
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,4.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,5.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,6.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,7.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,8.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,9.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,10.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,11.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2018,12.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,1.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,2.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,3.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,4.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,5.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,6.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,7.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,8.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,9.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,10.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,11.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2019,12.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,1.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,2.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,3.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,4.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,5.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,6.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,7.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,8.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,9.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,10.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,11.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2020,12.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,1.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,2.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,3.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,4.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,5.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,6.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,7.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,8.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,9.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,10.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,11.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2021,12.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,1.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,2.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,3.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,4.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,5.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,6.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,7.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,8.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,9.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,10.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,11.0,0.0,0.0,0.0
990,Harding Street,IN,Marion,39.711319,-86.196867,RFC,MISO,20.0,20.0,20.0,20.0,1,2022,12.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,1.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,2.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,3.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,4.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,5.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,6.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,7.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,8.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,9.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,10.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,11.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2021,12.0,0.0,0.0,0.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,1.0,17.0,12.0,-5.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,2.0,10.0,6.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,3.0,7.0,3.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,4.0,8.0,5.0,-3.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,5.0,19.0,14.0,-5.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,6.0,11.0,7.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,7.0,11.0,7.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,8.0,12.0,8.0,-5.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,9.0,11.0,7.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,10.0,10.0,6.0,-4.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,11.0,22.0,17.0,-5.0
1016,Butler-Warner Generation Plant,NC,Cumberland,35.0986,-78.8294,SERC,CPLE,0.5,0.5,0.3,0.5,1,2022,12.0,19.0,15.0,-5.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,1.0,1365.0,1230.0,-135.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,2.0,1471.0,1284.0,-187.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,3.0,1600.0,1404.0,-196.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,4.0,1611.0,1402.0,-209.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,5.0,1816.0,1584.0,-232.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,6.0,1618.0,1399.0,-219.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,7.0,1762.0,1521.0,-241.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,8.0,1621.0,1391.0,-230.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,9.0,1568.0,1354.0,-214.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,10.0,1364.0,1179.0,-185.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,11.0,1098.0,948.0,-150.0
1507,William F Wyman,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2018,12.0,1103.0,950.0,-153.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,1.0,1164.0,1006.0,-158.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,2.0,1098.0,953.0,-145.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,3.0,1234.0,1065.0,-169.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,4.0,1184.0,1022.0,-162.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,5.0,1148.0,982.0,-166.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,6.0,0.0,0.0,0.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,7.0,2004.0,1694.0,-310.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,8.0,1690.0,1428.0,-262.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,9.0,1691.0,1439.0,-252.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,10.0,1574.0,1345.0,-229.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,11.0,1837.0,1578.0,-259.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2019,12.0,1808.0,1556.0,-252.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,1.0,1897.0,1632.0,-265.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,2.0,1660.0,1660.0,0.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,3.0,1802.0,1541.0,-261.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,4.0,1647.0,1403.0,-244.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,5.0,1973.0,1686.0,-287.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,6.0,2128.0,1811.0,-317.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,7.0,1939.0,1629.0,-310.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,8.0,1742.0,1457.0,-285.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,9.0,1768.0,1498.0,-270.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,10.0,1731.0,1478.0,-253.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,11.0,1624.0,1377.0,-248.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2020,12.0,1559.0,1328.0,-231.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,1.0,1278.0,1089.0,-189.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,2.0,1178.0,1003.0,-175.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,3.0,1336.0,1143.0,-193.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,4.0,1171.0,948.0,-223.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,5.0,1168.0,987.0,-181.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,6.0,1014.0,844.0,-170.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,7.0,976.0,814.0,-162.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,8.0,904.0,746.0,-158.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,9.0,653.0,524.0,-129.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,10.0,911.0,738.0,-173.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,11.0,971.0,795.0,-176.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2021,12.0,756.0,611.0,-145.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,1.0,850.0,675.0,-175.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,2.0,671.0,560.0,-111.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,3.0,724.0,610.0,-114.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,4.0,851.0,711.0,-140.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,5.0,718.0,585.0,-133.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,6.0,775.0,630.0,-145.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,7.0,522.0,423.0,-99.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,8.0,557.0,442.0,-115.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,9.0,629.0,501.0,-128.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,10.0,565.0,445.0,-120.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,11.0,700.0,500.0,-200.0
1507,William F Wyman Hybrid,ME,Cumberland,43.7508,-70.1567,NPCC,ISNE,16.7,10.9,16.7,16.2,1,2022,12.0,695.0,571.0,-124.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,1.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,2.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,3.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,4.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,5.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,6.0,,,
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,7.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,8.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,9.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,10.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,11.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2019,12.0,0.0,0.0,0.0
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,1.0,8.0,0.451,-6.224
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,2.0,6.0,0.384,-5.298
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,3.0,6.0,0.426,-5.878
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,4.0,6.0,0.417,-5.756
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,5.0,6.0,0.43,-5.933
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,6.0,5.0,0.316,-4.358
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,7.0,6.0,0.413,-5.696
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,8.0,6.0,0.433,-5.971
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,9.0,6.0,0.427,-5.898
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,10.0,7.0,0.44,-6.077
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,11.0,6.0,0.43,-5.937
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2020,12.0,6.0,0.433,-5.974
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,1.0,23.0,10.154,-12.801
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,2.0,21.0,9.333,-11.765
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,3.0,23.0,10.188,-12.842
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,4.0,20.0,8.873,-11.184
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,5.0,23.0,10.035,-12.649
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,6.0,22.0,9.743,-12.281
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,7.0,23.0,10.282,-12.96
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,8.0,22.0,9.841,-12.405
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,9.0,22.0,9.728,-12.262
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,10.0,23.0,10.374,-13.076
1615,Nantucket Hybrid,MA,Nantucket,41.2583,-70.0517,NPCC,ISNE,6.0,48.0,6.0,6.0,1,2021,11.0,22.0,9.596,-12.095
