datetime,Speed,Direction,Temperature,Pressure
2018-01-09 15:00:00+00:00,2.1,216.0,0.5,873.0
2018-01-09 15:30:00+00:00,2.2,218.0,1.6,873.0
2018-01-09 16:00:00+00:00,2.3,219.0,2.8,872.0
2018-01-09 16:30:00+00:00,2.6,222.0,3.5,872.0
2018-01-09 17:00:00+00:00,2.9,226.0,4.3,872.0
2018-01-09 17:30:00+00:00,3.0,228.0,4.8,872.0
2018-01-09 18:00:00+00:00,3.1,231.0,5.2,871.0
2018-01-09 18:30:00+00:00,3.0,234.0,5.4,871.0
2018-01-09 19:00:00+00:00,2.9,237.0,5.6,870.0
2018-01-09 19:30:00+00:00,2.8,241.0,5.6,870.0
2018-01-09 20:00:00+00:00,2.7,244.0,5.5,870.0
2018-01-09 20:30:00+00:00,2.6,244.0,5.2,869.0
2018-01-09 21:00:00+00:00,2.5,243.0,4.9,869.0
2018-01-09 21:30:00+00:00,2.5,240.0,4.4,869.0
2018-01-09 22:00:00+00:00,2.4,238.0,4.0,869.0
2018-01-09 22:30:00+00:00,2.5,233.0,3.7,869.0
2018-01-09 23:00:00+00:00,2.6,229.0,3.3,869.0
2018-01-09 23:30:00+00:00,2.6,229.0,3.3,869.0
2018-01-10 00:00:00+00:00,2.6,220.0,3.1,869.0
2018-01-10 00:30:00+00:00,2.6,218.0,3.1,869.0
2018-01-10 01:00:00+00:00,2.6,217.0,3.0,869.0
2018-01-10 01:30:00+00:00,2.5,218.0,3.0,868.0
2018-01-10 02:00:00+00:00,2.5,219.0,2.9,868.0
2018-01-10 02:30:00+00:00,2.4,222.0,2.8,868.0
2018-01-10 03:00:00+00:00,2.3,225.0,2.7,868.0
2018-01-10 03:30:00+00:00,2.2,228.0,2.6,868.0
2018-01-10 04:00:00+00:00,2.1,231.0,2.5,868.0
2018-01-10 04:30:00+00:00,2.0,236.0,2.3,868.0
2018-01-10 05:00:00+00:00,1.9,241.0,2.2,868.0
2018-01-10 05:30:00+00:00,1.8,248.0,2.1,868.0
2018-01-10 06:00:00+00:00,1.7,256.0,2.0,868.0
2018-01-10 06:30:00+00:00,1.6,268.0,1.8,868.0
2018-01-10 07:00:00+00:00,1.4,279.0,1.7,869.0
2018-01-10 07:30:00+00:00,1.5,305.0,1.6,869.0
2018-01-10 08:00:00+00:00,1.5,332.0,1.6,869.0
2018-01-10 08:30:00+00:00,2.3,172.0,1.1,869.0
2018-01-10 09:00:00+00:00,3.1,13.0,0.6,869.0
2018-01-10 09:30:00+00:00,4.0,20.0,-0.2,870.0
2018-01-10 10:00:00+00:00,4.9,26.0,-1.0,870.0
2018-01-10 10:30:00+00:00,5.4,25.0,-2.1,870.0
2018-01-10 11:00:00+00:00,6.0,24.0,-3.2,871.0
2018-01-10 11:30:00+00:00,6.1,17.0,-4.1,871.0
2018-01-10 12:00:00+00:00,6.2,11.0,-5.1,872.0
2018-01-10 12:30:00+00:00,6.1,8.0,-5.9,873.0
2018-01-10 13:00:00+00:00,5.9,4.0,-6.7,873.0
2018-01-10 13:30:00+00:00,5.5,4.0,-7.3,874.0
2018-01-10 14:00:00+00:00,5.2,3.0,-7.9,875.0
2018-01-10 14:30:00+00:00,5.0,6.0,-8.5,876.0
2018-01-10 15:00:00+00:00,4.9,8.0,-9.1,876.0
2018-01-10 15:30:00+00:00,4.7,10.0,-9.5,877.0
2018-01-10 16:00:00+00:00,4.6,12.0,-10.0,877.0
2018-01-10 16:30:00+00:00,4.5,12.0,-10.2,878.0
2018-01-10 17:00:00+00:00,4.3,12.0,-10.4,878.0
2018-01-10 17:30:00+00:00,4.2,11.0,-10.3,878.0
2018-01-10 18:00:00+00:00,4.0,9.0,-10.2,878.0
2018-01-10 18:30:00+00:00,3.8,9.0,-10.1,878.0
2018-01-10 19:00:00+00:00,3.7,10.0,-9.9,878.0
2018-01-10 19:30:00+00:00,3.7,11.0,-9.8,878.0
2018-01-10 20:00:00+00:00,3.8,13.0,-9.8,879.0
2018-01-10 20:30:00+00:00,3.7,15.0,-9.9,879.0
2018-01-10 21:00:00+00:00,3.7,16.0,-10.1,879.0
2018-01-10 21:30:00+00:00,3.5,18.0,-10.5,880.0
2018-01-10 22:00:00+00:00,3.3,20.0,-10.9,881.0
2018-01-10 22:30:00+00:00,3.0,23.0,-11.5,881.0
2018-01-10 23:00:00+00:00,2.8,26.0,-12.2,882.0
2018-01-10 23:30:00+00:00,2.8,26.0,-12.2,882.0
2018-01-11 00:00:00+00:00,2.5,34.0,-13.3,883.0
2018-01-11 00:30:00+00:00,2.3,38.0,-13.7,884.0
2018-01-11 01:00:00+00:00,2.2,42.0,-14.1,884.0
2018-01-11 01:30:00+00:00,2.0,46.0,-14.5,884.0
2018-01-11 02:00:00+00:00,1.9,50.0,-14.8,885.0
2018-01-11 02:30:00+00:00,1.8,55.0,-14.9,885.0
2018-01-11 03:00:00+00:00,1.7,60.0,-14.9,885.0
2018-01-11 03:30:00+00:00,1.7,65.0,-14.8,885.0
2018-01-11 04:00:00+00:00,1.6,70.0,-14.7,885.0
2018-01-11 04:30:00+00:00,1.7,73.0,-14.7,885.0
2018-01-11 05:00:00+00:00,1.8,75.0,-14.7,885.0
2018-01-11 05:30:00+00:00,1.8,76.0,-14.7,885.0
2018-01-11 06:00:00+00:00,1.8,76.0,-14.7,886.0
2018-01-11 06:30:00+00:00,1.8,78.0,-14.7,886.0
2018-01-11 07:00:00+00:00,1.9,79.0,-14.8,886.0
2018-01-11 07:30:00+00:00,1.9,82.0,-14.8,886.0
2018-01-11 08:00:00+00:00,2.0,84.0,-14.9,886.0
2018-01-11 08:30:00+00:00,2.0,85.0,-15.1,886.0
2018-01-11 09:00:00+00:00,2.0,87.0,-15.3,887.0
2018-01-11 09:30:00+00:00,1.9,84.0,-15.5,887.0
2018-01-11 10:00:00+00:00,1.8,82.0,-15.7,887.0
2018-01-11 10:30:00+00:00,1.9,78.0,-15.8,887.0
2018-01-11 11:00:00+00:00,1.9,74.0,-16.0,888.0
2018-01-11 11:30:00+00:00,2.0,73.0,-16.1,888.0
2018-01-11 12:00:00+00:00,2.1,72.0,-16.3,888.0
2018-01-11 12:30:00+00:00,2.2,75.0,-16.6,888.0
2018-01-11 13:00:00+00:00,2.4,77.0,-16.9,888.0
2018-01-11 13:30:00+00:00,2.5,79.0,-17.2,889.0
2018-01-11 14:00:00+00:00,2.5,80.0,-17.6,889.0
2018-01-11 14:30:00+00:00,2.6,82.0,-17.6,889.0
2018-01-11 15:00:00+00:00,2.6,83.0,-17.6,890.0
2018-01-11 15:30:00+00:00,2.8,85.0,-17.3,890.0
2018-01-11 16:00:00+00:00,2.9,88.0,-16.9,890.0
2018-01-11 16:30:00+00:00,2.9,90.0,-16.6,890.0
2018-01-11 17:00:00+00:00,2.9,93.0,-16.3,890.0
2018-01-11 17:30:00+00:00,2.9,95.0,-16.0,890.0
2018-01-11 18:00:00+00:00,2.9,96.0,-15.7,890.0
2018-01-11 18:30:00+00:00,3.0,96.0,-15.3,889.0
2018-01-11 19:00:00+00:00,3.1,97.0,-15.0,889.0
2018-01-11 19:30:00+00:00,3.2,96.0,-14.7,888.0
2018-01-11 20:00:00+00:00,3.3,96.0,-14.4,888.0
2018-01-11 20:30:00+00:00,3.3,95.0,-14.3,887.0
2018-01-11 21:00:00+00:00,3.3,94.0,-14.2,887.0
2018-01-11 21:30:00+00:00,3.3,95.0,-14.4,887.0
2018-01-11 22:00:00+00:00,3.3,96.0,-14.5,886.0
2018-01-11 22:30:00+00:00,3.3,95.0,-14.7,886.0
2018-01-11 23:00:00+00:00,3.4,95.0,-15.0,886.0
2018-01-11 23:30:00+00:00,3.4,95.0,-15.0,886.0
2018-01-12 00:00:00+00:00,3.6,95.0,-15.5,885.0
2018-01-12 00:30:00+00:00,3.7,96.0,-15.6,885.0
2018-01-12 01:00:00+00:00,3.7,97.0,-15.8,885.0
2018-01-12 01:30:00+00:00,3.7,95.0,-15.7,884.0
2018-01-12 02:00:00+00:00,3.7,94.0,-15.7,884.0
2018-01-12 02:30:00+00:00,3.8,89.0,-15.6,883.0
2018-01-12 03:00:00+00:00,3.9,84.0,-15.4,883.0
2018-01-12 03:30:00+00:00,4.1,81.0,-15.3,882.0
2018-01-12 04:00:00+00:00,4.3,78.0,-15.1,882.0
2018-01-12 04:30:00+00:00,4.5,75.0,-15.1,882.0
2018-01-12 05:00:00+00:00,4.6,73.0,-15.1,881.0
2018-01-12 05:30:00+00:00,4.6,68.0,-15.2,881.0
2018-01-12 06:00:00+00:00,4.5,63.0,-15.3,881.0
2018-01-12 06:30:00+00:00,4.4,58.0,-15.4,882.0
2018-01-12 07:00:00+00:00,4.2,53.0,-15.6,882.0
2018-01-12 07:30:00+00:00,4.0,47.0,-15.8,883.0
2018-01-12 08:00:00+00:00,3.7,41.0,-15.9,884.0
2018-01-12 08:30:00+00:00,3.5,40.0,-16.0,884.0
2018-01-12 09:00:00+00:00,3.2,39.0,-16.2,885.0
2018-01-12 09:30:00+00:00,3.0,39.0,-16.3,885.0
2018-01-12 10:00:00+00:00,2.7,39.0,-16.5,886.0
2018-01-12 10:30:00+00:00,2.4,41.0,-16.7,886.0
2018-01-12 11:00:00+00:00,2.2,42.0,-17.0,887.0
2018-01-12 11:30:00+00:00,2.1,44.0,-17.1,888.0
2018-01-12 12:00:00+00:00,2.0,47.0,-17.2,888.0
2018-01-12 12:30:00+00:00,1.8,51.0,-17.2,889.0
2018-01-12 13:00:00+00:00,1.7,55.0,-17.2,889.0
2018-01-12 13:30:00+00:00,1.5,60.0,-17.2,890.0
2018-01-12 14:00:00+00:00,1.4,65.0,-17.1,890.0
2018-01-12 14:30:00+00:00,1.3,67.0,-16.9,891.0
2018-01-12 15:00:00+00:00,1.2,69.0,-16.6,892.0
2018-01-12 15:30:00+00:00,1.2,74.0,-15.8,892.0
2018-01-12 16:00:00+00:00,1.2,79.0,-15.0,892.0
2018-01-12 16:30:00+00:00,1.2,90.0,-14.3,893.0
2018-01-12 17:00:00+00:00,1.2,100.0,-13.6,893.0
2018-01-12 17:30:00+00:00,1.3,104.0,-12.9,893.0
2018-01-12 18:00:00+00:00,1.3,107.0,-12.2,893.0
2018-01-12 18:30:00+00:00,1.4,103.0,-11.5,893.0
2018-01-12 19:00:00+00:00,1.5,98.0,-10.9,892.0
2018-01-12 19:30:00+00:00,1.6,90.0,-10.4,892.0
2018-01-12 20:00:00+00:00,1.7,83.0,-9.9,893.0
2018-01-12 20:30:00+00:00,1.9,83.0,-9.7,893.0
2018-01-12 21:00:00+00:00,2.1,83.0,-9.5,893.0
2018-01-12 21:30:00+00:00,2.3,89.0,-9.7,893.0
2018-01-12 22:00:00+00:00,2.4,95.0,-10.0,893.0
2018-01-12 22:30:00+00:00,2.4,101.0,-10.6,893.0
2018-01-12 23:00:00+00:00,2.4,106.0,-11.3,894.0
2018-01-12 23:30:00+00:00,2.4,106.0,-11.3,894.0
2018-01-13 00:00:00+00:00,2.7,114.0,-12.1,894.0
2018-01-13 00:30:00+00:00,2.5,116.0,-12.1,894.0
2018-01-13 01:00:00+00:00,2.4,119.0,-12.2,894.0
2018-01-13 01:30:00+00:00,2.2,121.0,-12.1,894.0
2018-01-13 02:00:00+00:00,2.0,123.0,-12.0,894.0
2018-01-13 02:30:00+00:00,1.8,129.0,-11.6,893.0
2018-01-13 03:00:00+00:00,1.6,134.0,-11.3,893.0
2018-01-13 03:30:00+00:00,1.3,140.0,-10.6,892.0
2018-01-13 04:00:00+00:00,1.1,146.0,-9.9,892.0
2018-01-13 04:30:00+00:00,1.1,166.0,-9.3,892.0
2018-01-13 05:00:00+00:00,1.0,185.0,-8.7,892.0
2018-01-13 05:30:00+00:00,1.2,214.0,-8.3,891.0
2018-01-13 06:00:00+00:00,1.3,243.0,-7.9,891.0
2018-01-13 06:30:00+00:00,1.6,258.0,-7.5,891.0
2018-01-13 07:00:00+00:00,1.8,273.0,-7.1,890.0
2018-01-13 07:30:00+00:00,2.0,275.0,-6.7,890.0
2018-01-13 08:00:00+00:00,2.1,278.0,-6.2,890.0
2018-01-13 08:30:00+00:00,2.3,277.0,-5.5,890.0
2018-01-13 09:00:00+00:00,2.5,276.0,-4.8,890.0
2018-01-13 09:30:00+00:00,2.7,274.0,-4.1,890.0
2018-01-13 10:00:00+00:00,2.8,272.0,-3.4,890.0
2018-01-13 10:30:00+00:00,3.0,273.0,-2.9,890.0
2018-01-13 11:00:00+00:00,3.2,273.0,-2.4,890.0
2018-01-13 11:30:00+00:00,3.3,273.0,-1.8,890.0
2018-01-13 12:00:00+00:00,3.3,273.0,-1.2,890.0
2018-01-13 12:30:00+00:00,3.4,272.0,-0.9,890.0
2018-01-13 13:00:00+00:00,3.5,272.0,-0.7,890.0
2018-01-13 13:30:00+00:00,3.6,272.0,-0.5,890.0
2018-01-13 14:00:00+00:00,3.7,272.0,-0.4,890.0
2018-01-13 14:30:00+00:00,3.9,270.0,-0.1,890.0
2018-01-13 15:00:00+00:00,4.0,268.0,0.1,890.0
2018-01-13 15:30:00+00:00,4.3,266.0,0.5,890.0
2018-01-13 16:00:00+00:00,4.5,264.0,1.0,890.0
2018-01-13 16:30:00+00:00,4.6,266.0,1.4,890.0
2018-01-13 17:00:00+00:00,4.7,267.0,1.8,891.0
2018-01-13 17:30:00+00:00,4.7,270.0,2.1,890.0
2018-01-13 18:00:00+00:00,4.7,272.0,2.4,890.0
2018-01-13 18:30:00+00:00,4.6,274.0,2.8,890.0
2018-01-13 19:00:00+00:00,4.5,276.0,3.1,890.0
2018-01-13 19:30:00+00:00,4.4,278.0,3.3,890.0
2018-01-13 20:00:00+00:00,4.4,280.0,3.5,890.0
2018-01-13 20:30:00+00:00,4.2,284.0,3.4,890.0
2018-01-13 21:00:00+00:00,4.1,289.0,3.4,890.0
2018-01-13 21:30:00+00:00,3.8,292.0,3.0,891.0
2018-01-13 22:00:00+00:00,3.4,296.0,2.5,891.0
2018-01-13 22:30:00+00:00,3.2,298.0,1.5,891.0
2018-01-13 23:00:00+00:00,2.9,299.0,0.5,892.0
2018-01-13 23:30:00+00:00,2.9,299.0,0.5,892.0
2018-01-14 00:00:00+00:00,2.7,300.0,-0.7,893.0
2018-01-14 00:30:00+00:00,2.6,299.0,-0.9,893.0
2018-01-14 01:00:00+00:00,2.5,297.0,-1.1,893.0
2018-01-14 01:30:00+00:00,2.4,297.0,-1.2,894.0
2018-01-14 02:00:00+00:00,2.3,297.0,-1.4,894.0
2018-01-14 02:30:00+00:00,2.3,293.0,-1.3,894.0
2018-01-14 03:00:00+00:00,2.3,289.0,-1.3,894.0
2018-01-14 03:30:00+00:00,2.5,285.0,-1.1,894.0
2018-01-14 04:00:00+00:00,2.6,281.0,-0.9,894.0
2018-01-14 04:30:00+00:00,2.8,280.0,-1.0,894.0
2018-01-14 05:00:00+00:00,2.9,279.0,-1.1,894.0
2018-01-14 05:30:00+00:00,3.1,278.0,-1.2,894.0
2018-01-14 06:00:00+00:00,3.3,277.0,-1.4,893.0
2018-01-14 06:30:00+00:00,3.6,278.0,-1.4,893.0
2018-01-14 07:00:00+00:00,3.8,278.0,-1.4,893.0
2018-01-14 07:30:00+00:00,3.9,277.0,-1.5,893.0
2018-01-14 08:00:00+00:00,3.9,276.0,-1.6,893.0
2018-01-14 08:30:00+00:00,3.9,277.0,-1.6,893.0
2018-01-14 09:00:00+00:00,3.9,277.0,-1.6,893.0
2018-01-14 09:30:00+00:00,4.0,277.0,-1.4,893.0
2018-01-14 10:00:00+00:00,4.1,277.0,-1.3,893.0
2018-01-14 10:30:00+00:00,4.2,278.0,-1.1,893.0
2018-01-14 11:00:00+00:00,4.2,279.0,-1.0,893.0
2018-01-14 11:30:00+00:00,4.4,278.0,-0.8,892.0
2018-01-14 12:00:00+00:00,4.5,277.0,-0.7,892.0
2018-01-14 12:30:00+00:00,4.5,278.0,-0.7,892.0
2018-01-14 13:00:00+00:00,4.5,279.0,-0.8,892.0
2018-01-14 13:30:00+00:00,4.3,282.0,-0.9,892.0
2018-01-14 14:00:00+00:00,4.1,285.0,-0.9,892.0
2018-01-14 14:30:00+00:00,4.4,285.0,-0.6,893.0
2018-01-14 15:00:00+00:00,4.6,286.0,-0.2,893.0
2018-01-14 15:30:00+00:00,4.7,286.0,0.3,893.0
2018-01-14 16:00:00+00:00,4.8,285.0,0.8,893.0
2018-01-14 16:30:00+00:00,4.5,288.0,1.1,893.0
2018-01-14 17:00:00+00:00,4.1,290.0,1.5,893.0
2018-01-14 17:30:00+00:00,3.9,298.0,1.8,893.0
2018-01-14 18:00:00+00:00,3.8,307.0,2.1,893.0
2018-01-14 18:30:00+00:00,3.9,315.0,2.2,893.0
2018-01-14 19:00:00+00:00,4.0,324.0,2.3,893.0
2018-01-14 19:30:00+00:00,3.9,331.0,2.2,893.0
2018-01-14 20:00:00+00:00,3.8,339.0,2.1,893.0
2018-01-14 20:30:00+00:00,3.7,170.0,1.7,893.0
2018-01-14 21:00:00+00:00,3.5,0.0,1.4,893.0
2018-01-14 21:30:00+00:00,3.6,12.0,0.8,894.0
2018-01-14 22:00:00+00:00,3.6,24.0,0.1,894.0
2018-01-14 22:30:00+00:00,3.7,29.0,-0.8,894.0
2018-01-14 23:00:00+00:00,3.7,35.0,-1.7,895.0
2018-01-14 23:30:00+00:00,3.7,35.0,-1.7,895.0
2018-01-15 00:00:00+00:00,3.5,43.0,-3.3,896.0
2018-01-15 00:30:00+00:00,3.6,46.0,-4.0,896.0
2018-01-15 01:00:00+00:00,3.7,49.0,-4.7,897.0
2018-01-15 01:30:00+00:00,3.7,50.0,-5.3,897.0
2018-01-15 02:00:00+00:00,3.8,50.0,-5.9,898.0
2018-01-15 02:30:00+00:00,3.6,49.0,-6.6,898.0
2018-01-15 03:00:00+00:00,3.4,49.0,-7.3,899.0
2018-01-15 03:30:00+00:00,3.2,48.0,-8.0,899.0
2018-01-15 04:00:00+00:00,2.9,47.0,-8.8,899.0
2018-01-15 04:30:00+00:00,2.7,47.0,-9.5,900.0
2018-01-15 05:00:00+00:00,2.5,47.0,-10.2,900.0
2018-01-15 05:30:00+00:00,2.3,47.0,-10.7,900.0
2018-01-15 06:00:00+00:00,2.2,47.0,-11.2,900.0
2018-01-15 06:30:00+00:00,2.2,46.0,-11.7,900.0
2018-01-15 07:00:00+00:00,2.1,46.0,-12.2,900.0
2018-01-15 07:30:00+00:00,2.2,46.0,-12.7,900.0
2018-01-15 08:00:00+00:00,2.3,46.0,-13.3,900.0
2018-01-15 08:30:00+00:00,2.3,47.0,-13.7,900.0
2018-01-15 09:00:00+00:00,2.3,48.0,-14.2,900.0
2018-01-15 09:30:00+00:00,2.2,49.0,-14.5,900.0
2018-01-15 10:00:00+00:00,2.1,50.0,-14.8,901.0
2018-01-15 10:30:00+00:00,1.9,51.0,-15.0,901.0
2018-01-15 11:00:00+00:00,1.8,53.0,-15.2,901.0
2018-01-15 11:30:00+00:00,1.7,59.0,-15.4,901.0
2018-01-15 12:00:00+00:00,1.6,64.0,-15.6,902.0
2018-01-15 12:30:00+00:00,1.6,74.0,-15.9,902.0
2018-01-15 13:00:00+00:00,1.6,84.0,-16.2,902.0
2018-01-15 13:30:00+00:00,1.6,92.0,-16.5,902.0
2018-01-15 14:00:00+00:00,1.7,100.0,-16.9,903.0
2018-01-15 14:30:00+00:00,1.8,105.0,-16.9,903.0
2018-01-15 15:00:00+00:00,2.0,110.0,-16.9,903.0
2018-01-15 15:30:00+00:00,2.0,113.0,-16.0,903.0
2018-01-15 16:00:00+00:00,2.0,116.0,-15.1,903.0
2018-01-15 16:30:00+00:00,2.2,115.0,-13.7,904.0
2018-01-15 17:00:00+00:00,2.4,115.0,-12.4,904.0
2018-01-15 17:30:00+00:00,2.4,115.0,-11.7,903.0
2018-01-15 18:00:00+00:00,2.4,115.0,-11.0,903.0
2018-01-15 18:30:00+00:00,2.4,116.0,-10.5,903.0
2018-01-15 19:00:00+00:00,2.4,117.0,-10.0,903.0
2018-01-15 19:30:00+00:00,2.4,118.0,-9.7,902.0
2018-01-15 20:00:00+00:00,2.3,119.0,-9.4,902.0
2018-01-15 20:30:00+00:00,2.3,118.0,-9.3,902.0
2018-01-15 21:00:00+00:00,2.3,117.0,-9.3,902.0
2018-01-15 21:30:00+00:00,2.2,118.0,-9.7,901.0
2018-01-15 22:00:00+00:00,2.1,118.0,-10.1,901.0
2018-01-15 22:30:00+00:00,2.0,120.0,-11.4,901.0
2018-01-15 23:00:00+00:00,2.0,122.0,-12.7,901.0
2018-01-15 23:30:00+00:00,2.0,122.0,-12.7,901.0
2018-01-16 00:00:00+00:00,1.9,129.0,-14.8,900.0
2018-01-16 00:30:00+00:00,2.0,131.0,-15.3,900.0
2018-01-16 01:00:00+00:00,2.1,132.0,-15.8,900.0
2018-01-16 01:30:00+00:00,2.0,134.0,-16.0,900.0
2018-01-16 02:00:00+00:00,1.9,136.0,-16.3,900.0
2018-01-16 02:30:00+00:00,1.8,145.0,-16.3,899.0
2018-01-16 03:00:00+00:00,1.6,153.0,-16.3,899.0
2018-01-16 03:30:00+00:00,1.3,156.0,-16.2,899.0
2018-01-16 04:00:00+00:00,1.1,159.0,-16.2,898.0
2018-01-16 04:30:00+00:00,0.9,155.0,-16.2,898.0
2018-01-16 05:00:00+00:00,0.7,152.0,-16.2,898.0
2018-01-16 05:30:00+00:00,0.7,155.0,-16.3,898.0
2018-01-16 06:00:00+00:00,0.7,158.0,-16.4,897.0
2018-01-16 06:30:00+00:00,0.6,165.0,-16.4,897.0
2018-01-16 07:00:00+00:00,0.6,171.0,-16.4,896.0
2018-01-16 07:30:00+00:00,0.6,179.0,-16.4,896.0
2018-01-16 08:00:00+00:00,0.6,187.0,-16.4,896.0
2018-01-16 08:30:00+00:00,0.6,184.0,-16.2,895.0
2018-01-16 09:00:00+00:00,0.7,182.0,-16.0,895.0
2018-01-16 09:30:00+00:00,0.9,178.0,-15.9,895.0
2018-01-16 10:00:00+00:00,1.1,174.0,-15.7,895.0
2018-01-16 10:30:00+00:00,1.4,178.0,-15.5,894.0
2018-01-16 11:00:00+00:00,1.7,182.0,-15.4,894.0
2018-01-16 11:30:00+00:00,1.8,187.0,-15.2,894.0
2018-01-16 12:00:00+00:00,2.0,192.0,-15.1,893.0
2018-01-16 12:30:00+00:00,2.1,197.0,-14.9,893.0
2018-01-16 13:00:00+00:00,2.2,202.0,-14.6,893.0
2018-01-16 13:30:00+00:00,2.4,206.0,-14.2,892.0
2018-01-16 14:00:00+00:00,2.5,209.0,-13.8,892.0
2018-01-16 14:30:00+00:00,2.6,212.0,-12.8,892.0
2018-01-16 15:00:00+00:00,2.6,215.0,-11.7,891.0
2018-01-16 15:30:00+00:00,2.6,218.0,-9.7,891.0
2018-01-16 16:00:00+00:00,2.6,221.0,-7.7,891.0
2018-01-16 16:30:00+00:00,2.7,224.0,-5.9,891.0
2018-01-16 17:00:00+00:00,2.9,227.0,-4.0,890.0
2018-01-16 17:30:00+00:00,2.9,223.0,-2.9,890.0
2018-01-16 18:00:00+00:00,2.8,219.0,-1.9,890.0
2018-01-16 18:30:00+00:00,2.8,214.0,-0.9,890.0
2018-01-16 19:00:00+00:00,2.9,209.0,0.0,889.0
2018-01-16 19:30:00+00:00,2.8,205.0,0.6,889.0
2018-01-16 20:00:00+00:00,2.7,202.0,1.3,889.0
2018-01-16 20:30:00+00:00,2.5,202.0,1.5,889.0
2018-01-16 21:00:00+00:00,2.4,202.0,1.8,888.0
2018-01-16 21:30:00+00:00,2.1,204.0,1.2,888.0
2018-01-16 22:00:00+00:00,1.9,206.0,0.7,888.0
2018-01-16 22:30:00+00:00,2.0,211.0,-0.7,888.0
2018-01-16 23:00:00+00:00,2.1,216.0,-2.1,888.0
2018-01-16 23:30:00+00:00,2.1,216.0,-2.1,888.0
2018-01-17 00:00:00+00:00,2.6,236.0,-3.1,888.0
2018-01-17 00:30:00+00:00,3.0,243.0,-2.8,888.0
2018-01-17 01:00:00+00:00,3.4,251.0,-2.5,888.0
2018-01-17 01:30:00+00:00,3.5,256.0,-2.3,888.0
2018-01-17 02:00:00+00:00,3.7,260.0,-2.2,888.0
2018-01-17 02:30:00+00:00,3.7,262.0,-2.3,889.0
2018-01-17 03:00:00+00:00,3.8,263.0,-2.3,889.0
2018-01-17 03:30:00+00:00,3.6,263.0,-2.5,889.0
2018-01-17 04:00:00+00:00,3.5,263.0,-2.7,889.0
2018-01-17 04:30:00+00:00,3.4,262.0,-3.0,889.0
2018-01-17 05:00:00+00:00,3.2,261.0,-3.3,889.0
2018-01-17 05:30:00+00:00,3.2,261.0,-3.6,889.0
2018-01-17 06:00:00+00:00,3.2,261.0,-3.8,890.0
2018-01-17 06:30:00+00:00,3.1,262.0,-4.0,890.0
2018-01-17 07:00:00+00:00,3.1,262.0,-4.2,890.0
2018-01-17 07:30:00+00:00,3.0,263.0,-4.3,890.0
2018-01-17 08:00:00+00:00,3.0,264.0,-4.4,890.0
2018-01-17 08:30:00+00:00,3.1,267.0,-4.4,891.0
2018-01-17 09:00:00+00:00,3.1,270.0,-4.4,891.0
2018-01-17 09:30:00+00:00,3.3,272.0,-4.3,891.0
2018-01-17 10:00:00+00:00,3.4,275.0,-4.2,891.0
2018-01-17 10:30:00+00:00,3.5,275.0,-4.2,891.0
2018-01-17 11:00:00+00:00,3.5,276.0,-4.2,891.0
2018-01-17 11:30:00+00:00,3.5,275.0,-4.4,892.0
2018-01-17 12:00:00+00:00,3.4,275.0,-4.6,892.0
2018-01-17 12:30:00+00:00,3.2,272.0,-5.0,892.0
2018-01-17 13:00:00+00:00,3.1,269.0,-5.4,892.0
2018-01-17 13:30:00+00:00,2.9,266.0,-5.8,892.0
2018-01-17 14:00:00+00:00,2.8,263.0,-6.2,892.0
2018-01-17 14:30:00+00:00,2.8,260.0,-5.6,892.0
2018-01-17 15:00:00+00:00,2.9,258.0,-5.1,892.0
2018-01-17 15:30:00+00:00,3.1,255.0,-3.6,892.0
2018-01-17 16:00:00+00:00,3.3,253.0,-2.0,892.0
2018-01-17 16:30:00+00:00,3.2,247.0,-0.8,892.0
2018-01-17 17:00:00+00:00,3.2,242.0,0.5,892.0
2018-01-17 17:30:00+00:00,2.9,234.0,1.4,891.0
2018-01-17 18:00:00+00:00,2.7,227.0,2.3,891.0
2018-01-17 18:30:00+00:00,2.6,224.0,3.0,890.0
2018-01-17 19:00:00+00:00,2.4,221.0,3.7,890.0
2018-01-17 19:30:00+00:00,2.5,222.0,4.1,889.0
2018-01-17 20:00:00+00:00,2.5,223.0,4.6,889.0
2018-01-17 20:30:00+00:00,2.4,221.0,4.6,889.0
2018-01-17 21:00:00+00:00,2.4,219.0,4.5,888.0
2018-01-17 21:30:00+00:00,2.3,220.0,3.7,888.0
2018-01-17 22:00:00+00:00,2.2,221.0,2.9,888.0
2018-01-17 22:30:00+00:00,2.4,223.0,1.9,888.0
2018-01-17 23:00:00+00:00,2.5,226.0,0.9,887.0
2018-01-17 23:30:00+00:00,2.5,226.0,0.9,887.0
2018-01-18 00:00:00+00:00,3.0,231.0,-0.1,887.0
2018-01-18 00:30:00+00:00,3.1,232.0,-0.2,887.0
2018-01-18 01:00:00+00:00,3.3,233.0,-0.3,887.0
2018-01-18 01:30:00+00:00,3.6,237.0,0.0,886.0
2018-01-18 02:00:00+00:00,4.0,241.0,0.4,886.0
2018-01-18 02:30:00+00:00,4.0,243.0,0.6,886.0
2018-01-18 03:00:00+00:00,4.1,245.0,0.8,885.0
2018-01-18 03:30:00+00:00,3.7,243.0,0.6,885.0
2018-01-18 04:00:00+00:00,3.4,241.0,0.4,884.0
2018-01-18 04:30:00+00:00,3.4,240.0,0.3,884.0
2018-01-18 05:00:00+00:00,3.3,238.0,0.1,884.0
2018-01-18 05:30:00+00:00,3.3,239.0,0.1,883.0
