Year,Month,Day,Hour,Minute,Air Temperature at 80m (°C),Surface Air Pressure (Pa),Wind Speed at 80m (m/s),Wind Direction at 80m (°),,
2020,7,25,15,0,24.69,85870,3.59,226.72,,
2020,7,25,16,0,26.46,85880,3.12,222.91,,
2020,7,25,17,0,28.330000000000002,85840,1.54,228.48000000000002,,
2020,7,25,18,0,30.07,85820,0.85,272.08,,
2020,7,25,19,0,30.66,85870,2.41,332.92,,
2020,7,25,20,0,30.5,85840,1.05,300.38,,
2020,7,25,21,0,30.84,85700,7.23,351.03000000000003,,
2020,7,25,22,0,23.68,85780,13.89,123.37,,
2020,7,25,23,0,28.72,85760,5.16,97.5,,
2020,7,26,0,0,31.310000000000002,85760,5.8100000000000005,267.57,,
2020,7,26,1,0,28.78,85820,9.950000000000001,258.62,,
2020,7,26,2,0,26.79,85920,5.41,165.47,,
2020,7,26,3,0,24.26,85930,7.930000000000001,166.49,,
2020,7,26,4,0,24.25,85850,7.7,221.87,,
2020,7,26,5,0,24.810000000000002,85850,5.07,211.13,,
2020,7,26,6,0,23.09,85930,4.3500000000000005,152.99,,
2020,7,26,7,0,21.7,85960,5.22,138.08,,
2020,7,26,8,0,21.650000000000002,85960,6.890000000000001,127.75,,
2020,7,26,9,0,23.32,85950,3.73,192.56,,
2020,7,26,10,0,25.48,85970,5.12,233.26,,
2020,7,26,11,0,25.64,86090,5.03,269.73,,
2020,7,26,12,0,22.71,86130,2.7600000000000002,322.34000000000003,,
2020,7,26,13,0,21.56,86200,2.88,32.31,,
2020,7,26,14,0,21,86170,7.7,20.52,,
2020,7,26,15,0,20.31,86200,8.77,20.2,,
2020,7,26,16,0,19.81,86260,9.870000000000001,16.44,,
2020,7,26,17,0,19.79,86280,11.14,11.36,,
2020,7,26,18,0,21.01,86310,9.75,32.58,,
2020,7,26,19,0,21.56,86340,9.49,37.71,,
2020,7,26,20,0,21.05,86450,6.7700000000000005,54.01,,
2020,7,26,21,0,22.32,86370,5.9,57.9,,
2020,7,26,22,0,21.37,86340,6.75,74.46000000000001,,
2020,7,26,23,0,21.53,86310,4.66,64.51,,
2020,7,27,0,0,21.02,86330,6.04,46.92,,
2020,7,27,1,0,21.11,86360,5.07,41.050000000000004,,
2020,7,27,2,0,20.96,86340,4.18,48.82,,
2020,7,27,3,0,20.84,86400,3.69,74.61,,
2020,7,27,4,0,20.53,86510,4.93,87.65,,
2020,7,27,5,0,19.12,86530,5.79,99.3,,
2020,7,27,6,0,18.3,86530,6.1000000000000005,110.29,,
2020,7,27,7,0,18.3,86480,5.71,114.37,,
2020,7,27,8,0,18.21,86470,4.7,129.59,,
2020,7,27,9,0,17.25,86410,2.8000000000000003,136.71,,
2020,7,27,10,0,17.37,86400,1.84,156.77,,
2020,7,27,11,0,17.16,86410,2.1,131.83,,
2020,7,27,12,0,17.54,86500,2.6,125.54,,
2020,7,27,13,0,17.46,86550,1.8800000000000001,154.94,,
2020,7,27,14,0,17.79,86520,1.97,215.21,,
2020,7,27,15,0,18.63,86550,2.12,202.83,,
2020,7,27,16,0,20.21,86540,1.68,129.1,,
2020,7,27,17,0,20.82,86460,3.73,109.32000000000001,,
2020,7,27,18,0,22.56,86380,4.49,116.06,,
2020,7,27,19,0,24.34,86360,4.53,132.97,,
2020,7,27,20,0,25.55,86330,5.17,145.17000000000002,,
2020,7,27,21,0,26.25,86270,4.95,143.59,,
2020,7,27,22,0,26.61,86240,5.01,149.04,,
2020,7,27,23,0,26.91,86170,4.09,156.89000000000001,,
2020,7,28,0,0,26.77,86160,5.73,166.53,,
2020,7,28,1,0,26.41,86160,6.55,159.83,,
2020,7,28,2,0,25.62,86180,7.79,157.19,,
2020,7,28,3,0,24.76,86200,7.57,150.64000000000001,,
2020,7,28,4,0,23.66,86260,8.75,151.25,,
2020,7,28,5,0,22.19,86160,10.67,150.37,,
2020,7,28,6,0,20.85,86130,10.36,166.79,,
2020,7,28,7,0,20.2,86120,9.86,179.95000000000002,,
2020,7,28,8,0,19.63,86100,9.85,181.69,,
2020,7,28,9,0,19.44,86050,8.86,189.34,,
2020,7,28,10,0,19.25,86080,8.28,201.45000000000002,,
2020,7,28,11,0,19.27,86060,8.66,204.86,,
2020,7,28,12,0,18.79,86090,7.8500000000000005,201.04,,
2020,7,28,13,0,18.53,86110,7.66,198.03,,
2020,7,28,14,0,18.54,86060,7.0600000000000005,198.53,,
2020,7,28,15,0,20.37,86060,6.83,187.65,,
2020,7,28,16,0,22.580000000000002,86080,7.5,180.17000000000002,,
2020,7,28,17,0,24.09,85990,6.4,170.72,,
2020,7,28,18,0,25.35,85950,6.25,161.46,,
2020,7,28,19,0,26.54,85930,5.95,158.8,,
2020,7,28,20,0,27.580000000000002,85850,5.75,157.95000000000002,,
2020,7,28,21,0,28.12,85710,5.6000000000000005,145.37,,
2020,7,28,22,0,28.16,85690,6.08,144.36,,
2020,7,28,23,0,28.47,85660,7.18,139.41,,
2020,7,29,0,0,24.93,85840,10.9,254.07,,
2020,7,29,1,0,23.080000000000002,85790,4.89,285.41,,
2020,7,29,2,0,22.21,85830,3.75,54.33,,
2020,7,29,3,0,22.76,85940,2.15,7.34,,
2020,7,29,4,0,19.81,85920,6.73,231.95000000000002,,
2020,7,29,5,0,20.18,85860,9.51,233.58,,
2020,7,29,6,0,19.68,85830,10.28,235.36,,
2020,7,29,7,0,18.97,85850,10.88,232.09,,
2020,7,29,8,0,18.27,85800,9.97,230.45000000000002,,
2020,7,29,9,0,18.6,85760,9.89,230.74,,
2020,7,29,10,0,19.28,85730,9.17,240.28,,
2020,7,29,11,0,21.09,85720,7.0200000000000005,245,,
2020,7,29,12,0,19.330000000000002,85710,6.47,226.88,,
2020,7,29,13,0,19.12,85740,4.74,254.19,,
2020,7,29,14,0,19.38,85760,4.46,292.71,,
2020,7,29,15,0,22.35,85820,4.57,316.37,,
2020,7,29,16,0,23.92,85820,4.34,316.23,,
2020,7,29,17,0,25.97,85770,4.39,319.53000000000003,,
2020,7,29,18,0,27.080000000000002,85780,2.92,330.85,,
2020,7,29,19,0,27.990000000000002,85700,6.49,295.2,,
2020,7,29,20,0,28.1,85760,7.91,311.02,,
2020,7,29,21,0,28.07,85720,8.24,318.06,,
2020,7,29,22,0,28.310000000000002,85680,8.06,319.35,,
2020,7,29,23,0,28.05,85610,10.72,323.8,,
2020,7,30,0,0,27.13,85730,12.3,331.93,,
2020,7,30,1,0,26.310000000000002,85750,12.9,348.15000000000003,,
2020,7,30,2,0,20.37,85900,12.91,8.02,,
2020,7,30,3,0,19.42,86020,7.49,3.34,,
2020,7,30,4,0,18.400000000000002,86040,6.13,317.52,,
2020,7,30,5,0,17.44,86010,9.82,326.18,,
2020,7,30,6,0,17,85950,10.06,335.22,,
2020,7,30,7,0,16.14,85960,9.78,344.67,,
2020,7,30,8,0,15.98,86020,9.09,340.35,,
2020,7,30,9,0,15.6,86100,8.14,348.03000000000003,,
2020,7,30,10,0,15.24,86120,7.99,358.81,,
2020,7,30,11,0,15.030000000000001,86150,6.58,349.86,,
2020,7,30,12,0,15.24,86180,7.83,345.38,,
2020,7,30,13,0,15.450000000000001,86280,7.18,1.75,,
2020,7,30,14,0,15.8,86370,6.73,9.9,,
2020,7,30,15,0,15.66,86410,5.89,34.45,,
2020,7,30,16,0,17.76,86330,6.51,44.800000000000004,,
2020,7,30,17,0,16.88,86390,7.5200000000000005,30.810000000000002,,
2020,7,30,18,0,19.11,86410,4.55,29.400000000000002,,
2020,7,30,19,0,19.51,86470,5.5200000000000005,23.580000000000002,,
2020,7,30,20,0,19.66,86480,3.93,348.79,,
2020,7,30,21,0,20.740000000000002,86390,3.7800000000000002,332.14,,
2020,7,30,22,0,17.93,86480,5.0200000000000005,91.27,,
2020,7,30,23,0,19.43,86430,1.03,96.44,,
2020,7,31,0,0,18.13,86480,1.59,340.25,,
2020,7,31,1,0,19.87,86540,1.09,340.54,,
2020,7,31,2,0,18.94,86550,0.81,343.07,,
2020,7,31,3,0,18.990000000000002,86570,1.47,282.35,,
2020,7,31,4,0,19.14,86530,2.82,255.25,,
2020,7,31,5,0,19.19,86520,4.42,265.44,,
2020,7,31,6,0,19.16,86470,5.89,265.59000000000003,,
2020,7,31,7,0,19.150000000000002,86410,6.23,263.49,,
2020,7,31,8,0,19.1,86430,5.97,261.54,,
2020,7,31,9,0,18.75,86420,6.51,263.37,,
2020,7,31,10,0,18.61,86390,6.73,267.84000000000003,,
2020,7,31,11,0,18.53,86390,6.99,280.44,,
2020,7,31,12,0,19.73,86430,4.68,303.74,,
2020,7,31,13,0,19.21,86400,5.5600000000000005,317.8,,
2020,7,31,14,0,19.06,86450,3.59,334.71,,
2020,7,31,15,0,19.82,86490,2.22,338.64,,
2020,7,31,16,0,22.13,86450,0.9500000000000001,294.54,,
2020,7,31,17,0,23.830000000000002,86420,0.77,207.52,,
2020,7,31,18,0,25.32,86400,2.5100000000000002,26.72,,
2020,7,31,19,0,26.22,86340,4.5,20.79,,
2020,7,31,20,0,26.57,86320,5.09,36.94,,
2020,7,31,21,0,24.07,86290,4.99,224.23000000000002,,
2020,7,31,22,0,26.52,86230,7.36,333.61,,
2020,7,31,23,0,27.89,86170,6.13,356.91,,
2020,8,1,0,0,24.44,86180,11.41,72.7,,
2020,8,1,1,0,27.330000000000002,86200,5.03,23.400000000000002,,
2020,8,1,2,0,25.27,86270,7.2,94.35000000000001,,
2020,8,1,3,0,22.78,86370,7.1000000000000005,93.99,,
2020,8,1,4,0,22.1,86400,4.4,123.26,,
2020,8,1,5,0,20.96,86400,4.5600000000000005,151.67000000000002,,
2020,8,1,6,0,20.06,86380,4.61,204.83,,
2020,8,1,7,0,19.93,86370,5.17,207.67000000000002,,
2020,8,1,8,0,19.7,86380,5.54,230.84,,
2020,8,1,9,0,19.97,86350,4.8500000000000005,241.09,,
2020,8,1,10,0,20.12,86360,4.37,248.72,,
2020,8,1,11,0,20.46,86410,3.58,264.94,,
2020,8,1,12,0,18.2,86430,6.98,340.7,,
2020,8,1,13,0,16.91,86460,7.17,8.09,,
2020,8,1,14,0,17.55,86410,5.3,25.66,,
2020,8,1,15,0,19.56,86460,6.3100000000000005,37.86,,
2020,8,1,16,0,21.93,86420,4.63,51.11,,
2020,8,1,17,0,23.72,86420,4.7,47.58,,
2020,8,1,18,0,25.35,86400,5.34,39.480000000000004,,
2020,8,1,19,0,26.400000000000002,86340,5.41,23.64,,
2020,8,1,20,0,26.75,86340,5.8,19.42,,
2020,8,1,21,0,27.14,86310,6.29,21.85,,
2020,8,1,22,0,27.32,86280,5.42,29.3,,
2020,8,1,23,0,27.55,86280,4.07,28.51,,
2020,8,2,0,0,27.51,86260,6.57,32.72,,
2020,8,2,1,0,26.93,86250,4.11,56.52,,
2020,8,2,2,0,25.69,86350,6.12,75.46000000000001,,
2020,8,2,3,0,24.240000000000002,86440,5.39,87.13,,
2020,8,2,4,0,22.7,86430,3.89,104.67,,
2020,8,2,5,0,21.06,86420,8.120000000000001,101.96000000000001,,
2020,8,2,6,0,19.53,86390,9.44,120.44,,
2020,8,2,7,0,18.42,86350,8.25,131.87,,
2020,8,2,8,0,17.22,86380,8.32,125.89,,
2020,8,2,9,0,16.19,86380,8.77,122.12,,
2020,8,2,10,0,15.610000000000001,86390,9.44,121.93,,
2020,8,2,11,0,15.040000000000001,86410,9.59,122.52,,
2020,8,2,12,0,14.14,86470,8.01,118.06,,
2020,8,2,13,0,14.35,86470,9.64,122.9,,
2020,8,2,14,0,14.68,86520,8.44,129.7,,
2020,8,2,15,0,15.67,86490,7.21,133.17000000000002,,
2020,8,2,16,0,15.94,86540,6.24,131.74,,
2020,8,2,17,0,15.63,86540,4.62,117.61,,
2020,8,2,18,0,17.59,86540,5.29,125.46000000000001,,
2020,8,2,19,0,20.04,86460,6.3100000000000005,120.83,,
2020,8,2,20,0,21.94,86420,5.76,127.01,,
2020,8,2,21,0,23.36,86350,4.9,127.18,,
2020,8,2,22,0,24.13,86280,5.07,128.8,,
2020,8,2,23,0,24.32,86240,5.69,130.38,,
2020,8,3,0,0,24.16,86230,6.26,131.76,,
2020,8,3,1,0,23.71,86190,6.67,132.4,,
2020,8,3,2,0,22.93,86310,7.68,128.24,,
2020,8,3,3,0,21.34,86390,8.26,133.31,,
2020,8,3,4,0,19.78,86360,9.14,140.15,,
2020,8,3,5,0,18.47,86360,9.96,139.04,,
2020,8,3,6,0,17.29,86360,10.94,149.73,,
2020,8,3,7,0,16.3,86290,11.3,157.41,,
2020,8,3,8,0,15.73,86270,11.53,161.3,,
2020,8,3,9,0,15.48,86240,10.450000000000001,164.01,,
2020,8,3,10,0,15.31,86230,11.03,167.64000000000001,,
2020,8,3,11,0,15.17,86210,12.16,167.39000000000001,,
2020,8,3,12,0,15.65,86180,8.8,162.28,,
2020,8,3,13,0,14.75,86220,10.74,162.07,,
2020,8,3,14,0,14.74,86290,11.34,164.6,,
2020,8,3,15,0,15.77,86350,10.6,165.92000000000002,,
2020,8,3,16,0,17.42,86310,10.94,171.45000000000002,,
2020,8,3,17,0,19.51,86290,9.790000000000001,172.51,,
2020,8,3,18,0,21.57,86260,10.03,170.84,,
2020,8,3,19,0,23.29,86180,10.040000000000001,170.47,,
2020,8,3,20,0,24.86,86100,8.700000000000001,171.94,,
2020,8,3,21,0,26.240000000000002,86030,7.930000000000001,168.21,,
2020,8,3,22,0,26.55,85940,8.1,159.5,,
2020,8,3,23,0,27.04,85920,8.18,162.16,,
2020,8,4,0,0,27.150000000000002,85930,9.83,160.6,,
2020,8,4,1,0,25.96,85900,11.43,145.99,,
2020,8,4,2,0,23.42,85990,10.94,139.79,,
2020,8,4,3,0,21.8,86230,7.57,132.86,,
2020,8,4,4,0,20.87,86040,12.58,155.53,,
2020,8,4,5,0,19.740000000000002,85960,11.16,173.17000000000002,,
2020,8,4,6,0,19.32,86000,7.01,178.88,,
2020,8,4,7,0,18.150000000000002,86010,6.36,158.23,,
2020,8,4,8,0,17.63,85980,7.59,168.83,,
2020,8,4,9,0,17.56,85960,7.42,164.73,,
2020,8,4,10,0,17.21,85940,8.2,168.76,,
2020,8,4,11,0,16.97,85940,8.93,182.02,,
2020,8,4,12,0,16.91,85920,9.44,187.99,,
2020,8,4,13,0,16.8,85910,8.27,179.08,,
2020,8,4,14,0,17.25,86010,5.82,177.02,,
2020,8,4,15,0,18.7,85970,4.37,159.05,,
2020,8,4,16,0,21.32,86030,2.41,116.28,,
2020,8,4,17,0,23.12,86040,3.25,108.31,,
2020,8,4,18,0,24.75,86070,4.9,100.02,,
2020,8,4,19,0,26.01,86010,5.63,107.92,,
2020,8,4,20,0,27.07,85970,6.890000000000001,114.13,,
2020,8,4,21,0,27.32,85910,7.72,122.64,,
2020,8,4,22,0,27.44,85870,7.36,120.8,,
2020,8,4,23,0,27.34,85880,7.2,125.87,,
2020,8,5,0,0,26.95,85890,6.51,135.24,,
2020,8,5,1,0,24.93,85920,7.1000000000000005,150.63,,
2020,8,5,2,0,23.330000000000002,85890,4.54,126.74000000000001,,
2020,8,5,3,0,23.18,86040,6.26,138.68,,
2020,8,5,4,0,21.64,85990,6.43,170.46,,
2020,8,5,5,0,21.400000000000002,85990,8.56,206.07,,
2020,8,5,6,0,21.54,85920,8.8,233.99,,
2020,8,5,7,0,22.59,85860,7.3,247.85,,
2020,8,5,8,0,22.29,86030,14.24,306.3,,
2020,8,5,9,0,21.13,85850,8.56,303.05,,
2020,8,5,10,0,25.25,85800,5.08,306.05,,
2020,8,5,11,0,25.36,85840,3.39,251.85,,
2020,8,5,12,0,20.150000000000002,85970,8.27,349.3,,
2020,8,5,13,0,20.19,85940,7.99,351.55,,
2020,8,5,14,0,20.23,86000,6.07,19.75,,
2020,8,5,15,0,22.22,86050,5.64,31.560000000000002,,
2020,8,5,16,0,24.38,86010,3.68,61.76,,
2020,8,5,17,0,25.97,86030,3.92,75.13,,
2020,8,5,18,0,26.900000000000002,85940,4.63,95.99000000000001,,
2020,8,5,19,0,28.04,85910,4.29,116.95,,
2020,8,5,20,0,28.580000000000002,85840,5.14,128.95,,
2020,8,5,21,0,29.19,85750,4.64,115.88,,
2020,8,5,22,0,30.060000000000002,85720,3.47,205.57,,
2020,8,5,23,0,29.97,85710,5.86,157.91,,
2020,8,6,0,0,25.11,85630,11.61,164.22,,
2020,8,6,1,0,24.86,85740,6.42,164.41,,
2020,8,6,2,0,22.69,85950,12.950000000000001,202.12,,
2020,8,6,3,0,22.46,85890,2.48,179.89000000000001,,
2020,8,6,4,0,22.86,85850,11.26,99.35000000000001,,
2020,8,6,5,0,23.7,85780,5.86,154.32,,
2020,8,6,6,0,18.69,85830,10.03,134.76,,
2020,8,6,7,0,19.95,85790,9.46,171.37,,
2020,8,6,8,0,18.5,85770,8.59,191.20000000000002,,
2020,8,6,9,0,17.85,85710,9.52,186.82,,
2020,8,6,10,0,18.04,85720,8.84,200.85,,
2020,8,6,11,0,18.71,85650,9.01,185.51,,
2020,8,6,12,0,19.07,85680,9.540000000000001,179.31,,
2020,8,6,13,0,19.3,85670,9.26,183.03,,
2020,8,6,14,0,18.73,85700,8.4,189.29,,
2020,8,6,15,0,20.61,85750,7.2700000000000005,192.9,,
2020,8,6,16,0,23,85730,4.18,181.76,,
2020,8,6,17,0,24.68,85750,4.01,184.24,,
2020,8,6,18,0,26.830000000000002,85680,4.3500000000000005,167.43,,
2020,8,6,19,0,28.91,85600,5.95,170.31,,
2020,8,6,20,0,30.09,85590,7.3,176.05,,
2020,8,6,21,0,30.63,85460,6.96,171.23,,
2020,8,6,22,0,31,85410,6.67,164.41,,
2020,8,6,23,0,31.150000000000002,85440,7.3500000000000005,153.33,,
2020,8,7,0,0,17.45,85560,24.990000000000002,34.12,,
2020,8,7,1,0,19.11,85830,10.44,35.43,,
2020,8,7,2,0,18.76,85740,16.85,83.36,,
2020,8,7,3,0,20.35,85730,13.540000000000001,91.75,,
2020,8,7,4,0,21.59,85700,13.09,104.33,,
2020,8,7,5,0,21.330000000000002,85540,14.19,133.36,,
2020,8,7,6,0,22.77,85540,11.18,149.73,,
2020,8,7,7,0,21.03,85550,9.620000000000001,161.67000000000002,,
2020,8,7,8,0,21.650000000000002,85490,9.46,195.48000000000002,,
2020,8,7,9,0,19.990000000000002,85450,7.96,183.75,,
2020,8,7,10,0,19.72,85450,8.35,215.52,,
2020,8,7,11,0,20.07,85510,10.36,226.49,,
2020,8,7,12,0,20.64,85580,12.11,233.55,,
2020,8,7,13,0,21.44,85570,11.51,244.84,,
2020,8,7,14,0,21.38,85630,10.6,246.51000000000002,,
2020,8,7,15,0,22.88,85620,8.2,255.28,,
2020,8,7,16,0,24.44,85530,6.15,238.72,,
2020,8,7,17,0,28.17,85570,4.7700000000000005,228.16,,
2020,8,7,18,0,32.17,85560,4.07,256.65,,
2020,8,7,19,0,32.980000000000004,85530,5,244.29,,
2020,8,7,20,0,33.88,85510,4.44,232.65,,
2020,8,7,21,0,34.35,85430,2.3000000000000003,179.15,,
2020,8,7,22,0,34.660000000000004,85450,6.28,309.15000000000003,,
2020,8,7,23,0,34.660000000000004,85440,5.93,328.82,,
2020,8,8,0,0,34.14,85430,10.97,174.97,,
2020,8,8,1,0,33.82,85500,10.52,170.07,,
2020,8,8,2,0,33.26,85570,6.92,164.12,,
2020,8,8,3,0,31.720000000000002,85580,4.93,209.39000000000001,,
2020,8,8,4,0,28.59,85640,13.030000000000001,147.92000000000002,,
2020,8,8,5,0,26.17,85660,11.85,164.17000000000002,,
2020,8,8,6,0,25.94,85630,7.92,190.9,,
2020,8,8,7,0,26.29,85620,6.37,216.16,,
2020,8,8,8,0,26.35,85620,6.26,232.41,,
2020,8,8,9,0,26.88,85640,6.3500000000000005,240.24,,
2020,8,8,10,0,26.63,85660,10.68,308.23,,
2020,8,8,11,0,28.400000000000002,85660,14.93,319.34000000000003,,
2020,8,8,12,0,24.09,85770,14.33,336.47,,
2020,8,8,13,0,21.56,85800,15.38,336.15000000000003,,
2020,8,8,14,0,21.19,85860,11.83,343.57,,
2020,8,8,15,0,22,85850,11.370000000000001,1.33,,
2020,8,8,16,0,23.51,85910,9.51,353.77,,
2020,8,8,17,0,25.82,85950,8.09,354.31,,
2020,8,8,18,0,26.63,85960,7.21,14.63,,
2020,8,8,19,0,28.46,85890,4.22,1.6,,
2020,8,8,20,0,29.77,85900,3.43,11.21,,
2020,8,8,21,0,30.17,85830,2.5100000000000002,7.08,,
2020,8,8,22,0,31.18,85770,2.04,39.59,,
2020,8,8,23,0,31.330000000000002,85730,5.6000000000000005,8.21,,
2020,8,9,0,0,31.42,85790,2.85,357.46,,
2020,8,9,1,0,31.36,85780,3.25,50.81,,
2020,8,9,2,0,30.91,85800,3.33,99.36,,
2020,8,9,3,0,30.75,85840,3.09,85.61,,
2020,8,9,4,0,27.71,85830,9.74,157.8,,
2020,8,9,5,0,25.71,85840,7.74,165.16,,
2020,8,9,6,0,25.16,85810,7.74,180.16,,
2020,8,9,7,0,24.35,85760,6.55,185.81,,
2020,8,9,8,0,23.21,85770,4.73,193.83,,
2020,8,9,9,0,22.6,85770,4.8500000000000005,225.4,,
2020,8,9,10,0,24.84,85790,8.83,216.01,,
2020,8,9,11,0,24.580000000000002,85760,5.9,198.72,,
2020,8,9,12,0,23.04,85790,9.4,195.91,,
2020,8,9,13,0,21.7,85770,7.36,216.92000000000002,,
2020,8,9,14,0,22.14,85810,4.14,284.15000000000003,,
2020,8,9,15,0,24.57,85800,5.69,328.11,,
2020,8,9,16,0,27.21,85830,3.9,317.71,,
2020,8,9,17,0,29.75,85830,4.12,325.43,,
2020,8,9,18,0,31.400000000000002,85800,4.74,337.90000000000003,,
2020,8,9,19,0,31.94,85830,7.58,355.72,,
2020,8,9,20,0,32.59,85710,8.24,11.19,,
2020,8,9,21,0,33.22,85640,7.63,9.96,,
2020,8,9,22,0,33.68,85640,4.75,18.150000000000002,,
2020,8,9,23,0,32.4,85620,8.14,49.53,,
2020,8,10,0,0,31.93,85660,10.55,11.620000000000001,,
2020,8,10,1,0,32.86,85620,5.45,66.75,,
2020,8,10,2,0,28.59,85710,14.56,44.95,,
2020,8,10,3,0,21.62,85800,12.530000000000001,67.44,,
2020,8,10,4,0,25.78,85840,10.81,52.85,,
2020,8,10,5,0,24.82,85830,11.41,84.88,,
2020,8,10,6,0,23.48,85900,10.96,61.940000000000005,,
2020,8,10,7,0,22.22,85870,8.58,64.99,,
2020,8,10,8,0,20.41,85940,9.1,52.9,,
2020,8,10,9,0,18.82,85910,9.38,58.56,,
2020,8,10,10,0,17.31,85950,8.72,51.81,,
2020,8,10,11,0,16.06,85980,8.78,54.300000000000004,,
2020,8,10,12,0,14.84,86100,7.3100000000000005,45.97,,
2020,8,10,13,0,14.43,86180,7.53,28.02,,
2020,8,10,14,0,15.38,86120,8.35,42.02,,
2020,8,10,15,0,17.26,86150,7.53,46.97,,
2020,8,10,16,0,18.650000000000002,86200,6.2700000000000005,59.730000000000004,,
2020,8,10,17,0,19.82,86190,7.57,75.22,,
2020,8,10,18,0,21.53,86180,6.23,75.97,,
2020,8,10,19,0,23.5,86110,5.5600000000000005,89.99,,
2020,8,10,20,0,24.84,86050,5.01,84.34,,
2020,8,10,21,0,25.93,85960,5.14,84.04,,
2020,8,10,22,0,26.36,85900,6.16,101.11,,
2020,8,10,23,0,26.43,85870,7.2,107.14,,
2020,8,11,0,0,26.38,85880,6.67,123.24000000000001,,
2020,8,11,1,0,26.080000000000002,85820,6.44,134.3,,
2020,8,11,2,0,25.5,85870,5.34,141.85,,
2020,8,11,3,0,24.76,85980,6.91,133.13,,
2020,8,11,4,0,23.55,86040,7.95,133.63,,
2020,8,11,5,0,21.27,85980,11.91,140.85,,
2020,8,11,6,0,19.46,85920,10.71,144.88,,
2020,8,11,7,0,18.900000000000002,85930,9.870000000000001,151.76,,
2020,8,11,8,0,19.1,85920,9.64,166.35,,
2020,8,11,9,0,18.76,85840,10.67,171.4,,
2020,8,11,10,0,18.72,85830,9.84,185.65,,
2020,8,11,11,0,18.63,85780,9.540000000000001,190.59,,
2020,8,11,12,0,19.43,85810,9.05,205.13,,
2020,8,11,13,0,19.59,85770,9.38,208.95000000000002,,
2020,8,11,14,0,19.830000000000002,85790,9.67,207.14000000000001,,
2020,8,11,15,0,21.5,85840,9.99,205.26,,
2020,8,11,16,0,24.25,85730,6.84,207.43,,
2020,8,11,17,0,26.84,85730,7.08,212.4,,
2020,8,11,18,0,28.86,85740,7.07,214.68,,
2020,8,11,19,0,30.78,85660,5.32,206.03,,
2020,8,11,20,0,31.96,85580,4.83,189.59,,
2020,8,11,21,0,33.04,85440,4.0600000000000005,167.72,,
2020,8,11,22,0,31.84,85530,11.77,310.12,,
2020,8,11,23,0,32.59,85450,6.5,302.92,,
2020,8,12,0,0,32,85490,5.5600000000000005,332.06,,
2020,8,12,1,0,32.04,85520,2.77,308.26,,
2020,8,12,2,0,30.41,85610,8.01,150.63,,
2020,8,12,3,0,24.77,85650,12.41,153.55,,
2020,8,12,4,0,22.53,85670,11.08,158.81,,
2020,8,12,5,0,22.97,85700,8.33,179.69,,
2020,8,12,6,0,22.51,85730,9.18,166.70000000000002,,
2020,8,12,7,0,21.490000000000002,85750,5.73,189.87,,
2020,8,12,8,0,20.89,85770,6.82,181.22,,
2020,8,12,9,0,20.580000000000002,85750,6.88,165.85,,
2020,8,12,10,0,20.01,85760,7.95,180.78,,
2020,8,12,11,0,18.900000000000002,85770,10.18,156.54,,
2020,8,12,12,0,17.45,85770,10.5,182.03,,
2020,8,12,13,0,16.240000000000002,85780,12.200000000000001,195.66,,
2020,8,12,14,0,16.01,85950,10.68,197.70000000000002,,
2020,8,12,15,0,16.490000000000002,85970,11.74,197.26,,
2020,8,12,16,0,18.2,85950,11.59,209.32,,
2020,8,12,17,0,21.240000000000002,85940,9.86,210.91,,
2020,8,12,18,0,24.240000000000002,85910,7.74,215.93,,
2020,8,12,19,0,27.28,85770,4.83,208.84,,
2020,8,12,20,0,29.46,85660,4.28,165.85,,
2020,8,12,21,0,30.98,85610,4.18,159.58,,
2020,8,12,22,0,31.19,85540,5.95,144.70000000000002,,
2020,8,12,23,0,31.57,85530,6.97,144.25,,
2020,8,13,0,0,28.55,85640,5.25,119.29,,
2020,8,13,1,0,25.17,85780,8.5,34.19,,
2020,8,13,2,0,26.04,85770,11.49,94.47,,
2020,8,13,3,0,25.04,85820,12.700000000000001,124.48,,
2020,8,13,4,0,22.86,85850,14.13,137.05,,
2020,8,13,5,0,22.05,85800,12.27,155.31,,
2020,8,13,6,0,21.53,85800,13.9,163.4,,
2020,8,13,7,0,20.34,85840,12.63,157.14000000000001,,
2020,8,13,8,0,20.32,85840,8.040000000000001,196.17000000000002,,
2020,8,13,9,0,20.580000000000002,85820,10.57,206.03,,
2020,8,13,10,0,20.98,85820,8.16,207.42000000000002,,
2020,8,13,11,0,19.63,85820,10.46,191.24,,
2020,8,13,12,0,18.490000000000002,85980,7.79,173.07,,
2020,8,13,13,0,18.81,85960,7.24,193.28,,
2020,8,13,14,0,19.45,85960,6.07,214.36,,
2020,8,13,15,0,21.87,86040,5.42,232,,
2020,8,13,16,0,25.560000000000002,86000,2.97,267.78000000000003,,
2020,8,13,17,0,29.1,85970,2.25,257.46,,
2020,8,13,18,0,30.89,85950,2.82,236.74,,
2020,8,13,19,0,31.54,85900,2.32,213.43,,
2020,8,13,20,0,30.05,85880,7.2700000000000005,222.02,,
2020,8,13,21,0,29.810000000000002,85820,4.7,146.9,,
2020,8,13,22,0,30.02,85800,6.890000000000001,123.10000000000001,,
2020,8,13,23,0,31.54,85730,4.58,141.12,,
2020,8,14,0,0,31.560000000000002,85710,6.5,100.43,,
2020,8,14,1,0,31.490000000000002,85730,3.71,139.3,,
